	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
57	新冠疫情	新冠疫情	新冠疫情	新冠疫情	新冠疫情	▁96
58	資本充足比率	資本充足比率	資本充足比率	資本充足率	資本充足比率	▁43
59	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率	流動性覆蓋比率
60	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系	銀行體系
61	資本充足比率	資本充足比率	資本充足比率	資本充足比率	資本充足比率	資本充足比率
62	分類貸款比率	分類貸款比率	分類貸款比率	分類貸款比率	分類貸款比率	▁66
63	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境
64	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
65	國際高標準	國際高標準	國際高標準	國際標準	國際高標準	國際標準
66	流動性	流動性	流動性	流動性	流動性	▁284
67	期 歷史 平均水平	期 歷史 平均水平	期 歷史 平均水平	期 歷史 平均水平	期 歷史 平均水平	▁291
68	疫情	疫情	疫情	疫情	疫情	疫情
69	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求	法定最低要求
70	重要支柱	重要支柱	重要支柱	重要支柱	重要支柱	▁348
71	新冠疫情	新冠病毒	新冠疫情	新冠疫情	新冠疫情	新冠病毒
72	信貸風險	信貸風險	信貸風險	信貸風險	信貸風險	信用風險
73	金管局	金管局	金管局	金管局	金管局	金管局
74	預先批核還息不還本	預先批核還息不還本	預先批核還息不還本	預先批核還息不還本	預先批核還息不還本	▁358
75	企業客戶	企業客戶	企業客戶	企業客戶	企業客戶	企業客戶
76	▔	▁8	▔	▁7	▔	▁136
77	個人借款人	個人借款人	個人借款人	個人借款人	個人借款人	▁249
78	貸款本金	貸款本金	貸款本金	貸款 本金 還款	貸款本金	貸款本金
79	疫情	疫情	疫情	疫情	疫情	疫情
80	重要支柱	重要支柱	重要支柱	重要支柱	重要支柱	▁348
81	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟	實體經濟
82	紓困措施	困 措施	紓困措施	紓困措施	紓困措施	紓困措施
83	監管工作	監管工作	監管工作	監管工作	監管工作	監管工作
84	消費者保障	消費者保障	消費者保障	消費者保障	消費者保障	消費者保障
85	加強	加強	加強	▁29	加強	STEPS
86	消費者及投資者保障	消費者及投資者保障	消費者及投資者保障	消費者及投資者保障	消費者及投資者保障	消費者及投資者保障
87	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境	信貸環境
88	網絡韌性	網絡韌性	網絡韌性	網絡韌性	網絡韌性	▁123
89	網絡威脅	網絡威脅	網絡威脅	網絡威脅	網絡威脅	網絡威脅
90	數碼金融服務	數碼金融服務	數碼金融服務	數碼金融服務	數碼金融服務	數碼金融服務
91	數碼	數碼	數碼	數碼	數碼	▁132
92	數碼化	數碼化	數碼化	數碼化	數碼化	數碼化
93	金融 服務	金融 服務	金融 服務	金融服務	金融 服務	金融服務
94	投資者保障	投資者保障	投資者保障	投資者保障	投資者保障	▁274
95	營運環境	營運環境	營運環境	營運環境	營運環境	▁326
96	營運及網絡韌性	營運及網絡韌性	營運及網絡韌性	營運及網絡韌性	營運及網絡韌性	▁328
97	疫情	疫情	疫情	疫情	疫情	疫情
98	網絡釣魚詐騙	網絡釣魚詐騙	網絡釣魚詐騙	釣魚詐騙	網絡釣魚詐騙	▁347
99	韌性	韌性	韌性	韌性	韌性	▁387
100	金管局	金管局	金管局	金管局	金管局	金管局
101	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業
102	▔	▁1	▔	▁2	▔	▁23
103	無障礙銀行服務	無障礙銀行服務	無障礙銀行服務	無障礙銀行服務	無障礙銀行服務	無障礙銀行服務
104	良好做法	良好做法	良好做法	最佳實踐	良好做法	最佳做法
105	以客為本文化	以客為本文化	以客為本文化	以客為本文化	以客為本文化	▁121
106	金融共融	金融共融	金融共融	金融共融	金融共融	▁168
107	行業指引	行業指引	行業指引	行業指引	行業指引	行業指引
108	認知障礙症人士	認知障礙症人士	認知障礙症人士	認知障礙症人士	認知障礙症人士	▁344
109	監管工作	監管工作	監管工作	監管工作	監管工作	監管工作
110	繫 人才 未來	繫 人才 未來	繫 人才 未來	繫 人才 未來	繫 人才 未來	▁83
111	能力 架構	能力 架構	能力 架構	提升 架構	能力 架構	▁142
112	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
113	金融科技	金融科技	金融科技	金融科技	金融科技	▁176
114	未來 銀行橋 樑 計劃	未來 銀行橋 樑 計劃	未來 銀行橋 樑 計劃	未來 銀行橋 樑 計劃	未來 銀行橋 樑 計劃	▁188
115	香港金融管理局	金管局	香港金融管理局	金管局	香港金融管理局	金管局
116	香港銀行學會	香港銀行學會	香港銀行學會	香港銀行學會	香港銀行學會	香港銀行學會
117	香港銀行學會	香港銀行學會	香港銀行學會	香港銀行學會	香港銀行學會	香港銀行學會
118	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業
119	銀行從業員	銀行從業員	銀行從業員	銀行從業員	銀行從業員	銀行從業員
120	全面 人才 發展 策略	全面 人才 發展 策略	全面 人才 發展 策略	全面 人才 發展 策略	全面 人才 發展 策略	▁229
121	外展 及 推廣 活動	外展 及 推廣 活動	外展 及 推廣 活動	外展 及 推廣 活動	外展 及 推廣 活動	▁339
122	人才發展策略	人才發展策略	人才發展策略	人才發展策略	人才發展策略	人才發展策略
123	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
124	人才庫	人才庫	人才庫	人才庫	人才庫	人才庫
125	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
126	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
127	綠色和可持續金融	綠色和可持續金融	綠色和可持續金融	綠色及可持續金融	綠色和可持續金融	綠色和可持續金融
128	金管局	金管局	金管局	金管局	金管局	金管局
129	香港 獨特 優勢	香港 獨特 優勢	香港 獨特 優勢	香港 獨特 優勢	香港 獨特 優勢	▁231
130	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
131	內地	內地	內地	內地	內地	內地
132	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
133	科技 普及	科技 普及	科技 普及	金融科技應用	科技 普及	金融科技應用
134	全球 科技 普及	全球 科技 普及	全球 科技 普及	全球 科技 普及	全球 科技 普及	▁194
135	市場 開放	市場 開放	市場 開放	市場 開放	市場 開放	▁325
136	可持續金融	可持續金融	可持續金融	可持續金融	可持續金融	可持續金融
137	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
138	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
139	金融服務	金融 服務	金融服務	金融服務	金融服務	金融服務
140	疫情	疫情	疫情	疫情	疫情	疫情
141	▔	▁4	▔	▁5	▔	▁52
142	中央 銀行 數字	中央 銀行 數字	中央 銀行 數字	中央 銀行 數字	中央 銀行 數字	▁54
143	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
144	金融科技2025	金融科技2025	金融科技2025	金融科技2025	金融科技2025	金融科技2025
145	中央 銀行	中央 銀行	中央 銀行	中央 銀行	中央 銀行	央行
146	數據 設施 人才 及 資金	數據 設施 人才 及 資金	數據 設施 人才 及 資金	數據 設施 人才 及 資金	數據 設施 人才 及 資金	▁126
147	金融科技應用	科技 普及	金融科技應用	金融科技應用	金融科技應用	金融科技應用
148	CBDC	CBDC	CBDC	CBDC	CBDC	▁51
149	CBDC	▁4	CBDC	▁5	CBDC	▁52
150	商業數據通	商業數據通	商業數據通	商業 平台	商業數據通	商業數據通
151	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
152	大灣區	大灣區	大灣區	大灣區	大灣區	大灣區
153	大灣區	大灣區	大灣區	大灣區	大灣區	大灣區
154	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區
155	中小企融資	中小企融資	中小企融資	中小企融資	中小企融資	▁409
156	▔	加強	▔	▁29	▔	STEPS
157	電子港元	電子港元	電子港元	HKD	電子港元	▁135
158	金融 設施	金融 設施	金融 設施	金融基建	金融 設施	金融基建
159	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
160	試點 測試 平台	試點 測試 平台	試點 測試 平台	試點 測試 平台	試點 測試 平台	▁177
161	監管機構	監管機構	監管機構	監管機構	監管機構	監管機構
162	科技公司	科技公司	科技公司	科技公司	科技公司	科技公司
163	批發型CBDC	批發型CBDC	批發型CBDC	批發型CBDC	批發型CBDC	▁457
164	轉數快	轉數快	轉數快	FPS	轉數快	轉數快
165	加密資產	加密資產	加密資產	加密資產	加密資產	加密資產
166	登記用戶數	登記用戶數	登記用戶數	登記	登記用戶數	登記數目
167	穩定幣	穩定幣	穩定幣	穩定幣	穩定幣	穩定幣
168	科技進步	科技進步	科技進步	科技 發展	科技進步	▁439
169	交易量	交易量	交易量	交易量	交易量	交易量
170	轉數快	轉數快	轉數快	▁11	轉數快	轉數快
171	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
172	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
173	金融機構	金融機構	金融機構	金融機構	金融機構	金融機構
174	金融科技生態圈	金融科技生態圈	金融科技生態圈	金融科技生態圈	金融科技生態圈	金融科技生態圈
175	內地	內地	內地	內地	內地	內地
176	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心	國際金融中心
177	內地	內地	內地	內地	內地	內地
178	國家 十四五 規劃	國家 十四五 規劃	國家 十四五 規劃	國家 十四五 規劃	國家 十四五 規劃	▁312
179	財富管理	財富管理	財富管理	財富管理	財富管理	財富管理
180	資產管理	資產管理	資產管理	資產管理	資產管理	資產管理
181	連接 地 與 國際 市場 獨特橋	連接 地 與 國際 市場 獨特橋	連接 地 與 國際 市場 獨特橋	連接 地 與 國際 市場 獨特橋	連接 地 與 國際 市場 獨特橋	▁38
182	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
183	全球離岸人民幣業務樞紐	全球離岸人民幣業務樞紐	全球離岸人民幣業務樞紐	全球離岸人民幣業務樞紐	全球離岸人民幣業務樞紐	全球離岸人民幣業務樞紐
184	國際投資者	國際投資者	國際投資者	國際投資者	國際投資者	國際投資者
185	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐
186	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務
187	風險管理	風險管理	風險管理	風險管理	風險管理	風險管理
188	風險管理中心	風險管理中心	風險管理中心	風險管理中心	風險管理中心	風險管理中心
189	債券通	債券通	債券通	債券通	債券通	債券通
190	大灣區	大灣區	大灣區	大灣區	大灣區	大灣區
191	金管局	金管局	金管局	金管局	金管局	金管局
192	內地	內地	內地	內地	內地	內地
193	▔	▁22	▔	▁20	▔	▁297
194	南向通	南向通	南向通	▁28	南向通	南向通
195	財富管理	財富管理	財富管理	財富管理	財富管理	財富管理
196	債券 市場	債券 市場	債券 市場	債券 市場	債券 市場	▁36
197	股票、債券及財富管理	股票、債券及財富管理	股票、債券及財富管理	股票、債券及財富管理	股票、債券及財富管理	▁146
198	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
199	互通	互通	互通	互通	互通	▁310
200	財富管理行業	財富管理行業	財富管理行業	財富管理行業	財富管理行業	▁456
201	政府支持性政策措施	政府支持性政策措施	政府支持性政策措施	政府支持性政策措施	政府支持性政策措施	▁206
202	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟	香港經濟
203	勞動市場	勞動市場	勞動市場	勞動市場	勞動市場	▁279
204	內部需求	內部需求	內部需求	本地需求	內部需求	本地需求
205	商品出口	商品出口	商品出口	商品出口	商品出口	▁304
206	資產質素	資產質素	資產質素	資產質素	資產質素	資產質素
207	國際標準	國際高標準	國際標準	國際標準	國際標準	國際標準
208	流動性充裕	流動性	流動性充裕	流動性	流動性充裕	▁284
209	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
210	新冠疫情	新冠病毒	新冠疫情	新冠疫情	新冠疫情	新冠病毒
211	新冠疫情	新冠疫情	新冠疫情	新冠疫情	新冠疫情	▁96
212	港元市場	港元市場	港元市場	港元市場	港元市場	港元市場
213	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
214	美國貨幣政策收緊	美國貨幣政策收緊	美國貨幣政策收緊	美國貨幣政策收緊	美國貨幣政策收緊	美國收緊貨幣政策
215	疫情	疫情	疫情	疫情	疫情	疫情
216	儲備管理	儲備管理	儲備管理	儲備管理	儲備管理	儲備管理
217	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
218	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
219	金融市場	金融市場	金融市場	金融市場	金融市場	金融市場
220	全球金融市場	全球金融市場	全球金融市場	全球金融市場	全球金融市場	▁193
221	投資收入	投資收入	投資收入	投資收入	投資收入	投資收入
222	金管局	金管局	金管局	金管局	金管局	金管局
223	長遠增長組合	長遠增長組合	長遠增長組合	長遠增長組合	長遠增長組合	▁292
224	負責任投資	負責任投資	負責任投資	責任投資	負責任投資	負責任投資
225	年化內部回報率	年化內部回報率	年化內部回報率	年化內部回報率	年化內部回報率	▁8
226	資產多元化	資產多元化	資產多元化	資產多元化	資產多元化	資產多元化
227	成立	成立	成立	成立	成立	▁247
228	內部回報率	內部回報率	內部回報率	內部回報率	內部回報率	內部回報率
229	銀行穩定	銀行穩定	銀行穩定	銀行穩定	銀行穩定	銀行體系穩定
230	消費者保障	消費者保障	消費者保障	消費者保障	消費者保障	消費者保障
231	金管局	金管局	金管局	金管局	金管局	金管局
232	步伐	加強	步伐	▁29	步伐	STEPS
233	網絡韌性	網絡韌性	網絡韌性	網絡韌性	網絡韌性	▁123
234	網絡威脅	網絡威脅	網絡威脅	網絡威脅	網絡威脅	網絡威脅
235	數碼金融服務	數碼金融服務	數碼金融服務	數碼金融服務	數碼金融服務	數碼金融服務
236	數碼化	數碼化	數碼化	數碼化	數碼化	數碼化
237	金融 服務	金融 服務	金融 服務	金融服務	金融 服務	金融服務
238	營運及網絡韌性	營運及網絡韌性	營運及網絡韌性	營運及網絡韌性	營運及網絡韌性	▁328
239	韌性	韌性	韌性	韌性	韌性	▁387
240	風險管理	風險管理	風險管理	風險管理	風險管理	風險管理
241	銀行風險管理的監管	銀行風險管理的監管	銀行風險管理的監管	銀行風險管理的監管	銀行風險管理的監管	▁424
242	大灣區	大灣區	大灣區	大灣區	大灣區	大灣區
243	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區
244	金管局	金管局	金管局	金管局	金管局	金管局
245	試點計劃	試點計劃	試點計劃	試點計劃	試點計劃	▁349
246	理財通	財富管理	理財通	財富管理	理財通	財富管理
247	保險產品	保險產品	保險產品	保險產品	保險產品	保險產品
248	投資及保險產品	投資及保險產品	投資及保險產品	投資及保險產品	投資及保險產品	投資及保險產品
249	非面對面渠道	非面對面渠道	非面對面渠道	非面對面渠道	非面對面渠道	▁319
250	AML監管科技實驗室	AML監管科技實驗室	AML監管科技實驗室	AML監管科技實驗室	AML監管科技實驗室	▁5
251	打擊洗錢及恐怖分子資金籌集	打擊洗錢及恐怖分子資金籌集	打擊洗錢及恐怖分子資金籌集	反洗錢及打擊恐怖分子資金籌集	打擊洗錢及恐怖分子資金籌集	打擊洗錢及恐怖分子資金籌集
252	金管局	金管局	金管局	金管局	金管局	金管局
253	監管科技	監管科技	監管科技	監管科技	監管科技	▁379
254	相關	相關	相關	▁0	相關	聯營公司
255	金融罪案	金融罪案	金融罪案	金融犯罪	金融罪案	金融罪行
256	非法資金流動	非法資金流動	非法資金流動	非法資金流動	非法資金流動	▁246
257	資訊共享	資訊共享	資訊共享	資訊共享	資訊共享	▁253
258	網絡分析	網絡分析	網絡分析	網絡分析	網絡分析	網絡分析
259	網上金融罪案	網上金融罪案	網上金融罪案	網上金融罪案	網上金融罪案	▁322
260	疫情	疫情	疫情	疫情	疫情	疫情
261	公私營合作	公私營合作	公私營合作	公私 係	公私營合作	▁369
262	遙距 客戶 開戶	遙距 客戶 開戶	遙距 客戶 開戶	遙距 客戶	遙距 客戶 開戶	▁385
263	銀行文化	銀行文化	銀行文化	銀行文化	銀行文化	銀行文化
264	軟 基建	軟 基建	軟 基建	軟 基建	軟 基建	▁411
265	資本充足率	資本充足比率	資本充足率	資本充足率	資本充足率	▁43
266	金管局	金管局	金管局	金管局	金管局	金管局
267	處置標準	處置標準	處置標準	處置	處置標準	處置機制
268	國際監管標準	國際監管標準	國際監管標準	國際監管標準	國際監管標準	國際監管標準
269	處置執行能力	處置執行能力	處置執行能力	處置執行能力	處置執行能力	處置執行能力
270	處置規劃	處置規劃	處置規劃	▁26	處置規劃	處置規劃
271	處置標準	處置標準	處置標準	處置標準	處置標準	處置標準
272	監管標準	監管標準	監管標準	監管標準	監管標準	監管標準
273	金融中心	國際金融中心	金融中心	國際金融中心	金融中心	國際金融中心
274	金融科技	金融科技	金融科技	金融科技	金融科技	金融科技
275	金融科技2025	金融科技2025	金融科技2025	金融科技2025	金融科技2025	金融科技2025
276	金融科技樞紐	金融科技樞紐	金融科技樞紐	金融科技樞紐	金融科技樞紐	金融科技樞紐
277	金管局	金管局	金管局	金管局	金管局	金管局
278	登記	登記用戶數	登記	登記	登記	登記數目
279	交易量	交易量	交易量	交易量	交易量	交易量
280	轉數快系統	轉數快	轉數快系統	▁11	轉數快系統	轉數快
281	債券通	債券通	債券通	債券通	債券通	債券通
282	跨境理財通	跨境理財通	跨境理財通	跨境理財通	跨境理財通	跨境理財通
283	南向交易	南向通	南向交易	▁28	南向交易	南向通
284	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐	離岸人民幣業務樞紐
285	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務	離岸人民幣業務
286	綠色及可持續金融	綠色和可持續金融	綠色及可持續金融	綠色及可持續金融	綠色及可持續金融	綠色和可持續金融
287	財富管理	財富管理	財富管理	財富管理	財富管理	財富管理
288	資產及財富管理	資產及財富管理	資產及財富管理	資產及財富管理	資產及財富管理	資產及財富管理
289	債券發行	債券發行	債券發行	債券發行	債券發行	債券發行
290	企業財資中心	企業財資中心	企業財資中心	企業財資中心	企業財資中心	企業財資中心
291	金融平台	金融平台	金融平台	金融平台	金融平台	金融平台
292	可持續金融	可持續金融	可持續金融	可持續金融	可持續金融	可持續金融
293	金融 領袖 計劃	金融 領袖 計劃	金融 領袖 計劃	金融 領袖 計劃	金融 領袖 計劃	▁170
294	金管局	金管局	金管局	金管局	金管局	金管局
295	香港 學院	香港 學院	香港 學院	香港 學院	香港 學院	▁232
296	香港金融體系	金融體系	香港金融體系	香港金融體系	香港金融體系	香港金融體系
297	加強	加強	加強	▁29	加強	STEPS
298	金融服務	金融 服務	金融服務	金融服務	金融服務	金融服務
299	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
300	韌性	韌性	韌性	韌性	韌性	▁387
301	金管局	金管局	金管局	金管局	金管局	金管局
302	資訊科技	資訊科技	資訊科技	資訊科技	資訊科技	資訊科技
303	資訊科技能力	資訊科技能力	資訊科技能力	資訊科技能力	資訊科技能力	資訊科技能力
304	可持續發展	可持續發展	可持續發展	可持續發展	可持續發展	可持續發展
305	金管局	金管局	金管局	金管局	金管局	金管局
306	香港金融體系	金融體系	香港金融體系	香港金融體系	香港金融體系	香港金融體系
307	可持續發展	可持續發展	可持續發展	可持續發展	可持續發展	可持續發展
308	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
309	可持續發展理念	可持續發展理念	可持續發展理念	可持續發展考慮	可持續發展理念	▁427
310	發展 報告	發展 報告	發展 報告	報告	發展 報告	▁428
311	金管局	金管局	金管局	金管局	金管局	金管局
312	壓力測試	壓力測試	壓力測試	壓力測試	壓力測試	壓力測試
313	銀行監管機構	銀行監管機構	銀行監管機構	銀行業監管機構	銀行監管機構	銀行業監管機構
314	碳中和	碳中和	碳中和	碳中和	碳中和	碳中和
315	氣候風險	氣候風險	氣候風險	氣候風險	氣候風險	氣候風險
316	良好實務	良好實務	良好實務	良好實務	良好實務	▁413
317	監管要求	監管要求	監管要求	監管要求	監管要求	▁425
318	氣候風險壓力測試	氣候風險壓力測試	氣候風險壓力測試	氣候風險壓力測試	氣候風險壓力測試	▁72
319	金管局	金管局	金管局	金管局	金管局	金管局
320	氣候變化	氣候變化	氣候變化	氣候變化	氣候變化	氣候變化
321	實證分析	實證分析	實證分析	實證分析	實證分析	實證分析
322	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定	金融穩定
323	金融穩定風險	金融穩定風險	金融穩定風險	金融穩定風險	金融穩定風險	金融穩定風險
324	金融體系	金融體系	金融體系	金融體系	金融體系	金融體系
325	綠色商業銀行聯盟	綠色商業銀行聯盟	綠色商業銀行聯盟	綠色商業銀行聯盟	綠色商業銀行聯盟	綠色商業銀行聯盟
326	綠色及可持續金融中心	綠色及可持續金融中心	綠色及可持續金融中心	綠色及可持續金融中心	綠色及可持續金融中心	▁59
327	綠色及可持續金融	綠色和可持續金融	綠色及可持續金融	綠色及可持續金融	綠色及可持續金融	綠色和可持續金融
328	金管局	金管局	金管局	金管局	金管局	金管局
329	國際金融公司	國際金融公司	國際金融公司	國際金融公司	國際金融公司	國際金融公司
330	能力建設	能力建設	能力建設	能力建設	能力建設	▁42
331	氣候變化	氣候變化	氣候變化	氣候變化	氣候變化	氣候變化
332	新興市場	新興市場	新興市場	新興市場	新興市場	新興市場
333	綠色 債券	綠色 債券	綠色 債券	綠色債券	綠色 債券	綠色債券
334	機構綠色債券	機構綠色債券	機構綠色債券	機構綠色債券	機構綠色債券	機構綠色債券
335	可持續金融	可持續金融	可持續金融	可持續金融	可持續金融	可持續金融
336	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
337	金管局	金管局	金管局	金管局	金管局	金管局
338	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
339	氣候相關財務披露工作小組	氣候相關財務披露工作小組	氣候相關財務披露工作小組	氣候相關財務披露工作小組	氣候相關財務披露工作小組	氣候相關財務披露工作小組
340	碳足跡	碳足跡	碳足跡	碳足跡	碳足跡	碳足跡
341	碳足跡指標	碳足跡指標	碳足跡指標	碳足跡指標	碳足跡指標	碳足跡指標
342	氣候情景分析	氣候情景分析	氣候情景分析	氣候情景分析	氣候情景分析	▁73
343	指標	指標	指標	指標	指標	指標
