	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
239	anti-money laundering and terrorist financing	money laundering and terrorist financing	anti-money laundering and terrorist financing	money laundering and terrorist financing	anti-money laundering and terrorist financing	money laundering and terrorist financing
240	▔	authority	▔	hkma	▔	hkma
241	tokenized	tokenized	tokenized	tokenized	tokenized	▁15
242	tokenized product	tokenized product	tokenized product	tokenized product	tokenized product	▁18
243	digital asset custody service	digital asset custody service	digital asset custody service	digital asset custody service	digital asset custody service	▁128
244	authority	authority	authority	hkma	authority	hkma
245	stress testing	stress testing	stress testing	stress	stress testing	stress
246	stress testing requirement	stress testing requirement	stress testing requirement	stress testing requirement	stress testing requirement	▁73
247	▔	macro measure	▔	macro measure	▔	▁84
248	▔	mortgage ratio	▔	▁4	▔	▁114
249	loan ( ltv ) ratio cap	loan ( ltv ) ratio cap	loan ( ltv ) ratio cap	loan ( ltv ) ratio	loan ( ltv ) ratio cap	▁115
250	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan
251	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan
252	owner residential property	owner residential property	owner residential property	owner residential property	owner residential property	▁198
253	net worth of mortgage applicant	net worth of mortgage applicant	net worth of mortgage applicant	net worth of mortgage applicant	net worth of mortgage applicant	net worth of mortgage applicant
254	countercyclical macroprudential measure	countercyclical macro measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure
255	hkma	authority	hkma	hkma	hkma	hkma
256	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property
257	non-owner residential property	non-owner residential property	non-owner residential property	non-owner residential property	non-owner residential property	▁256
258	90 % guarantee product	90 % guarantee product	90 % guarantee product	% credit product	90 % guarantee product	90 % guarantee product
259	80 % guarantee product	80 % guarantee product	80 % guarantee product	80 % guarantee product	80 % guarantee product	80 % guarantee product
260	authority	authority	authority	hkma	authority	hkma
261	banking sector sme lending coordination mechanism	banking sector sme lending coordination mechanism	banking sector sme lending coordination mechanism	banking sector sme lending coordination mechanism	banking sector sme lending coordination mechanism	banking sector sme lending coordination mechanism
262	positive countercyclical capital buffer	positive countercyclical capital buffer	positive countercyclical capital buffer	positive countercyclical capital buffer	positive countercyclical capital buffer	▁146
263	merchant	merchant	merchant	merchant	merchant	▁58
264	digital scam	digital scam	digital scam	digital fraud	digital scam	digital fraud
265	▔	authority	▔	hkma	▔	hkma
266	financial regulatory	financial regulator	financial regulatory	financial regulator	financial regulatory	financial regulator
267	scam	scam	scam	fraud	scam	scam
268	insurtech	insurtech	insurtech	insurtech	insurtech	insurtech
269	greentech	greentech	greentech	greentech	greentech	greentech
270	wealth	wealth	wealth	wealth	wealth	wealthtech
271	▔	authority	▔	hkma	▔	hkma
272	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
273	authority	authority	authority	hkma	authority	hkma
274	hong kong taxonomy for sustainable finance	hong kong taxonomy for sustainable finance	hong kong taxonomy for sustainable finance	hong kong taxonomy for sustainable finance	hong kong taxonomy for sustainable finance	hong kong taxonomy for sustainable finance
275	fraudulent phone call	fraudulent phone call	fraudulent phone call	fraudulent phone call	fraudulent phone call	▁31
276	authority	authority	authority	hkma	authority	hkma
277	code of practice on person marketing calls	code of practice on person marketing calls	code of practice on person marketing calls	code of practice on person marketing calls	code of practice on person marketing calls	code of practice on person marketing calls
278	chamber of commerce	chamber of commerce	chamber of commerce	chamber of commerce	chamber of commerce	▁59
279	hkma	authority	hkma	hkma	hkma	hkma
280	▔	▁13	▔	▁9	▔	▁237
281	authority	authority	authority	hkma	authority	hkma
282	▔	financial service	▔	financial service	▔	financial service
283	cross transmission credit datum	cross transmission credit datum	cross transmission credit datum	cross transmission credit datum	cross transmission credit datum	▁100
284	authority	authority	authority	hkma	authority	hkma
285	deposit protection scheme ( amendment ) bill 2024	deposit protection scheme ( amendment ) bill 2024	deposit protection scheme ( amendment ) bill 2024	deposit protection scheme ( amendment ) bill 2024	deposit protection scheme ( amendment ) bill 2024	deposit protection scheme ( amendment ) bill 2024
286	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
287	amendment	amendment	amendment	ordinance	amendment	ordinance
288	amendment bill	amendment bill	amendment bill	amendment bill	amendment bill	draft legislation
289	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
290	cash deposit machine	cash deposit machine	cash deposit machine	cash deposit machine	cash deposit machine	cash deposit machine
291	in transfer	in transfer	in transfer	in transfer	in transfer	▁145
292	online banking	online banking	online banking	online banking	online banking	▁188
293	automated teller machine	automated teller machine	automated teller machine	automated teller machine	automated teller machine	automated teller machine
294	hkma	authority	hkma	hkma	hkma	hkma
295	hong kong police force	hong kong police force	hong kong police force	hong kong police force	hong kong police force	hong kong police force
296	measure fraud	measure fraud	measure fraud	measure fraud	measure fraud	▁106
297	hkma	authority	hkma	hkma	hkma	hkma
298	commission	authority	commission	hkma	commission	hkma
299	financial institution aml forum 2024	financial institution aml forum 2024	financial institution aml forum 2024	financial institution aml forum 2024	financial institution aml forum 2024	financial institution aml forum 2024
300	financial crime	financial crime	financial crime	financial crime	financial crime	financial crime
301	system	system	system	system	system	two system
302	public consultation	public consultation	public consultation	public consultation	public consultation	public consultation
303	authority	authority	authority	hkma	authority	hkma
304	three banking system	three banking system	three banking system	three banking system	three banking system	three banking system
305	two banking system	two banking system	two banking system	two banking system	two banking system	two banking system
306	policy objective	policy objective	policy objective	policy objective	policy objective	policy target
307	hkma	authority	hkma	hkma	hkma	hkma
308	public consultation	public consultation	public consultation	public consultation	public consultation	public consultation
309	digital bank	digital bank	digital bank	digital bank	digital bank	digital bank
310	commission	authority	commission	hkma	commission	hkma
311	mortgage insurance scheme	mortgage insurance scheme	mortgage insurance scheme	mortgage insurance scheme	mortgage insurance scheme	▁113
312	▔	authority	▔	hkma	▔	hkma
313	cyberport	digital harbour	cyberport	cyberport	cyberport	cyberport
314	hkma	authority	hkma	hkma	hkma	hkma
315	hong kong fintech association	hong kong fintech association	hong kong fintech association	hong kong fintech association	hong kong fintech association	▁267
316	technology partner	technology partner	technology partner	technology partner	technology partner	technology partner
317	cyberport	digital harbour	cyberport	cyberport	cyberport	cyberport
318	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence
319	hkma	authority	hkma	hkma	hkma	hkma
320	authority	authority	authority	hkma	authority	hkma
321	fraud	scam	fraud	fraud	fraud	scam
322	hkma	authority	hkma	hkma	hkma	hkma
323	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection
324	hkma	authority	hkma	hkma	hkma	hkma
325	taskforce on sme lending	taskforce on sme lending	taskforce on sme lending	taskforce on sme lending	taskforce on sme lending	taskforce on sme lending
326	authority	authority	authority	hkma	authority	hkma
327	digital	digital harbour	digital	cyberport	digital	cyberport
328	monitoring suspicious activity	▁8	monitoring suspicious activity	monitoring suspicious activity	monitoring suspicious activity	▁170
329	▔	authority	▔	hkma	▔	hkma
330	over derivative	over derivative	over derivative	over derivative	over derivative	▁71
331	over derivative report regime	over derivative report regime	over derivative report regime	over derivative report regime	over derivative report regime	over derivative report regime
332	derivative	derivative	derivative	derivative	derivative	▁204
333	authority	authority	authority	hkma	authority	hkma
334	customer engagement	customer engagement	customer engagement	customer engagement	customer engagement	customer engagement
335	operational efficiency	operational efficiency	operational efficiency	operational efficiency	operational efficiency	operational efficiency
336	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence
337	authority	authority	authority	hkma	authority	hkma
338	financial service	financial service	financial service	financial service	financial service	financial service
339	research paper on generative artificial intelligence in the financial service sector	research paper on generative artificial intelligence in the financial service sector	research paper on generative artificial intelligence in the financial service sector	research paper on generative artificial intelligence in the financial service sector	research paper on generative artificial intelligence in the financial service sector	research paper on generative artificial intelligence in the financial service sector
340	risk management	risk management	risk management	risk management	risk management	risk management
341	public consultation	public consultation	public consultation	public consultation	public consultation	public consultation
342	authority	authority	authority	hkma	authority	hkma
343	private wealth management	private wealth management	private wealth management	private wealth management	private wealth management	private wealth management
344	wealth management	wealth management	wealth management	wealth management	wealth management	wealth management
345	authority	authority	authority	hkma	authority	hkma
346	banking industry integrity charter	banking industry integrity charter	banking industry integrity charter	banking industry integrity charter	banking industry integrity charter	banking industry integrity charter
347	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
348	one sms	one sms	one sms	one sms	one sms	▁0
349	one sms verification	one sms verification	one sms verification	one sms verification	one sms verification	▁1
350	malicious fraud	malicious fraud	malicious fraud	malicious fraud	malicious fraud	▁103
351	payment card transaction	payment card transaction	payment card transaction	payment card transaction	payment card transaction	payment card transaction
352	mobile banking app	mobile banking app	mobile banking app	mobile banking app	mobile banking app	mobile banking app
353	hkma	authority	hkma	hkma	hkma	hkma
354	fraud	scam	fraud	fraud	fraud	scam
