	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
59	cultural reform	cultural reform	cultural reform	cultural reform	cultural reform	▁142
60	reward system	reward system	reward system	reward system	reward system	▁183
61	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement
62	self	self	self	self	self	self
63	assessment and feedback mechanism	assessment and feedback mechanism	assessment and feedback mechanism	assessment and feedback mechanism	assessment and feedback mechanism	assessment and feedback mechanism
64	hkma	hkma	hkma	hkma	hkma	hkma
65	banking conduct department	banking conduct department	banking conduct department	banking conduct department	banking conduct department	banking conduct department
66	banking culture	banking culture	banking culture	bank culture	banking culture	▁273
67	banking culture supervisory measure	banking culture supervisory measure	banking culture supervisory measure	bank culture supervisory measure	banking culture supervisory measure	▁275
68	internet and mobile banking	internet and mobile banking	internet and mobile banking	internet and mobile banking	internet and mobile banking	▁19
69	convenience store	convenience store	convenience store	convenience store	convenience store	convenience store
70	digibank	digibank	digibank	digibank	digibank	▁154
71	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
72	accessible facility	accessible facility	accessible facility	accessible facility	accessible facility	▁176
73	internet	internet	internet	cyber	internet	▁211
74	voice navigation atm	voice navigation atm	voice navigation atm	voice navigation atm	voice navigation atm	voice navigation atm
75	hkma	hkma	hkma	hkma	hkma	hkma
76	▔	banking sector	▔	banking	▔	banking sector
77	kong	kong	kong	kong	kong	▁309
78	smart banking	smart banking	smart banking	smart banking	smart banking	smart banking
79	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume	▁23
80	shared qr code	shared qr code	shared qr code	common qr code	shared qr code	common qr code
81	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system
82	smart banking	smart banking	smart banking	smart banking	smart banking	smart banking
83	smart banking era	smart banking era	smart banking era	smart banking era	smart banking era	▁155
84	tech industry	tech industry	tech industry	tech industry	tech industry	▁199
85	transfer service	transfer service	transfer service	transfer service	transfer service	▁258
86	hkma	hkma	hkma	hkma	hkma	hkma
87	financial technology	financial technology	financial technology	fintech	financial technology	fintech
88	bank and the tech industry	bank and the tech industry	bank and the tech industry	bank and the tech industry	bank and the tech industry	▁271
89	bank account	bank account	bank account	bank account	bank account	bank account
90	retail	retail	retail	retail	retail	▁289
91	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
92	virtual banking license	virtual banking license	virtual banking license	virtual bank license	virtual banking license	▁231
93	guideline for virtual banking license	guideline for virtual banking license	guideline for virtual banking license	guideline for virtual banking license	guideline for virtual banking license	▁232
94	hkma	hkma	hkma	hkma	hkma	hkma
95	financial technology	financial technology	financial technology	fintech	financial technology	fintech
96	▔	▁17	▔	api	▔	▁132
97	sandbox	sandbox	sandbox	sandbox	sandbox	▁167
98	hkma	hkma	hkma	hkma	hkma	hkma
99	fintech	financial technology	fintech	fintech	fintech	fintech
100	fintech sandbox	fintech sandbox	fintech sandbox	fintech regulatory sandbox	fintech sandbox	fintech supervisory sandbox
101	openapi	openapi	openapi	open	openapi	▁284
102	tradeconnect	tradeconnect	tradeconnect	tradeconnect	tradeconnect	▁252
103	trade financing platform	trade financing platform	trade financing platform	trade finance platform	trade financing platform	trade finance platform
104	hkma	hkma	hkma	hkma	hkma	hkma
105	terrorist financing	terrorist financing	terrorist financing	terrorist financing	terrorist financing	▁122
106	hkma	hkma	hkma	hkma	hkma	hkma
107	fintech	financial technology	fintech	fintech	fintech	fintech
108	bond	bond	bond	bond	bond	▁41
109	bond and project financing market	bond and project financing market	bond and project financing market	bond and project financing market	bond and project financing market	▁42
110	government green bond	government green bond	government green bond	government green bond	government green bond	▁146
111	sar government	sar government	sar government	sar government	sar government	▁181
112	seminar	seminar	seminar	seminar	seminar	▁196
113	green bond	green bond	green bond	green bond	green bond	green bond
114	green bond support scheme	green bond support scheme	green bond support scheme	green bond support scheme	green bond support scheme	▁206
115	green finance	green finance	green finance	green finance	green finance	green finance
116	green finance certification service	green finance certification service	green finance certification service	green finance certification service	green finance certification service	▁207
117	soft power	soft power	soft power	soft power	soft power	soft power
118	hkma	hkma	hkma	hkma	hkma	hkma
119	financial industry	financial industry	financial industry	financial industry	financial industry	financial industry
120	partner	partner	partner	institutional partner	partner	▁73
121	▔	▁10	▔	state council	▔	state council
122	sasac	sasac	sasac	sasac	sasac	sasac
123	infrastructure related project	infrastructure related project	infrastructure related project	infrastructure related project	infrastructure related project	▁82
124	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
125	hkma	hkma	hkma	hkma	hkma	hkma
126	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector
127	high roundtable	high roundtable	high roundtable	high roundtable	high roundtable	high roundtable
128	london trading session	london trading session	london trading session	london trading session	london trading session	▁40
129	system	▁9	system	system	system	▁70
130	hkma	hkma	hkma	hkma	hkma	hkma
131	note bank	note bank	note bank	note bank	note bank	note bank
132	hkma	hkma	hkma	hkma	hkma	hkma
133	kong banknote series	kong banknote series	kong banknote series	kong banknote series	kong banknote series	▁303
134	primary liquidity provider	primary liquidity provider	primary liquidity provider	primary liquidity provider	primary liquidity provider	▁0
135	hkma	hkma	hkma	hkma	hkma	hkma
136	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	▁287
137	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer
138	hkma	hkma	hkma	hkma	hkma	hkma
139	counter financing	terrorist financing	counter financing	terrorist financing	counter financing	▁122
140	anti laundering	anti laundering	anti laundering	aml	anti laundering	anti-money laundering
141	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	aml	anti laundering and counter financing	aml
142	peer review report	peer review report	peer review report	peer review report	peer review report	peer review report
143	over derivative	over derivative	over derivative	non-centrally clear otc derivative	over derivative	▁87
144	over derivative market	over derivative market	over derivative market	over derivative market	over derivative market	over derivative market
145	framework for resolution of financial institution	framework for resolution of financial institution	framework for resolution of financial institution	framework for resolution of financial institution	framework for resolution of financial institution	framework for resolution of financial institution
146	accessible banking service	accessible banking service	accessible banking service	accessible banking service	accessible banking service	▁177
147	hkma	hkma	hkma	hkma	hkma	hkma
148	development bank	development bank	development bank	development bank	development bank	development bank
149	banking	banking sector	banking	banking	banking	banking sector
150	banking	banking sector	banking	banking	banking	banking sector
151	hkma	hkma	hkma	hkma	hkma	hkma
152	independent non-executive director seminar	independent non-executive director seminar	independent non-executive director seminar	independent non-executive director seminar	independent non-executive director seminar	▁185
153	seminar	seminar	seminar	seminar	seminar	▁196
154	hkma	hkma	hkma	hkma	hkma	hkma
155	resolution mechanism	resolution mechanism	resolution mechanism	dispute resolution	resolution mechanism	resolution regime
156	banking	banking	banking	banking	banking	banking sector
157	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao	monetary authority of macao
158	hkma	hkma	hkma	hkma	hkma	hkma
159	▔	▁34	▔	▁24	▔	▁272
160	banking	banking sector	banking	banking	banking	banking sector
161	self	self	self	self	self	self
162	hkma	hkma	hkma	hkma	hkma	hkma
163	bank culture	banking culture	bank culture	bank culture	bank culture	▁273
164	banking culture reform	banking culture reform	banking culture reform	banking culture reform	banking culture reform	▁274
165	bank culture supervisory measure	banking culture supervisory measure	bank culture supervisory measure	bank culture supervisory measure	bank culture supervisory measure	▁275
166	systemically important institution	systemically important institution	systemically important institution	systemically important institution	systemically important institution	▁66
167	hkma	hkma	hkma	hkma	hkma	hkma
168	rmb internationalization	rmb internationalization	rmb internationalization	rmb internationalization	rmb internationalization	▁25
169	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
170	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance
171	wealth management	wealth management	wealth management	wealth management	wealth management	wealth management
172	hkma	hkma	hkma	hkma	hkma	hkma
173	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation
174	financial market	financial market	financial market	financial market	financial market	financial market
175	hkma	hkma	hkma	hkma	hkma	hkma
176	fintech	financial technology	fintech	fintech	fintech	fintech
177	fintech talent	fintech talent	fintech talent	fintech talent	fintech talent	▁268
178	polish financial supervision authority	polish financial supervision authority	polish financial supervision authority	polish financial supervision authority	polish financial supervision authority	polish financial supervision authority
179	hkma	hkma	hkma	hkma	hkma	hkma
180	fintech	financial technology	fintech	fintech	fintech	fintech
181	fintech cooperation	fintech cooperation	fintech cooperation	fintech cooperation	fintech cooperation	fintech collaboration
182	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
183	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency
184	hkma	hkma	hkma	hkma	hkma	hkma
185	infrastructure financing office	infrastructure financing office	infrastructure financing office	infrastructure financing office	infrastructure financing office	▁265
186	belt and road	belt and road	belt and road	belt and road	belt and road	belt and road
187	seminar	seminar	seminar	seminar	seminar	▁196
188	gba	gba	gba	gba	gba	gba
189	investment promotion agency	investment promotion agency	investment promotion agency	investment promotion agency	investment promotion agency	▁126
190	seminar	seminar	seminar	seminar	seminar	▁196
191	capital management	capital management	capital management	capital management	capital management	▁244
192	hkma	hkma	hkma	hkma	hkma	hkma
193	bond	bond	bond	bond	bond	▁41
194	international capital market association	international capital market association	international capital market association	international capital market association	international capital market association	international capital market association
195	green and social bond principle	green and social bond principle	green and social bond principle	green and social bond principle	green and social bond principle	green and social bond principle
196	capital market	capital market	capital market	capital market	capital market	capital market
197	hkma	hkma	hkma	hkma	hkma	hkma
198	person 's bank of china	person 's bank of china	person 's bank of china	person 's bank of china	person 's bank of china	▁4
199	person 's bank of china research bureau	person 's bank of china research bureau	person 's bank of china research bureau	person 's bank of china research bureau	person 's bank of china research bureau	▁7
200	mainland	mainland	mainland	mainland	mainland	mainland
201	seminar	seminar	seminar	seminar	seminar	▁196
202	green finance	green finance	green finance	green finance	green finance	green finance
203	hkma	hkma	hkma	hkma	hkma	hkma
204	internship program	internship program	internship program	internship program	internship program	▁108
205	shenzhen municipal person 's government	shenzhen municipal person 's government	shenzhen municipal person 's government	shenzhen municipal person 's 's government	shenzhen municipal person 's government	▁172
206	hkma	hkma	hkma	hkma	hkma	hkma
207	fintech	financial technology	fintech	fintech	fintech	fintech
208	hkma	hkma	hkma	hkma	hkma	hkma
209	financial service	financial service	financial service	financial service	financial service	financial service
210	fintech	financial technology	fintech	fintech	fintech	fintech
211	fintech collaboration	fintech cooperation	fintech collaboration	fintech cooperation	fintech collaboration	fintech collaboration
212	dhabi international centre	dhabi international centre	dhabi international centre	dhabi international centre	dhabi international centre	▁286
213	otc derivative	over derivative	otc derivative	non-centrally clear otc derivative	otc derivative	▁87
214	otc derivative regulatory regime	otc derivative regulatory regime	otc derivative regulatory regime	otc derivative regulatory regime	otc derivative regulatory regime	▁88
215	regulatory regime	regulatory regime	regulatory regime	regulatory regime	regulatory regime	regulatory regime
216	security	security	security	security	security	security
217	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission
218	hkma	hkma	hkma	hkma	hkma	hkma
219	belt and road	belt and road	belt and road	belt and road	belt and road	belt and road
220	belt and road summit	belt and road summit	belt and road summit	belt and road summit	belt and road summit	belt and road summit
221	risk mitigation of infrastructure investment	risk mitigation of infrastructure investment	risk mitigation of infrastructure investment	risk mitigation of infrastructure investment	risk mitigation of infrastructure investment	▁83
222	panel discussion	panel discussion	panel discussion	panel discussion	panel discussion	panel discussion
223	bond connect	bond	bond connect	bond	bond connect	▁41
224	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
225	hkma	hkma	hkma	hkma	hkma	hkma
226	banking sector	banking sector	banking sector	banking	banking sector	banking sector
227	open	openapi	open	open	open	▁284
228	global financial innovation network	global financial innovation network	global financial innovation network	global financial innovation network	global financial innovation network	global financial innovation network
229	network	internet	network	cyber	network	▁211
230	hkma	hkma	hkma	hkma	hkma	hkma
231	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation
232	belt and road	belt and road	belt and road	belt and road	belt and road	belt and road
233	state council	▁10	state council	state council	state council	state council
234	hkma	hkma	hkma	hkma	hkma	hkma
235	high roundtable	high roundtable	high roundtable	high roundtable	high roundtable	high roundtable
236	bond connect	bond	bond connect	bond	bond connect	▁41
237	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
238	real gross settlement	real gross settlement	real gross settlement	delivery versus .	real gross settlement	▁72
239	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance
240	hkma	hkma	hkma	hkma	hkma	hkma
241	central bank of brazil	central bank of brazil	central bank of brazil	central bank of brazil	central bank of brazil	central bank of brazil
242	hkma	hkma	hkma	hkma	hkma	hkma
243	fintech	financial technology	fintech	fintech	fintech	fintech
244	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system
245	hkma	hkma	hkma	hkma	hkma	hkma
246	person 's bank of china	person 's bank of china	person 's bank of china	person 's bank of china	person 's bank of china	▁4
247	pboc note	pboc note	pboc note	pboc note	pboc note	▁5
248	central system debt instrument	central system debt instrument	central system debt instrument	central system debt instrument	central system debt instrument	▁46
249	hkma	hkma	hkma	hkma	hkma	hkma
250	treasury market association	treasury market association	treasury market association	treasury market association	treasury market association	treasury market association
251	financial market summit	financial market summit	financial market summit	financial market summit	financial market summit	▁243
252	hkma	hkma	hkma	hkma	hkma	hkma
253	institutional partner	partner	institutional partner	institutional partner	institutional partner	▁73
254	investor and debt financing roundtable	investor and debt financing roundtable	investor and debt financing roundtable	investor and debt financing roundtable	investor and debt financing roundtable	▁128
255	tradeconnect	tradeconnect	tradeconnect	tradeconnect	tradeconnect	▁252
256	trade finance platform	trade financing platform	trade finance platform	trade finance platform	trade finance platform	trade finance platform
257	hkma	hkma	hkma	hkma	hkma	hkma
258	consortium bank	consortium bank	consortium bank	alliance bank	consortium bank	▁279
259	we.trade	we.trade	we.trade	we.trade	we.trade	we.trade
260	tradeconnect	tradeconnect	tradeconnect	tradeconnect	tradeconnect	▁252
261	hkma	hkma	hkma	hkma	hkma	hkma
262	asia group	asia group	asia group	asia group	asia group	▁21
263	terrorist financing	terrorist financing	terrorist financing	terrorist financing	terrorist financing	▁122
264	combating laundering	anti laundering	combating laundering	aml	combating laundering	anti-money laundering
265	combating laundering and terrorist financing	anti laundering and counter financing	combating laundering and terrorist financing	aml	combating laundering and terrorist financing	aml
266	mutual evaluation	mutual evaluation	mutual evaluation	mutual evaluation	mutual evaluation	mutual evaluation
267	action	action	action	action	action	▁239
268	hkma	hkma	hkma	hkma	hkma	hkma
269	system	▁9	system	system	system	▁70
270	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund
271	fund	fund	fund	fund	fund	▁86
272	macroeconomic policy	macroeconomic policy	macroeconomic policy	macroeconomic policy	macroeconomic policy	▁103
273	article iv consultation	article iv consultation	article iv consultation	article iv consultation	article iv consultation	article iv consultation
274	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision
275	hong kong sar	hong kong sar	hong kong sar	hong kong sar	hong kong sar	▁304
276	authority	hkma	authority	hkma	authority	hkma
277	central banking institution	central banking institution	central banking institution	central banking institution	central banking institution	central banking institution
278	▔	▁3	▔	main function	▔	▁16
279	▔	▁9	▔	system	▔	▁70
280	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
281	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure
282	financial system	financial system	financial system	financial system	financial system	financial system
283	hong kong monetary authority	hong kong monetary authority	hong kong monetary authority	hong kong monetary authority	hong kong monetary authority	hong kong monetary authority
284	hkma	hkma	hkma	hkma	hkma	hkma
285	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
286	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
287	hkma	hkma	hkma	hkma	hkma	hkma
288	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
289	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
290	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance
291	hkma website	hkma website	hkma website	website	hkma website	▁210
292	dispute resolution	resolution mechanism	dispute resolution	dispute resolution	dispute resolution	resolution regime
293	hkma	hkma	hkma	hkma	hkma	hkma
294	hkma website	hkma website	hkma website	hkma website	hkma website	hkma website
295	banking ordinance	banking sector	banking ordinance	banking	banking ordinance	banking sector
296	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
297	control	control	control	control	control	control
298	financial system	financial system	financial system	financial system	financial system	financial system
299	international financial center	international financial center	international financial center	international financial center	international financial center	▁299
300	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
301	governor	ceo report	governor	chief executive	governor	chief executive
302	hkma	hkma	hkma	hkma	hkma	hkma
303	license bank	license bank	license bank	license bank	license bank	license bank
304	restrict license bank	restrict license bank	restrict license bank	restrict license bank	restrict license bank	▁160
305	banking activity	banking sector	banking activity	banking	banking activity	banking sector
306	dispute resolution	resolution mechanism	dispute resolution	dispute resolution	dispute resolution	resolution regime
307	resolution authority	resolution authority	resolution authority	resolution authority	resolution authority	resolution authority
308	financial system	financial system	financial system	financial system	financial system	financial system
309	banking sector	banking	banking sector	banking	banking sector	banking sector
310	banking sector entity	banking sector entity	banking sector entity	banking sector entity	banking sector entity	banking sector entity
311	mpf	mpf	mpf	mpf	mpf	▁63
312	mandatory provident fund	mandatory provident fund	mandatory provident fund	fund	mandatory provident fund	mandatory provident fund
313	security	security	security	security	security	security
314	banking , security , and mpf business	banking , security , and mpf business	banking , security , and mpf business	banking , security , and mpf business	banking , security , and mpf business	▁280
315	investigate and examine	investigate and examine	investigate and examine	investigate and examine	investigate and examine	▁164
316	banking insurance activity	banking insurance activity	banking insurance activity	banking insurance activity	banking insurance activity	▁278
317	counter financing	terrorist financing	counter financing	terrorist financing	counter financing	▁122
318	anti laundering	anti laundering	anti laundering	aml	anti laundering	anti-money laundering
319	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	aml	anti laundering and counter financing	aml
320	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
321	deposit protection scheme fund	deposit protection scheme fund	deposit protection scheme fund	deposit protection scheme fund	deposit protection scheme fund	deposit protection scheme fund
322	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance
323	licensing regime	licensing regime	licensing regime	licensing regime	licensing regime	licensing regime
324	hkma	hkma	hkma	hkma	hkma	hkma
325	hong kong sar	hong kong sar	hong kong sar	hong kong sar	hong kong sar	▁304
326	public officer	public officer	public officer	non-civil service	public officer	▁58
327	▔	▁23	▔	▁14	▔	▁168
328	governor	ceo report	governor	chief executive	governor	chief executive
329	hkma	hkma	hkma	hkma	hkma	hkma
330	hong kong sar	hong kong sar	hong kong sar	hong kong sar	hong kong sar	▁304
331	bank	bank	bank	currency board	bank	currency board
332	debt market	debt market	debt market	debt market	debt market	debt market
333	legal tender and coin	legal tender and coin	legal tender and coin	legal tender and coin	legal tender and coin	▁169
334	tender	tender	tender	banknote	tender	banknote
335	financial service and the treasury bureau	financial service and the treasury bureau	financial service and the treasury bureau	financial service and the treasury bureau	financial service and the treasury bureau	▁241
336	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure
337	financial service	financial service	financial service	financial service	financial service	financial service
338	financial system	financial system	financial system	financial system	financial system	financial system
339	▔	▁37	▔	▁27	▔	▁308
340	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
341	investment management	investment management	investment management	investment management	investment management	investment management
342	control	control	control	control	control	control
343	hkma	hkma	hkma	hkma	hkma	hkma
344	hkma	hkma	hkma	hkma	hkma	hkma
345	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure
346	kong economic	kong economic	kong economic	kong economic	kong economic	▁305
347	hkma	hkma	hkma	hkma	hkma	hkma
348	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
349	hkma	hkma	hkma	hkma	hkma	hkma
350	openness	openapi	openness	open	openness	▁284
351	public education	public education	public education	public education	public education	public education
352	public educational activity	public educational activity	public educational activity	public education activity	public educational activity	▁60
353	library	library	library	library	library	library
354	guide tour	guide tour	guide tour	guide tour	guide tour	guide tour
355	website	hkma website	website	website	website	▁210
356	information center	information center	information center	centre	information center	information centre
357	hkma	hkma	hkma	hkma	hkma	hkma
358	open	openapi	open	open	open	▁284
359	▔	international monetary fund	▔	international monetary fund	▔	international monetary fund
360	fund	fund	fund	fund	fund	▁86
361	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
362	currency board subcommittee of the exchange fund advisory committee	currency board subcommittee of the exchange fund advisory committee	currency board subcommittee of the exchange fund advisory committee	currency board subcommittee of the exchange fund advisory committee	currency board subcommittee of the exchange fund advisory committee	▁95
363	special data dissemination standard	special data dissemination standard	special data dissemination standard	special data dissemination standard	special data dissemination standard	special data dissemination standard
364	website	hkma website	website	website	website	▁210
365	currency board	bank	currency board	currency board	currency board	currency board
366	currency board system	currency board system	currency board system	currency board system	currency board system	▁248
367	hkma	hkma	hkma	hkma	hkma	hkma
368	hkma website	hkma website	hkma website	hkma website	hkma website	hkma website
369	banking	banking sector	banking	banking	banking	banking sector
370	banking regulatory policy and guideline	banking regulatory policy and guideline	banking regulatory policy and guideline	banking regulatory policy and guideline	banking regulatory policy and guideline	▁276
371	bills committee	bills committee	bills committee	bills committee	bills committee	▁101
372	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
373	chief executive	ceo report	chief executive	chief executive	chief executive	chief executive
374	financial committee	financial committee	financial committee	financial committee	financial committee	▁242
375	hkma	hkma	hkma	hkma	hkma	hkma
376	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
377	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
378	control	control	control	control	control	control
379	chief executive	chief executive	chief executive	governor	chief executive	chief executive
380	hong kong sar	hong kong sar	hong kong sar	hong kong sar	hong kong sar	▁304
381	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
382	subcommittes	subcommittes	subcommittes	subcommittes	subcommittes	▁114
383	hkma	hkma	hkma	hkma	hkma	hkma
384	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
385	annual salary review	annual salary review	annual salary review	annual salary review	annual salary review	▁120
386	strategic plan	strategic plan	strategic plan	strategic plan	strategic plan	▁201
387	compensation	compensation	compensation	compensation	compensation	remuneration
388	staffing policy	staffing policy	staffing policy	staffing policy	staffing policy	▁228
389	hkma	hkma	hkma	hkma	hkma	hkma
390	internal audit	internal audit	internal audit	internal audit	internal audit	internal audit
391	internal audit department	internal audit department	internal audit department	internal audit department	internal audit department	▁52
