	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
42	resolution plan	resolution plan	resolution plan	resolution plan	resolution plan	resolution plan
43	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy
44	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio
45	hkma	hkma	hkma	hkma	hkma	hkma
46	financial market	financial market	financial market	financial market	financial market	financial market
47	banking sector	banking sector	banking sector	banking	banking sector	banking sector
48	banking supervision	banking supervision	banking supervision	banking supervision	banking supervision	banking supervision
49	risk management	risk management	risk management	risk management	risk management	risk management
50	non-performing loan ratios	non-performing loan ratios	non-performing loan ratios	non-performing loan ratios	non-performing loan ratios	▁3
51	return on equity	return on equity	return on equity	return on equity	return on equity	return on equity
52	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
53	counter measure	counter measure	counter measure	counter measure	counter measure	countercyclical measure
54	hkma	hkma	hkma	hkma	hkma	hkma
55	▔	banking sector	▔	banking	▔	banking sector
56	banking group	banking group	banking group	banking group	banking group	banking group
57	retail banking	retail banking	retail banking	retail banking	retail banking	retail bank
58	corporate culture	corporate culture	corporate culture	corporate culture	corporate culture	corporate culture
59	banking culture	banking culture	banking culture	banking culture	banking culture	▁136
60	reward system	reward system	reward system	reward system	reward system	▁176
61	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement
62	self	self	self	self	self	self
63	evaluation and feedback mechanism	evaluation and feedback mechanism	evaluation and feedback mechanism	evaluation and feedback mechanism	evaluation and feedback mechanism	▁239
64	hkma	hkma	hkma	hkma	hkma	hkma
65	banking conduct division	banking conduct division	banking conduct division	banking conduct division	banking conduct division	▁275
66	banking culture	banking culture	banking culture	bank culture	banking culture	▁276
67	banking culture regulatory measure	banking culture regulatory measure	banking culture regulatory measure	bank culture regulatory measure	banking culture regulatory measure	▁277
68	internet and mobile finance	internet and mobile finance	internet and mobile finance	internet and mobile finance	internet and mobile finance	▁18
69	convenience store	convenience store	convenience store	convenience store	convenience store	convenience store
70	easy pay	easy pay	easy pay	easy pay	easy pay	▁148
71	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
72	barrier facility	barrier facility	barrier facility	barrier facility	barrier facility	barrier facility
73	internet	internet	internet	network	internet	▁208
74	automatic machine	automatic machine	automatic machine	automatic machine	automatic machine	▁224
75	hkma	hkma	hkma	hkma	hkma	hkma
76	banking industry	banking sector	banking industry	banking	banking industry	banking sector
77	kong	kong	kong	kong	kong	▁316
78	smart banking	smart banking	smart banking	smart banking	smart banking	smart banking
79	▔	▁1	▔	▁1	▔	▁21
80	shared qr code	shared qr code	shared qr code	common qr code	shared qr code	common qr code
81	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system
82	smart banking	smart banking	smart banking	smart banking	smart banking	smart banking
83	new era of smart banking	new era of smart banking	new era of smart banking	new era of smart banking	new era of smart banking	new era of smart banking
84	technology industry	technology industry	technology industry	technology industry	technology industry	▁195
85	transfer service	transfer service	transfer service	transfer service	transfer service	▁258
86	hkma	hkma	hkma	hkma	hkma	hkma
87	fintech	fintech	fintech	fintech	fintech	fintech
88	bank and the technology industry	bank and the technology industry	bank and the technology industry	bank and the technology industry	bank and the technology industry	▁273
89	bank account	bank account	bank account	bank account	bank account	bank account
90	retail fast payment system	retail fast payment system	retail fast payment system	retail fast payment system	retail fast payment system	▁293
91	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
92	virtual bank license	virtual bank license	virtual bank license	virtual bank license	virtual bank license	▁234
93	guideline for virtual bank	guideline for virtual bank	guideline for virtual bank	guideline for virtual bank	guideline for virtual bank	▁235
94	hkma	hkma	hkma	hkma	hkma	hkma
95	fintech	fintech	fintech	fintech	fintech	fintech
96	interface	interface	interface	interface	interface	▁126
97	sandbox	sandbox	sandbox	sandbox	sandbox	▁160
98	hkma	hkma	hkma	hkma	hkma	hkma
99	fintech	fintech	fintech	fintech	fintech	fintech
100	fintech regulatory sandbox	fintech regulatory sandbox	fintech regulatory sandbox	fintech regulatory sandbox	fintech regulatory sandbox	▁269
101	open	open	open	open	open	▁286
102	tradelink	tradelink	tradelink	tradelink	tradelink	▁254
103	trade finance platform	trade finance platform	trade finance platform	trade finance platform	trade finance platform	trade finance platform
104	hkma	hkma	hkma	hkma	hkma	hkma
105	terrorist financing	terrorist financing	terrorist financing	counter financing	terrorist financing	▁118
106	hkma	hkma	hkma	hkma	hkma	hkma
107	fintech	fintech	fintech	fintech	fintech	fintech
108	bond	bond	bond	bond	bond	▁39
109	bond and project financing market	bond and project financing market	bond and project financing market	bond and project financing market	bond and project financing market	▁40
110	government green bond program	government green bond program	government green bond program	government green bond program	government green bond program	▁139
111	hksar government	hksar government	hksar government	hksar government	hksar government	hksar government
112	seminar	seminar	seminar	seminar	seminar	▁192
113	green bond	green bond	green bond	green bond	green bond	green bond
114	green bond subsidy program	green bond subsidy program	green bond subsidy program	green bond subsidy program	green bond subsidy program	▁202
115	green finance	green finance	green finance	green finance	green finance	green finance
116	green finance certification service	green finance certification service	green finance certification service	green finance certification service	green finance certification service	▁204
117	soft power	soft power	soft power	soft power	soft power	soft power
118	hkma	hkma	hkma	hkma	hkma	hkma
119	financial industry	financial industry	financial industry	financial industry	financial industry	financial industry
120	partner	partner	partner	partner	partner	▁67
121	sasac	sasac	sasac	state council	sasac	state council
122	sasac	sasac	sasac	sasac	sasac	sasac
123	infrastructure related project	infrastructure related project	infrastructure related project	infrastructure related project	infrastructure related project	▁77
124	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
125	hkma	hkma	hkma	hkma	hkma	hkma
126	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector
127	high roundtable meeting	high roundtable meeting	high roundtable meeting	high roundtable meeting	high roundtable meeting	▁319
128	london trading session	london trading session	london trading session	london trading session	london trading session	▁38
129	system	system	system	system	system	▁64
130	hkma	hkma	hkma	hkma	hkma	hkma
131	note bank	note bank	note bank	note bank	note bank	note bank
132	hkma	hkma	hkma	hkma	hkma	hkma
133	kong banknote series	kong banknote series	kong banknote series	kong banknote series	kong banknote series	▁311
134	primary liquidity provider	primary liquidity provider	primary liquidity provider	primary liquidity provider	primary liquidity provider	▁1
135	hkma	hkma	hkma	hkma	hkma	hkma
136	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	▁290
137	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer
138	hkma	hkma	hkma	hkma	hkma	hkma
139	counter financing	terrorist financing	counter financing	counter financing	counter financing	▁118
140	anti laundering	anti laundering	anti laundering	anti-money laundering	anti laundering	anti-money laundering
141	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	▁119
142	peer review report	peer review report	peer review report	peer review report	peer review report	peer review report
143	over derivative	over derivative	over derivative	over derivative	over derivative	▁82
144	over derivative market	over derivative market	over derivative market	over derivative market	over derivative market	over derivative market
145	framework resolution financial institution	framework resolution financial institution	framework resolution financial institution	framework resolution financial institution	framework resolution financial institution	▁267
146	barrier banking service	barrier banking service	barrier banking service	barrier banking service	barrier banking service	barrier banking service
147	hkma	hkma	hkma	hkma	hkma	hkma
148	development bank	development bank	development bank	development bank	development bank	development bank
149	banking	banking sector	banking	banking	banking	banking sector
150	banking	banking sector	banking	banking	banking	banking sector
151	hkma	hkma	hkma	hkma	hkma	hkma
152	independent non-executive director seminar	independent non-executive director seminar	independent non-executive director seminar	independent non-executive director seminar	independent non-executive director seminar	▁179
153	seminar	seminar	seminar	seminar	seminar	▁192
154	hkma	hkma	hkma	hkma	hkma	hkma
155	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	▁231
156	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
157	macao monetary authority	macao monetary authority	macao monetary authority	macao monetary authority	macao monetary authority	▁171
158	hkma	hkma	hkma	hkma	hkma	hkma
159	banking professional qualification framework	banking professional qualification framework	banking professional qualification framework	banking professional qualification framework	banking professional qualification framework	▁274
160	banking	banking sector	banking	banking	banking	banking sector
161	self	self	self	self	self	self
162	hkma	hkma	hkma	hkma	hkma	hkma
163	bank culture	banking culture	bank culture	bank culture	bank culture	▁276
164	bank culture reform	bank culture reform	bank culture reform	bank culture reform	bank culture reform	bank culture reform
165	bank culture regulatory measure	banking culture regulatory measure	bank culture regulatory measure	bank culture regulatory measure	bank culture regulatory measure	▁277
166	systemically important	systemically important	systemically important	systemically important	systemically important	▁60
167	hkma	hkma	hkma	hkma	hkma	hkma
168	internationalization renminbi	internationalization renminbi	internationalization renminbi	internationalization renminbi	internationalization renminbi	▁23
169	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
170	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance
171	wealth management	wealth management	wealth management	wealth management	wealth management	wealth management
172	hkma	hkma	hkma	hkma	hkma	hkma
173	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation
174	financial market	financial market	financial market	financial market	financial market	financial market
175	hkma	hkma	hkma	hkma	hkma	hkma
176	fintech	fintech	fintech	fintech	fintech	fintech
177	fintech professional	fintech professional	fintech professional	fintech professional	fintech professional	▁268
178	polish financial supervision commission	polish financial supervision commission	polish financial supervision commission	polish financial supervision commission	polish financial supervision commission	▁163
179	hkma	hkma	hkma	hkma	hkma	hkma
180	fintech	fintech	fintech	fintech	fintech	fintech
181	fintech cooperation	fintech cooperation	fintech cooperation	fintech cooperation	fintech cooperation	fintech collaboration
182	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
183	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency
184	hkma	hkma	hkma	hkma	hkma	hkma
185	infrastructure financing office	infrastructure financing office	infrastructure financing office	infrastructure financing office	infrastructure financing office	▁265
186	belt and road	belt and road	belt and road	belt and road	belt and road	belt and road
187	seminar	seminar	seminar	seminar	seminar	▁192
188	area	area	area	area	area	▁95
189	investment promotion agency	investment promotion agency	investment promotion agency	investment promotion agency	investment promotion agency	▁121
190	seminar	seminar	seminar	seminar	seminar	▁192
191	treasury management	treasury management	treasury management	treasury management	treasury management	▁246
192	hkma	hkma	hkma	hkma	hkma	hkma
193	bond	bond	bond	bond	bond	▁39
194	international capital market association	international capital market association	international capital market association	international capital market association	international capital market association	international capital market association
195	green and responsible bond principle	green and responsible bond principle	green and responsible bond principle	green and responsible bond principle	green and responsible bond principle	▁203
196	capital market	capital market	capital market	capital market	capital market	capital market
197	hkma	hkma	hkma	hkma	hkma	hkma
198	pboc	pboc	pboc	person 's bank of china	pboc	▁4
199	bureau bank china ( pboc )	bureau bank china ( pboc )	bureau bank china ( pboc )	bureau bank china ( pboc )	bureau bank china ( pboc )	▁7
200	mainland	mainland	mainland	mainland	mainland	mainland
201	seminar	seminar	seminar	seminar	seminar	▁192
202	green finance	green finance	green finance	green finance	green finance	green finance
203	hkma	hkma	hkma	hkma	hkma	hkma
204	internship programme	internship programme	internship programme	internship programme	internship programme	internship programme
205	shenzhen municipal government	shenzhen municipal government	shenzhen municipal government	shenzhen municipal government	shenzhen municipal government	▁167
206	hkma	hkma	hkma	hkma	hkma	hkma
207	fintech	fintech	fintech	fintech	fintech	fintech
208	hkma	hkma	hkma	hkma	hkma	hkma
209	financial service	financial service	financial service	financial service	financial service	financial service
210	fintech	fintech	fintech	fintech	fintech	fintech
211	fintech cooperation	fintech cooperation	fintech cooperation	fintech cooperation	fintech cooperation	fintech collaboration
212	abu dhabi global market	abu dhabi global market	abu dhabi global market	abu dhabi global market	abu dhabi global market	abu dhabi global market
213	over derivative	over derivative	over derivative	over derivative	over derivative	▁82
214	over derivative	over derivative	over derivative	over derivative	over derivative	▁83
215	regulatory framework	regulatory framework	regulatory framework	regulatory framework	regulatory framework	▁186
216	security	security	security	security	security	security
217	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission
218	hkma	hkma	hkma	hkma	hkma	hkma
219	belt and road	belt and road	belt and road	belt and road	belt and road	belt and road
220	belt and road summit	belt and road summit	belt and road summit	belt and road summit	belt and road summit	belt and road summit
221	risk mitigation in infrastructure investment	risk mitigation in infrastructure investment	risk mitigation in infrastructure investment	risk mitigation in infrastructure investment	risk mitigation in infrastructure investment	▁78
222	special discussion	special discussion	special discussion	special discussion	special discussion	▁109
223	bond connect	bond	bond connect	bond	bond connect	▁39
224	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
225	hkma	hkma	hkma	hkma	hkma	hkma
226	banking sector	banking sector	banking sector	banking	banking sector	banking sector
227	open	open	open	open	open	▁286
228	global financial innovation network	global financial innovation network	global financial innovation network	global financial innovation network	global financial innovation network	global financial innovation network
229	network	internet	network	network	network	▁208
230	hkma	hkma	hkma	hkma	hkma	hkma
231	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation
232	belt and road	belt and road	belt and road	belt and road	belt and road	belt and road
233	council	sasac	council	state council	council	state council
234	hkma	hkma	hkma	hkma	hkma	hkma
235	high roundtable meeting	high roundtable meeting	high roundtable meeting	high roundtable meeting	high roundtable meeting	▁319
236	bond connect	bond	bond connect	bond	bond connect	▁39
237	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
238	delivery versus	delivery versus	delivery versus	delivery versus	delivery versus	▁66
239	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance
240	hkma	hkma	hkma	hkma	hkma	hkma
241	central bank of brazil	central bank of brazil	central bank of brazil	brazilian central bank	central bank of brazil	central bank of brazil
242	hkma	hkma	hkma	hkma	hkma	hkma
243	fintech	fintech	fintech	fintech	fintech	fintech
244	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system
245	hkma	hkma	hkma	hkma	hkma	hkma
246	person 's bank of china	pboc	person 's bank of china	person 's bank of china	person 's bank of china	▁4
247	's china bill	's china bill	's china bill	's china bill	's china bill	▁5
248	debt instrument central system	debt instrument central system	debt instrument central system	central moneymarkets system	debt instrument central system	▁43
249	hkma	hkma	hkma	hkma	hkma	hkma
250	treasury market association	treasury market association	treasury market association	treasury market association	treasury market association	treasury market association
251	treasury market summit	treasury market summit	treasury market summit	treasury market summit	treasury market summit	treasury market summit
252	hkma	hkma	hkma	hkma	hkma	hkma
253	partner institution	partner	partner institution	partner	partner institution	▁67
254	investor and debt financing roundtables	investor and debt financing roundtables	investor and debt financing roundtables	investor and debt financing roundtables	investor and debt financing roundtables	investor and debt financing roundtables
255	tradelink	tradelink	tradelink	tradelink	tradelink	▁254
256	trade finance platform	trade finance platform	trade finance platform	trade finance platform	trade finance platform	trade finance platform
257	hkma	hkma	hkma	hkma	hkma	hkma
258	▔	▁14	▔	bank consortium	▔	▁282
259	we.trade	we.trade	we.trade	we.trade	we.trade	we.trade
260	tradelink	tradelink	tradelink	tradelink	tradelink	▁254
261	hkma	hkma	hkma	hkma	hkma	hkma
262	asia group on money laundering	asia group on money laundering	asia group on money laundering	asia group on money laundering	asia group on money laundering	asia group on money laundering
263	counter financing	terrorist financing	counter financing	counter financing	counter financing	▁118
264	anti-money laundering	anti laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering
265	anti-money laundering and counter financing	anti laundering and counter financing	anti-money laundering and counter financing	anti laundering and counter financing	anti-money laundering and counter financing	▁119
266	mutual evaluation	mutual evaluation	mutual evaluation	mutual evaluation	mutual evaluation	mutual evaluation
267	financial action task force	financial action task force	financial action task force	financial action task force	financial action task force	financial action task force
268	hkma	hkma	hkma	hkma	hkma	hkma
269	system	system	system	system	system	▁64
270	imf	international monetary fund	imf	international monetary fund	imf	international monetary fund
271	imf	▁5	imf	fund	imf	imf
272	macroeconomic policy	macroeconomic policy	macroeconomic policy	macroeconomic policy	macroeconomic policy	▁99
273	article iv consultation	article iv consultation	article iv consultation	article iv consultation	article iv consultation	article iv consultation
274	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision
275	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region
276	hkma	hkma	hkma	hkma	hkma	hkma
277	central banking institution	central banking institution	central banking institution	central banking institution	central banking institution	central banking institution
278	main function	main function	main function	core function	main function	▁15
279	▔	system	▔	system	▔	▁64
280	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
281	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure
282	financial system	financial system	financial system	financial system	financial system	financial system
283	authority	authority	authority	authority	authority	▁317
284	hkma	hkma	hkma	hkma	hkma	hkma
285	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
286	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
287	hkma	hkma	hkma	hkma	hkma	hkma
288	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
289	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
290	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance
291	website	website	website	website	website	▁207
292	arrangement	resolution mechanism	arrangement	resolution mechanism	arrangement	▁231
293	hkma	hkma	hkma	hkma	hkma	hkma
294	hkma website	hkma website	hkma website	hkma website	hkma website	hkma website
295	banking ordinance	banking sector	banking ordinance	banking	banking ordinance	banking sector
296	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
297	control	control	control	control	control	control
298	financial system	financial system	financial system	financial system	financial system	financial system
299	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre	▁306
300	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
301	manage director	governor	manage director	chief executive	manage director	chief executive
302	hkma	hkma	hkma	hkma	hkma	hkma
303	license bank	license bank	license bank	license bank	license bank	license bank
304	restrict license bank	restrict license bank	restrict license bank	restrict license bank	restrict license bank	▁152
305	banking business	banking sector	banking business	banking	banking business	banking sector
306	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	▁231
307	mechanism authority	mechanism authority	mechanism authority	mechanism authority	mechanism authority	resolution authority
308	financial system	financial system	financial system	financial system	financial system	financial system
309	banking entity	banking sector	banking entity	banking sector	banking entity	banking sector
310	banking entity	banking entity	banking entity	banking entity	banking entity	▁280
311	mandatory provident fund	mandatory provident fund	mandatory provident fund	mandatory provident fund	mandatory provident fund	▁58
312	mandatory provident fund	mandatory provident fund	mandatory provident fund	mandatory provident fund	mandatory provident fund	mandatory provident fund
313	security	security	security	security	security	security
314	banking security and mandatory provident fund business	banking security and mandatory provident fund business	banking security and mandatory provident fund business	banking security and mandatory provident fund business	banking security and mandatory provident fund business	▁283
315	inspection and investigation power	inspection and investigation power	inspection and investigation power	inspection and investigation power	inspection and investigation power	inspection and investigation power
316	▔	▁13	▔	▁8	▔	▁281
317	counter financing	terrorist financing	counter financing	counter financing	counter financing	▁118
318	anti laundering	anti laundering	anti laundering	anti-money laundering	anti laundering	anti-money laundering
319	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	▁119
320	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
321	deposit protection scheme fund	deposit protection scheme fund	deposit protection scheme fund	deposit protection scheme fund	deposit protection scheme fund	deposit protection scheme fund
322	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance
323	licensing regime	licensing regime	licensing regime	licensing regime	licensing regime	licensing regime
324	hkma	hkma	hkma	hkma	hkma	hkma
325	hksar government	hong kong special administrative region	hksar government	hong kong special administrative region	hksar government	hong kong special administrative region
326	civil servant	civil servant	civil servant	civil servant	civil servant	civil service
327	statutory power	statutory power	statutory power	statutory power	statutory power	statutory power
328	manage director	governor	manage director	chief executive	manage director	chief executive
329	hkma	hkma	hkma	hkma	hkma	hkma
330	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region
331	currency board	currency board	currency board	currency board	currency board	currency board
332	debt market	debt market	debt market	debt market	debt market	debt market
333	legal tender and coin	legal tender and coin	legal tender and coin	legal tender and coin	legal tender and coin	▁161
334	tender	tender	tender	banknote	tender	banknote
335	secretary for financial service and the treasury	secretary for financial service and the treasury	secretary for financial service and the treasury	secretary for financial service and the treasury	secretary for financial service and the treasury	secretary for financial service and the treasury
336	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure
337	financial service	financial service	financial service	financial service	financial service	financial service
338	financial system	financial system	financial system	financial system	financial system	financial system
339	hong kong 's currency and financial system	hong kong 's currency and financial system	hong kong 's currency and financial system	hong kong 's currency and financial system	hong kong 's currency and financial system	▁315
340	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
341	investment management	investment management	investment management	investment management	investment management	investment management
342	control	control	control	control	control	control
343	hkma	hkma	hkma	hkma	hkma	hkma
344	hkma	hkma	hkma	hkma	hkma	hkma
345	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure
346	kong economic	kong economic	kong economic	kong	kong economic	▁312
347	hkma	hkma	hkma	hkma	hkma	hkma
348	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
349	hkma	hkma	hkma	hkma	hkma	hkma
350	openness	open	openness	open	openness	▁286
351	public education	public education	public education	public education	public education	public education
352	public education activity	public education activity	public education activity	public education activity	public education activity	▁55
353	library	library	library	library	library	library
354	guide tour	guide tour	guide tour	guide tour	guide tour	guide tour
355	website	website	website	website	website	▁207
356	information center	information center	information center	information centre	information center	information centre
357	hkma	hkma	hkma	hkma	hkma	hkma
358	open	open	open	open	open	▁286
359	▔	international monetary fund	▔	international monetary fund	▔	international monetary fund
360	fund	▁5	fund	fund	fund	imf
361	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
362	currency board committee	currency board committee	currency board committee	currency board committee	currency board committee	▁90
363	special data standard	special data standard	special data standard	special data standard	special data standard	▁144
364	website	website	website	website	website	▁207
365	currency board	currency board	currency board	currency board	currency board	currency board
366	currency system operation	currency system operation	currency system operation	currency board system	currency system operation	▁250
367	hkma	hkma	hkma	hkma	hkma	hkma
368	hkma website	hkma website	hkma website	hkma website	hkma website	hkma website
369	banking	banking sector	banking	banking	banking	banking sector
370	banking regulatory policy and guideline	banking regulatory policy and guideline	banking regulatory policy and guideline	banking regulatory policy and guideline	banking regulatory policy and guideline	▁278
371	bill committee	bill committee	bill committee	bill committee	bill committee	▁97
372	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
373	manage director	governor	manage director	chief executive	manage director	chief executive
374	financial affair committee	financial affair committee	financial affair committee	financial affair committee	financial affair committee	▁245
375	hkma	hkma	hkma	hkma	hkma	hkma
376	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
377	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
378	control	control	control	control	control	control
379	chief executive	chief executive	chief executive	chief executive	chief executive	chief executive
380	hksar	hong kong special administrative region	hksar	hong kong special administrative region	hksar	hong kong special administrative region
381	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
382	sub	sub	sub	sub	sub	sub
383	hkma	hkma	hkma	hkma	hkma	hkma
384	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
385	annual salary review	annual salary review	annual salary review	annual salary review	annual salary review	▁116
386	strategic plan	strategic plan	strategic plan	strategic plan	strategic plan	▁196
387	remuneration	remuneration	remuneration	compensation	remuneration	remuneration
388	service condition human resource policy	service condition human resource policy	service condition human resource policy	service condition human resource policy	service condition human resource policy	▁229
389	hkma	hkma	hkma	hkma	hkma	hkma
