	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
210	liquidity	liquidity	liquidity	liquidity	liquidity	liquidity
211	hkma	authority	hkma	hkma	hkma	hkma
212	offshore renminbi market	offshore renminbi market	offshore renminbi market	offshore renminbi market	offshore renminbi market	offshore renminbi market
213	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china
214	bank china ( )	bank china ( )	bank china ( )	bank china ( )	bank china ( )	▁4
215	bank	bank	bank	pboc	bank	pboc
216	currency swap agreement	currency swap agreement	currency swap agreement	currency swap agreement	currency swap agreement	currency swap agreement
217	hkma	authority	hkma	hkma	hkma	hkma
218	banking system	banking system	banking system	banking system	banking system	banking sector
219	facilitative measure	facilitative measure	facilitative measure	facilitative measure	facilitative measure	facilitative measure
220	ia	ia	ia	ia	ia	ia
221	ia	ia	ia	ia	ia	insurance authority
222	insurance product	insurance product	insurance product	insurance product	insurance product	insurance product
223	sandbox	sandbox	sandbox	sandbox	sandbox	▁123
224	sandbox scheme	sandbox scheme	sandbox scheme	sandbox scheme	sandbox scheme	▁124
225	hkma	authority	hkma	hkma	hkma	hkma
226	non-face	non-face	non-face	non-face	non-face	▁239
227	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer	countercyclical capital buffer
228	countercyclical capital buffer requirement	countercyclical capital buffer	countercyclical capital buffer requirement	countercyclical capital buffer	countercyclical capital buffer requirement	countercyclical capital buffer
229	hkma	authority	hkma	hkma	hkma	hkma
230	social security recipient	social security recipient	social security recipient	social security recipient	social security recipient	social security recipient
231	social welfare department	social welfare department	social welfare department	social welfare department	social welfare department	social welfare department
232	hkma	authority	hkma	hkma	hkma	hkma
233	hkba	hong kong bankers association	hkba	hkba	hkba	▁253
234	sme	sme	sme	sme	sme	sme
235	sme	sme	sme	sme	sme	▁8
236	hkma	authority	hkma	hkma	hkma	hkma
237	banking sector	banking industry	banking sector	banking industry	banking sector	banking sector
238	pre payment without	pre waiver no	pre payment without	pre payment without	pre payment without	▁240
239	sme	sme	sme	sme	sme	sme
240	100 % guaranteed special loan	100 % guarantee special loan	100 % guaranteed special loan	100 % guarantee special loan	100 % guaranteed special loan	▁137
241	banking	banking industry	banking	banking industry	banking	banking sector
242	hkma	authority	hkma	hkma	hkma	hkma
243	pre payment without repayment	pre waiver no	pre payment without repayment	pre payment without	pre payment without repayment	▁240
244	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme
245	mandatory background check scheme	mandatory background check scheme	mandatory background check scheme	mandatory background check scheme	mandatory background check scheme	▁88
246	consultation paper	consultation paper	consultation paper	consultation paper	consultation paper	consultation paper
247	hkma	authority	hkma	hkma	hkma	hkma
248	hkma	authority	hkma	hkma	hkma	hkma
249	review report on bank culture self	review report on bank culture self	review report on bank culture self	review report on bank culture self	review report on bank culture self	▁221
250	sme	sme	sme	sme	sme	sme
251	credit product	credit product	credit product	credit product	credit product	▁19
252	hkma	authority	hkma	hkma	hkma	hkma
253	banking industry	banking industry	banking industry	banking industry	banking industry	banking sector
254	banking talent development scheme	banking talent initiative	banking talent development scheme	banking talent development scheme	banking talent development scheme	▁223
255	climate issue	climate issue	climate issue	climate issue	climate issue	climate issue
256	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking
257	hkma	authority	hkma	hkma	hkma	hkma
258	banking	banking industry	banking	banking industry	banking	banking sector
259	trust business	trust business	trust business	trust business	trust business	trust business
260	hkma	authority	hkma	hkma	hkma	hkma
261	hkma	authority	hkma	hkma	hkma	hkma
262	retail bond	retail bond	retail bond	retail bond	retail bond	retail bond
263	sme	sme	sme	sme	sme	sme
264	trade finance	trade finance	trade finance	trade finance	trade finance	trade finance
265	without	without	without	without	without	▁209
266	hkma	authority	hkma	hkma	hkma	hkma
267	banking sector	banking industry	banking sector	banking industry	banking sector	banking sector
268	pre without	pre waiver no	pre without	pre payment without	pre without	▁240
269	ia	ia	ia	ia	ia	ia
270	insurance product	insurance product	insurance product	insurance product	insurance product	insurance product
271	regulatory requirement	supervisory requirement	regulatory requirement	regulatory requirement	regulatory requirement	▁141
272	video conferencing	video conferencing	video conferencing	video conference	video conferencing	▁183
273	hkma	authority	hkma	hkma	hkma	hkma
274	macroprudential measure	macroprudential measure	macroprudential measure	countercyclical measure	macroprudential measure	macroprudential measure
275	macroprudential measure	macroprudential measure	macroprudential measure	macroprudential measure	macroprudential measure	prudential supervision
276	loan ratio	loan ratio	loan ratio	loan ( ltv ) ratio	loan ratio	loan ( ltv ) ratio
277	loan ratio cap	loan ratio cap	loan ratio cap	loan ratio cap	loan ratio cap	loan ratio cap
278	property mortgage loan	property mortgage loan	property mortgage loan	non-residential property mortgage	property mortgage loan	▁130
279	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure
280	hkma	authority	hkma	hkma	hkma	hkma
281	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property	▁236
282	non-residential property mortgage loan	non-residential property mortgage loan	non-residential property mortgage loan	non-residential property mortgage	non-residential property mortgage loan	▁237
283	sme	sme	sme	sme	sme	sme
284	credit product	credit product	credit product	credit product	credit product	▁19
285	▔	▁17	▔	▁14	▔	▁85
286	sme	sme	sme	sme	sme	sme
287	hkma	authority	hkma	hkma	hkma	hkma
288	banking sector	banking industry	banking sector	banking industry	banking sector	banking sector
289	pre payment without	pre waiver no	pre payment without	pre payment without	pre payment without	▁240
290	▔	sme	▔	sme	▔	sme
291	disclosure	disclose	disclosure	disclosure	disclosure	disclosure
292	hkma	authority	hkma	hkma	hkma	hkma
293	sme	sme	sme	sme	sme	sme
294	100 % guarantee special loan	100 % guarantee special loan	100 % guarantee special loan	100 % guarantee special loan	100 % guarantee special loan	▁137
295	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering
296	aml	anti-money laundering counter financing	aml	aml	aml	aml
297	digitalisation plan	digitalisation plan	digitalisation plan	digitalisation plan	digitalisation plan	▁111
298	hkma	authority	hkma	hkma	hkma	hkma
299	insurance product	insurance product	insurance product	insurance product	insurance product	insurance product
300	customer diligence inspection	customer diligence inspection	customer diligence inspection	customer diligence inspection	customer diligence inspection	▁51
301	hkma	authority	hkma	hkma	hkma	hkma
302	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
303	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme
304	hkma	authority	hkma	hkma	hkma	hkma
305	banking industry	banking industry	banking industry	banking industry	banking industry	banking sector
306	risk management	▁41	risk management	risk management	risk management	risk management
307	risk management and compliance	risk management and compliance	risk management and compliance	risk management and compliance	risk management and compliance	risk management and compliance
308	cyber defense capability	cyber defence capability	cyber defense capability	cyber defence capability	cyber defense capability	▁163
309	cyber risk	cyber risk	cyber risk	cyber risk	cyber risk	cyber risk
310	hkma	authority	hkma	hkma	hkma	hkma
311	banking industry	banking industry	banking industry	banking industry	banking industry	banking sector
312	risk management	▁41	risk management	risk management	risk management	risk management
313	mortgage corporation	mortgage corporation	mortgage corporation	mortgage corporation	mortgage corporation	▁70
314	guideline on banking service for persons with intellectual disability	guideline on banking service for persons with intellectual disability	guideline on banking service for persons with intellectual disability	guideline on banking service for persons with intellectual disability	guideline on banking service for persons with intellectual disability	guideline on banking service for persons with intellectual disability
315	hkma	authority	hkma	hkma	hkma	hkma
316	professional standard	professional competence	professional standard	professional capability	professional standard	▁79
317	risk	risk	risk	operational risk	risk	operational risk
318	operational risk management	operational risk management	operational risk management	operational risk management	operational risk management	operational risk management
319	hkma	authority	hkma	hkma	hkma	hkma
320	banking	banking industry	banking	banking industry	banking	banking sector
321	risk management	▁41	risk management	risk management	risk management	risk management
322	disclosure	disclose	disclosure	disclosure	disclosure	disclosure
323	substantial investment	substantial investment	substantial investment	substantial investment	substantial investment	▁129
324	hkma	authority	hkma	hkma	hkma	hkma
325	retail client	retail bank	retail client	retail bank	retail client	retail bank
326	hkma	authority	hkma	hkma	hkma	hkma
327	financial institution	financial institution	financial institution	financial institution	financial institution	financial institution
328	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre
329	central bank	central bank	central bank	central bank	central bank	central banking
330	central bank	central bank	central bank	central bank	central bank	central bank
331	cross payment	cross payment	cross payment	cross payment	cross payment	cross payment
332	hkma	authority	hkma	hkma	hkma	hkma
333	aml	anti-money laundering	aml	anti-money laundering	aml	anti-money laundering
334	assessment and compliance group	assessment and compliance group	assessment and compliance group	assessment and compliance group	assessment and compliance group	▁185
335	action	action	action	action	action	▁192
336	hkma	authority	hkma	hkma	hkma	hkma
337	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre
338	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
339	security and futures commission	security and futures commission	security and futures commission	sfc	security and futures commission	security and futures commission
340	hkma	authority	hkma	hkma	hkma	hkma
341	apply research	apply research	apply research	apply financial research	apply research	apply research
342	apply research report	apply research report	apply research report	apply financial research report	apply research report	apply research report
343	hkicpa	hkicpa	hkicpa	hkicpa	hkicpa	▁142
344	fintech	fintech	fintech	fintech	fintech	fintech
345	banking	banking industry	banking	banking industry	banking	banking sector
346	fintech adoption and innovation in hong kong banking	fintech adoption and innovation in hong kong banking	fintech adoption and innovation in hong kong banking	fintech adoption and innovation in hong kong banking	fintech adoption and innovation in hong kong banking	▁254
347	pboc	bank	pboc	pboc	pboc	pboc
348	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area
349	hkma	authority	hkma	hkma	hkma	hkma
350	bank for international settlement	bank for international settlement	bank for international settlement	bank for international settlement	bank for international settlement	bank for international settlement
351	bank international settlement	bank international settlement	bank international settlement	bank international settlement	bank international settlement	▁55
352	kong centre the bank international settlement hub	kong centre the bank international settlement hub	kong centre the bank international settlement hub	kong centre the bank international settlement hub	kong centre the bank international settlement hub	▁56
353	trade finance	trade finance	trade finance	trade finance	trade finance	trade finance
354	hkma	authority	hkma	hkma	hkma	hkma
355	central banks	central bank	central banks	central bank	central banks	central banking
356	meeting asia central banks	meeting asia central banks	meeting asia central banks	asia central	meeting asia central banks	▁118
357	chief executive	chairman	chief executive	chief executive	chief executive	chief executive
358	hkma	authority	hkma	hkma	hkma	hkma
359	financial research	apply research	financial research	apply financial research	financial research	apply research
360	financial research report	apply research report	financial research report	apply financial research report	financial research report	apply research report
361	hkicpa	hkicpa	hkicpa	hkicpa	hkicpa	▁142
362	banking	banking industry	banking	banking industry	banking	banking sector
363	intelligence banking : changing landscape compliance and supervision	intelligence banking : changing landscape compliance and supervision	intelligence banking : changing landscape compliance and supervision	intelligence banking : changing landscape compliance and supervision	intelligence banking : changing landscape compliance and supervision	▁222
364	investment fund	investment fund	investment fund	investment fund	investment fund	investment fund
365	limited partnership fund	limited partnership fund	limited partnership fund	limited partnership fund	limited partnership fund	limited partnership fund
366	limited partnership	limited partnership	limited partnership	limited partnership	limited partnership	limited partnership
367	sme	sme	sme	sme	sme	sme
368	pboc	bank	pboc	pboc	pboc	pboc
369	invest	invest	invest	invest	invest	▁94
370	e	e	e	e	e	e
371	trade finance blockchain platform	trade finance blockchain platform	trade finance blockchain platform	trade finance blockchain platform	trade finance blockchain platform	▁199
372	hkma	authority	hkma	hkma	hkma	hkma
373	fintech	fintech	fintech	fintech	fintech	fintech
374	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem
375	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week
376	secretariat international financial matter	secretariat international financial matter	secretariat international financial matter	secretariat international financial matter	secretariat international financial matter	▁133
377	state	state	state	state	state	▁134
378	hkma	authority	hkma	hkma	hkma	hkma
379	world bank group	world bank group	world bank group	world bank group	world bank group	world bank group
380	green banking alliance	green business banks	green banking alliance	green banking alliance	green banking alliance	▁155
381	green banking alliance	green business banks alliance	green banking alliance	green banking alliance	green banking alliance	▁156
382	hkma	authority	hkma	hkma	hkma	hkma
383	government bond	government bond	government bond	government bond	government bond	government bond
384	government bond program	government bond program	government bond program	government bond program	government bond program	▁107
385	inflation	inflation	inflation	inflation	inflation	inflation
386	apply financial research	apply research	apply financial research	apply financial research	apply financial research	apply research
387	apply financial research report	apply research report	apply financial research report	apply financial research report	apply financial research report	apply research report
388	▔	hkicpa	▔	hkicpa	▔	▁142
389	green bond	green bond	green bond	green bond	green bond	green bond
