	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
102	▔	▁18	▔	▁12	▔	▁108
103	banking system stability	banking stability	banking system stability	banking system stability	banking system stability	banking stability
104	cyber threat	cyber threat	cyber threat	cyber threat	cyber threat	cyber threat
105	operational resilience	sound operation	operational resilience	operational resilience	operational resilience	operational resilience
106	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience	operational resilience
107	operational resilience and cyber defence capability	operational and cyber resilience	operational resilience and cyber defence capability	operational resilience and cyber defence capability	operational resilience and cyber defence capability	operational and cyber resilience
108	financial market	financial market	financial market	financial market	financial market	financial market
109	trust business	trust business	trust business	trust business	trust business	trust business
110	credit reference	credit reference	credit reference	credit reference	credit reference	▁12
111	credit reference platform	credit reference platform	credit reference platform	credit reference platform	credit reference platform	credit reference platform
112	consumer credit datum	consumer credit datum	consumer credit datum	consumer credit datum	consumer credit datum	consumer credit datum
113	distribution product	distribution product	distribution product	distribution product	distribution product	▁21
114	investment product	investment product	investment product	investment product	investment product	investment product
115	payment arrangement	payment arrangement	payment arrangement	payment arrangement	payment arrangement	payment arrangement
116	property refinancing	property refinancing	property refinancing	property refinancing	property refinancing	property refinancing
117	regulatory regime	regulatory regime	regulatory regime	regulatory regime	regulatory regime	regulatory regime
118	aml regtech lab	aml regtech lab	aml regtech lab	aml regtech lab	aml regtech lab	aml regtech lab
119	counter terrorism	counter terrorism	counter terrorism	terrorist financing	counter terrorism	terrorist financing
120	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	▁44
121	▔	▁12	▔	▁8	▔	▁63
122	supervisory technology	supervisory technology	supervisory technology	technology	supervisory technology	▁70
123	international supervisory standard	international supervisory standard	international supervisory standard	international supervisory standard	international supervisory standard	international supervisory standard
124	practitioner	practitioner	practitioner	practitioner	practitioner	practitioner
125	disclosure requirement	disclosure requirement	disclosure requirement	disclosure requirement	disclosure requirement	disclosure standard
126	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy
127	capital adequacy	capital adequacy	capital adequacy	adequacy standard	capital adequacy	capital adequacy
128	domestic systemically important bank	domestic systemically important bank	domestic systemically important bank	domestic systemically important bank	domestic systemically important bank	domestic systemically important bank
129	loss capacity resource	loss capacity resource	loss capacity resource	loss capacity resource	loss capacity resource	loss capacity resource
130	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise
131	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard	resolution standard
132	resolution regime	resolution regime	resolution regime	resolution regime	resolution regime	resolution regime
133	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit	global financial leader 's investment summit
134	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china
135	central security depository	central security depository	central security depository	central security depository	central security depository	central security depository
136	swap connect	swap connect	swap connect	swap connect	swap connect	swap connect
137	bank	bank	bank	bank	bank	pboc
138	security	security	security	security	security	security
139	offshore	offshore	offshore	offshore rmb	offshore	▁114
140	offshore renminbi business	offshore renminbi business	offshore renminbi business	offshore rmb business	offshore renminbi business	offshore renminbi business
141	offshore renminbi business hub	offshore renminbi business hub	offshore renminbi business hub	offshore rmb business hub	offshore renminbi business hub	offshore renminbi business hub
142	corporate treasury centre	corporate treasury centre	corporate treasury centre	corporate treasury centre	corporate treasury centre	corporate treasury centre
143	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance
144	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
145	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management	asset and wealth management
146	▔	▁4	▔	▁3	▔	▁22
147	financial sector	financial sector	financial sector	financial sector	financial sector	financial sector
148	fintech hub	fintech hub	fintech hub	fintech hub	fintech hub	fintech hub
149	corporate functions	corporate functions	corporate functions	corporate functions	corporate functions	corporate functions
150	workforce	workforce	workforce	workforce	workforce	workforce
151	financial discipline	financial discipline	financial discipline	financial discipline	financial discipline	financial discipline
152	information technology	information technology	information technology	information technology	information technology	information technology
153	monetary stability	monetary stability	monetary stability	monetary stability	monetary stability	monetary stability
154	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance	bond issuance
155	government bond	government bond	government bond	government bond	government bond	government bond
156	institutional bond issuance programme	institutional bond issuance programme	institutional bond issuance programme	institutional bond issuance programme	institutional bond issuance programme	institutional bond issuance programme
157	dollar	dollar	dollar	$	dollar	hkd
158	▔	▁20	▔	▁13	▔	▁119
159	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china	person 's 's bank of china
160	bank	bank	bank	bank	bank	pboc
161	fx global code	fx global code	fx global code	fx global code	fx global code	▁18
162	market participant	market participant	market participant	market participant	market participant	market participant
163	statement of commitment	statement of commitment	statement of commitment	statement of commitment	statement of commitment	statement of commitment
164	renminbi liquidity facility	renminbi liquidity facility	renminbi liquidity facility	renminbi liquidity facility	renminbi liquidity facility	renminbi liquidity facility
165	sfc	security	sfc	security	sfc	security
166	terrorist financing	counter terrorism	terrorist financing	terrorist financing	terrorist financing	terrorist financing
167	▔	▁12	▔	▁8	▔	▁63
168	supervisory guideline	supervisory guidance	supervisory guideline	supervisory guidance	supervisory guideline	supervisory guidance
169	virtual asset service provider	virtual asset service provider	virtual asset service provider	virtual asset service provider	virtual asset service provider	virtual asset service provider
170	banking talent programme	banking talent programme	banking talent programme	banking talent programme	banking talent programme	banking talent programme
171	mortgage insurance	mortgage insurance	mortgage insurance	mortgage insurance	mortgage insurance	mortgage insurance
172	mortgage insurance programme	mortgage insurance programme	mortgage insurance programme	mortgage insurance programme	mortgage insurance programme	mortgage insurance programme
173	hkmci	security	hkmci	security	hkmci	security
174	sme	▁2	sme	sme	sme	sme
175	sme lending	sme loan	sme lending	sme lending	sme lending	sme loan
176	trade finance	trade finance	trade finance	trade finance	trade finance	trade finance
177	trade finance loan	trade finance loan	trade finance loan	trade finance loan	trade finance loan	▁93
178	partial principal repayment option	partial repayment option	partial principal repayment option	partial principal repayment option	partial principal repayment option	partial principal repayment arrangement
179	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism
180	sme	▁2	sme	sme	sme	sme
181	premium financing	premium financing	premium financing	premium financing	premium financing	premium financing
182	mainland bank account	mainland bank account	mainland bank account	mainland bank account	mainland bank account	mainland bank account
183	regtech knowledge hub	regtech knowledge hub	regtech knowledge hub	regtech knowledge hub	regtech knowledge hub	regtech knowledge hub
184	banking graduate trainee programme	banking graduate trainee programme	banking graduate trainee programme	banking graduate trainee programme	banking graduate trainee programme	banking graduate trainee programme
185	deposit	deposit	deposit	deposit	deposit	deposit
186	deposit company	deposit company	deposit company	deposit company	deposit company	▁50
187	roll bad apples	roll bad apples	roll bad apples	roll bad apples	roll bad apples	roll bad apples
188	hkab	hkab	hkab	hkab	hkab	hkab
189	rental enforcement moratorium	rental enforcement moratorium	rental enforcement moratorium	rental enforcement moratorium	rental enforcement moratorium	rental enforcement moratorium
190	front office	front office	front office	front office	front office	front office
191	incentive system	incentive system	incentive system	incentive system	incentive system	incentive system
192	sound culture	sound culture	sound culture	sound culture	sound culture	sound culture
193	trust business	trust business	trust business	trust business	trust business	trust business
194	▔	▁13	▔	code of practice	▔	code of practice
195	annuity	▁9	annuity	▁5	annuity	annuity
196	▔	security	▔	security	▔	security
197	special withdrawal for medical and dental expenses	special withdrawal for medical and dental expenses	special withdrawal for medical and dental expenses	special withdrawal for medical and dental expenses	special withdrawal for medical and dental expenses	special withdrawal for medical and dental expenses
198	hkmc annuity plan	hkmc annuity plan	hkmc annuity plan	hkmc annuity plan	hkmc annuity plan	hkmc annuity plan
199	financial technology application assessment	financial technology application assessment	financial technology application assessment	financial technology application assessment	financial technology application assessment	▁103
200	banking ( capital ) ( amendment ) rule 2022	banking ( capital ) ( amendment ) rule 2022	banking ( capital ) ( amendment ) rule 2022	banking ( capital ) ( amendment ) rule 2022	banking ( capital ) ( amendment ) rule 2022	banking ( capital ) ( amendment ) rule 2022
201	basel committee	basel committee	basel committee	basel committee	basel committee	basel committee
202	central banking	central banking	central banking	central banking	central banking	central banking
203	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise	regional crisis simulation exercise
204	deposit	deposit	deposit	deposit	deposit	deposit
205	deposit insurer	deposit insurer	deposit insurer	deposit insurer	deposit insurer	deposit insurer
206	supervisory and resolution authority	supervisory and resolution authority	supervisory and resolution authority	supervisory and resolution authority	supervisory and resolution authority	supervisory and resolution authority
207	protection plan	protection plan	protection plan	protection plan	protection plan	▁9
208	terrorist financing	counter terrorism	terrorist financing	terrorist financing	terrorist financing	terrorist financing
209	laundering	▁12	laundering	▁8	laundering	▁63
210	residential mortgage refinancing transaction	residential mortgage refinancing transaction	residential mortgage refinancing transaction	residential mortgage refinancing transaction	residential mortgage refinancing transaction	residential mortgage refinancing transaction
211	payment arrangement	payment arrangement	payment arrangement	payment arrangement	payment arrangement	payment arrangement
212	property transaction	property transaction	property transaction	property transaction	property transaction	property transaction
213	property transaction payment arrangement	property transaction payment arrangement	property transaction payment arrangement	property transaction payment arrangement	property transaction payment arrangement	▁66
214	property transaction	property refinancing	property transaction	property refinancing	property transaction	property refinancing
215	hkab	hkab	hkab	hkab	hkab	hkab
216	anti regtech lab	aml regtech lab	anti regtech lab	aml regtech lab	anti regtech lab	aml regtech lab
217	cyberport	e-hkd	cyberport	cyberport	cyberport	cyberport
218	enable technology	enable technology	enable technology	enable technology	enable technology	enable technology
219	▔	▁12	▔	▁8	▔	▁63
220	banking gps	banking gps	banking gps	banking gps	banking gps	banking gps
221	future banking bridging programme	future banking bridging programme	future banking bridging programme	future banking bridging programme	future banking bridging programme	future banking bridging programme
222	sme	▁2	sme	sme	sme	sme
223	sme lending	sme loan	sme lending	sme lending	sme lending	sme loan
224	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism
225	sme	▁2	sme	sme	sme	sme
226	▔	▁10	▔	▁6	▔	▁42
227	principal moratorium arrangement	principal moratorium arrangement	principal moratorium arrangement	principal moratorium arrangement	principal moratorium arrangement	principal moratorium arrangement
228	practitioner	practitioner	practitioner	practitioner	practitioner	practitioner
229	pilot scheme on training subsidy for fintech practitioners	pilot scheme on training subsidy for fintech practitioners	pilot scheme on training subsidy for fintech practitioners	pilot scheme on training subsidy for fintech practitioners	pilot scheme on training subsidy for fintech practitioners	pilot scheme on training subsidy for fintech practitioners
230	investment product	investment product	investment product	investment product	investment product	investment product
231	$	dollar	$	$	$	hkd
232	compliance work	compliance work	compliance work	compliance work	compliance work	▁28
233	enhanced competency framework	enhanced competency framework	enhanced competency framework	enhanced competency framework	enhanced competency framework	enhanced competency framework
234	practitioner	practitioner	practitioner	practitioner	practitioner	practitioner
235	svf sector	svf sector	svf sector	svf sector	svf sector	svf sector
236	hkab	hkab	hkab	hkab	hkab	hkab
237	scameter	scameter	scameter	fraud prevention	scameter	scam protection
238	scameter	scameter	scameter	scameter	scameter	scameter
239	hong kong police force	hong kong police force	hong kong police force	hong kong police force	hong kong police force	hong kong police force
240	svf sector	svf sector	svf sector	svf sector	svf sector	svf sector
241	media	social media	media	media	media	▁38
242	fraud prevention	scameter	fraud prevention	fraud prevention	fraud prevention	scam protection
243	sme	▁2	sme	sme	sme	sme
244	sme lending	sme loan	sme lending	sme lending	sme lending	sme loan
245	partial principal repayment arrangement	partial repayment option	partial principal repayment arrangement	partial principal repayment option	partial principal repayment arrangement	partial principal repayment arrangement
246	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism	banking sector small and medium enterprise ( sme ) lending coordination mechanism
247	sme	▁2	sme	sme	sme	sme
248	principal moratorium arrangement	principal moratorium arrangement	principal moratorium arrangement	principal moratorium arrangement	principal moratorium arrangement	principal moratorium arrangement
249	suitability assessment	suitability assessment	suitability assessment	suitability assessment	suitability assessment	suitability assessment
250	loss product	loss product	loss product	loss product	loss product	loss product
251	mule account network	mule account network	mule account network	mule account network	mule account network	mule account network
252	laundering compliance technology lab	aml regtech lab	laundering compliance technology lab	aml regtech lab	laundering compliance technology lab	aml regtech lab
253	cyberport	e-hkd	cyberport	cyberport	cyberport	cyberport
254	▔	▁12	▔	▁8	▔	▁63
255	network analytics	network analytics	network analytics	network analytics	network analytics	network analytics
256	credit reference	credit reference	credit reference	credit reference	credit reference	▁12
257	credit reference platform	credit reference platform	credit reference platform	credit reference platform	credit reference platform	credit reference platform
258	consumer credit reference	consumer credit datum	consumer credit reference	consumer credit datum	consumer credit reference	consumer credit datum
259	consumer credit reference	consumer credit reference	consumer credit reference	consumer credit reference	consumer credit reference	▁13
260	consumer credit reference agency	consumer credit reference agency	consumer credit reference agency	consumer credit reference agency	consumer credit reference agency	consumer credit reference agency
261	counter financing	counter terrorism	counter financing	terrorist financing	counter financing	terrorist financing
262	anti laundering	anti-money laundering	anti laundering	anti-money laundering	anti laundering	▁44
263	anti laundering and counter financing ordinance amendment bill	anti laundering and counter financing ordinance amendment bill	anti laundering and counter financing ordinance amendment bill	anti laundering and counter financing ordinance amendment bill	anti laundering and counter financing ordinance amendment bill	▁45
264	▔	▁12	▔	▁8	▔	▁63
265	svf sector	svf sector	svf sector	svf sector	svf sector	svf sector
266	aml suptech	aml suptech	aml suptech	aml suptech	aml suptech	aml suptech
267	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report	suspicious transaction report
268	terrorism	counter terrorism	terrorism	terrorist financing	terrorism	terrorist financing
269	counter financing risk	counter financing risk	counter financing risk	counter financing risk	counter financing risk	counter financing risk
270	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering	▁44
271	counter financing	counter financing	counter financing	counter financing	counter financing	▁62
272	▔	▁12	▔	▁8	▔	▁63
273	regtech	supervisory technology	regtech	technology	regtech	▁70
274	mandatory provident fund	mandatory provident fund	mandatory provident fund	mpf	mandatory provident fund	▁19
275	qualifying deferred annuity policy	qualifying deferred annuity policy	qualifying deferred annuity policy	qualifying deferred annuity policy	qualifying deferred annuity policy	▁29
276	▔	▁9	▔	▁5	▔	annuity
277	mandatory provident fund tax voluntary contribution	mandatory provident fund tax voluntary contribution	mandatory provident fund tax voluntary contribution	mandatory provident fund tax voluntary contribution	mandatory provident fund tax voluntary contribution	mandatory provident fund tax voluntary contribution
278	mandatory provident fund schemes authority	mandatory provident fund schemes authority	mandatory provident fund schemes authority	mandatory provident fund schemes authority	mandatory provident fund schemes authority	mandatory provident fund schemes authority
279	domestic systemically important bank	domestic systemically important bank	domestic systemically important bank	domestic systemically important bank	domestic systemically important bank	domestic systemically important bank
280	resolvability	resolvability	resolvability	resolvability	resolvability	resolvability
281	stablecoin	stablecoin	stablecoin	stablecoin	stablecoin	stablecoin
282	discussion paper	discussion paper	discussion paper	discussion paper	discussion paper	discussion paper
283	state secretariat for international finance under the federal department of finance of switzerland	state secretariat for international finance under the federal department of finance of switzerland	state secretariat for international finance under the federal department of finance of switzerland	state secretariat for international finance under the federal department of finance of switzerland	state secretariat for international finance under the federal department of finance of switzerland	state secretariat for international finance under the federal department of finance of switzerland
284	hong kong financial dialogue	hong kong financial dialogue	hong kong financial dialogue	hong kong financial dialogue	hong kong financial dialogue	hong kong financial dialogue
285	standard body	standard body	standard body	standard body	standard body	standard body
286	▔	▁12	▔	▁8	▔	▁63
287	evaluation and compliance work group	evaluation and compliance work group	evaluation and compliance work group	evaluation and compliance work group	evaluation and compliance work group	▁67
288	evaluation and compliance work group	evaluation and compliance work group	evaluation and compliance work group	evaluation and compliance work group	evaluation and compliance work group	evaluation and compliance work group
289	financial action task force	financial action task force	financial action task force	financial action task force	financial action task force	financial action task force
290	infrastructure loan framework	infrastructure loan framework	infrastructure loan framework	infrastructure loan framework	infrastructure loan framework	infrastructure loan framework
291	memorandum of understanding	memorandum of understanding	memorandum of understanding	memorandum of understanding	memorandum of understanding	memorandum of understanding
292	hkmc	security	hkmc	security	hkmc	security
293	demographic changes and long asset market : opportunities and developments in hong kong	demographic changes and long asset market : opportunities and developments in hong kong	demographic changes and long asset market : opportunities and developments in hong kong	demographic changes and long asset market : opportunities and developments in hong kong	demographic changes and long asset market : opportunities and developments in hong kong	demographic changes and long asset market : opportunities and developments in hong kong
294	applied research report	applied research report	applied research report	applied research report	applied research report	applied research report
295	▔	▁14	▔	▁9	▔	▁71
296	international monetary imf	international monetary fund	international monetary imf	international monetary fund	international monetary imf	international monetary fund
297	imf	fund	imf	fund	imf	imf
298	prudential policy	prudential policy	prudential policy	prudential policy	prudential policy	▁39
299	article iv consultation	article iv consultation	article iv consultation	article iv consultation	article iv consultation	article iv consultation
300	financial sector	financial sector	financial sector	financial sector	financial sector	financial sector
301	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region
302	imf	fund	imf	fund	imf	imf
303	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
304	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance	green and sustainable finance
305	green and sustainable finance cross steering group	green and sustainable finance cross steering group	green and sustainable finance cross steering group	green and sustainable finance cross steering group	green and sustainable finance cross steering group	green and sustainable finance cross steering group
306	macroeconomic developments	macroeconomic developments	macroeconomic developments	macroeconomic developments	macroeconomic developments	macroeconomic developments
307	▔	▁14	▔	▁9	▔	▁71
308	fed tightening	fed tightening	fed tightening	fed tightening	fed tightening	fed tightening
309	offshore rmb	offshore	offshore rmb	offshore rmb	offshore rmb	▁114
310	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	▁115
311	offshore rmb market development	offshore rmb market development	offshore rmb market development	offshore rmb market development	offshore rmb market development	offshore rmb market development
312	e-hkd	e-hkd	e-hkd	cyberport	e-hkd	cyberport
313	e-hkd	e-hkd	e-hkd	e-hkd	e-hkd	e-hkd
314	hkd	dollar	hkd	$	hkd	hkd
315	discussion paper	discussion paper	discussion paper	discussion paper	discussion paper	discussion paper
316	retail	retail front	retail	retail front	retail	retail front
317	world bank group	world bank group	world bank group	world bank group	world bank group	world bank group
318	green and sustainable capital market evolution roundtable session	green and sustainable capital market evolution roundtable session	green and sustainable capital market evolution roundtable session	green and sustainable capital market evolution roundtable session	green and sustainable capital market evolution roundtable session	green and sustainable capital market evolution roundtable session
319	alliance for green commercial banks	alliance for green commercial banks	alliance for green commercial banks	alliance for green commercial banks	alliance for green commercial banks	alliance for green commercial banks
320	group	▁19	group	group	group	group
321	deglobalisation	deglobalisation	deglobalisation	deglobalisation	deglobalisation	▁25
322	europe	europe	europe	europe	europe	europe
323	financial market	financial market	financial market	financial market	financial market	financial market
