	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
245	stress test	stress test	stress test	stress test	stress test	▁101
246	stress test requirement	stress test requirement	stress test requirement	stress test requirement	stress test requirement	▁102
247	▔	macro measure	▔	prudential regulatory	▔	▁116
248	mortgage ratio	mortgage ratio	mortgage ratio	mortgage ratio	mortgage ratio	loan ratio
249	mortgage loan ratio cap	mortgage loan ratio cap	mortgage loan ratio cap	loan ratio	mortgage loan ratio cap	▁146
250	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan
251	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan
252	self residential property	self residential property	self residential property	self residential property	self residential property	self residential property
253	asset level	asset level	asset level	asset level	asset level	▁268
254	countercyclical macro measure	countercyclical macro measure	countercyclical macro measure	countercyclical macro measure	countercyclical macro measure	countercyclical macroprudential measure
255	hkma	authority	hkma	authority	hkma	hkma
256	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property
257	non-self residential property	non-self residential property	non-self residential property	non-self residential property	non-self residential property	non-self residential property
258	% credit product	% credit product	% credit product	% credit product	% credit product	▁15
259	credit product	credit product	credit product	credit product	credit product	▁61
260	authority	authority	authority	authority	authority	hkma
261	loan coordination mechanism industry	loan coordination mechanism industry	loan coordination mechanism industry	banking sector sme loan coordination mechanism	loan coordination mechanism industry	▁295
262	positive countercyclical capital buffer	positive countercyclical capital buffer	positive countercyclical capital buffer	positive countercyclical capital buffer	positive countercyclical capital buffer	▁185
263	merchant	merchant	merchant	merchant	merchant	▁86
264	digital scam	digital scam	digital scam	digital fraud	digital scam	digital fraud
265	authority	authority	authority	authority	authority	hkma
266	financial regulatory	financial regulator	financial regulatory	financial regulator	financial regulatory	financial regulator
267	fraud	fraud	fraud	fraud	fraud	▁336
268	insurtech	insurtech	insurtech	insurtech	insurtech	insurtech
269	green	green	green	green	green	▁227
270	wealth	wealth	wealth	wealth	wealth	wealthtech
271	authority	authority	authority	authority	authority	hkma
272	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
273	hkma	authority	hkma	authority	hkma	hkma
274	hong kong sustainable finance classification directory	hong kong sustainable finance classification directory	hong kong sustainable finance classification directory	hong kong sustainable finance classification directory	hong kong sustainable finance classification directory	▁326
275	fraudulent phone call	fraudulent phone call	fraudulent phone call	fraudulent phone call	fraudulent phone call	▁44
276	authority	authority	authority	authority	authority	hkma
277	code person direct telephone operation	code person direct telephone operation	code person direct telephone operation	code person direct telephone operation	code person direct telephone operation	▁23
278	chamber of commerce	chamber of commerce	chamber of commerce	chamber of commerce	chamber of commerce	▁87
279	authority	authority	authority	authority	authority	hkma
280	seminar on banking sector support for sme	seminar on banking sector support for sme	seminar on banking sector support for sme	seminar on banking sector support for sme	seminar on banking sector support for sme	▁296
281	hkma	authority	hkma	authority	hkma	hkma
282	financial service	financial service	financial service	financial service	financial service	financial service
283	cross transmission credit information	cross transmission credit information	cross transmission credit information	cross transmission credit information	cross transmission credit information	▁132
284	authority	authority	authority	authority	authority	hkma
285	▔	▁0	▔	▁0	▔	▁0
286	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
287	ordinance	ordinance	ordinance	ordinance	ordinance	ordinance
288	draft ordinance	draft ordinance	draft ordinance	draft legislation	draft ordinance	draft legislation
289	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
290	deposit machine	deposit machine	deposit machine	deposit machine	deposit machine	▁110
291	counter transaction	counter transaction	counter transaction	counter transaction	counter transaction	▁184
292	online banking	online banking	online banking	online banking	online banking	▁230
293	automated teller machine	automated teller machine	automated teller machine	automated teller machine	automated teller machine	automated teller machine
294	hkma	authority	hkma	authority	hkma	hkma
295	hong kong police force	hong kong police force	hong kong police force	hong kong police force	hong kong police force	hong kong police force
296	measure fraud	measure fraud	measure fraud	measure fraud	measure fraud	▁138
297	authority	authority	authority	authority	authority	hkma
298	commission	authority	commission	authority	commission	hkma
299	financial industry anti seminar 2024	financial industry anti seminar 2024	financial industry anti seminar 2024	financial industry anti seminar 2024	financial industry anti seminar 2024	▁285
300	financial crime	financial crime	financial crime	financial crime	financial crime	financial crime
301	system	system	system	system	system	▁18
302	public consultation	public consultation	public consultation	public consultation	public consultation	public consultation
303	authority	authority	authority	authority	authority	hkma
304	three banking system	three banking system	three banking system	three banking system	three banking system	three banking system
305	two banking system	two banking system	two banking system	two banking system	two banking system	two banking system
306	policy objective	policy objective	policy objective	policy objective	policy objective	policy target
307	hkma	authority	hkma	authority	hkma	hkma
308	public consultation	public consultation	public consultation	public consultation	public consultation	public consultation
309	digital bank	virtual bank	digital bank	digital bank	digital bank	digital bank
310	▔	authority	▔	authority	▔	hkma
311	mortgage insurance plan	mortgage insurance plan	mortgage insurance plan	mortgage insurance plan	mortgage insurance plan	▁144
312	hkma	authority	hkma	authority	hkma	hkma
313	digital hub	cyberport	digital hub	cyberport	digital hub	cyberport
314	authority	authority	authority	authority	authority	hkma
315	hong kong fintech association	hong kong fintech association	hong kong fintech association	hong kong fintech association	hong kong fintech association	▁333
316	technology partner	technology partner	technology partner	technology partner	technology partner	technology partner
317	cyberport	cyberport	cyberport	cyberport	cyberport	cyberport
318	generative artificial intelligence	generative ai	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence
319	hkma	authority	hkma	authority	hkma	hkma
320	authority	authority	authority	authority	authority	hkma
321	fraud	fraud	fraud	fraud	fraud	▁336
322	commission	authority	commission	authority	commission	hkma
323	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection
324	hkma	authority	hkma	authority	hkma	hkma
325	sme financing task force	sme financing task force	sme financing task force	sme financing task force	sme financing task force	▁12
326	authority	authority	authority	authority	authority	hkma
327	digital	cyberport	digital	cyberport	digital	cyberport
328	monitoring suspicious activity	monitor suspicious activity	monitoring suspicious activity	monitoring suspicious activity	monitoring suspicious activity	▁206
329	▔	authority	▔	authority	▔	hkma
330	over derivative	over derivative	over derivative	over derivative	over derivative	▁99
331	over derivative report regime	over derivative report regime	over derivative report regime	over derivative report regime	over derivative report regime	over derivative report regime
332	derivative	derivative	derivative	derivative	derivative	▁249
333	▔	authority	▔	authority	▔	hkma
334	customer engagement	customer engagement	customer engagement	customer engagement	customer engagement	customer engagement
335	operational efficiency	operational efficiency	operational efficiency	operational efficiency	operational efficiency	operational efficiency
336	generative artificial intelligence	generative ai	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence	generative artificial intelligence
337	▔	authority	▔	authority	▔	hkma
338	financial service	financial service	financial service	financial service	financial service	financial service
339	study report on generative artificial intelligence in the financial service sector	study report on generative artificial intelligence in the financial service sector	study report on generative artificial intelligence in the financial service sector	study report on generative artificial intelligence in the financial service sector	study report on generative artificial intelligence in the financial service sector	▁284
340	risk management	risk management	risk management	risk management	risk management	risk management
341	public consultation	public consultation	public consultation	public consultation	public consultation	public consultation
342	authority	authority	authority	authority	authority	hkma
343	private wealth management	private wealth management	private wealth management	private wealth management	private wealth management	private wealth management
344	wealth management	wealth management	wealth management	wealth management	wealth management	wealth management
345	authority	authority	authority	authority	authority	hkma
346	integrity pledge banking	integrity pledge banking	integrity pledge banking	integrity pledge banking	integrity pledge banking	▁300
347	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
348	one sms	one sms	one sms	one sms	one sms	▁1
349	one sms verification	one sms verification	one sms verification	one sms verification	one sms verification	▁2
350	malicious	malicious	malicious	malicious	malicious	▁135
351	payment card transaction	payment card transaction	payment card transaction	payment card transaction	payment card transaction	payment card transaction
352	mobile banking app	mobile banking app	mobile banking app	mobile banking app	mobile banking app	mobile banking app
353	authority	authority	authority	authority	authority	hkma
354	fraudulent	fraud	fraudulent	fraud	fraudulent	▁336
355	macroprudential measure	macro measure	macroprudential measure	prudential regulatory	macroprudential measure	▁116
356	loan ratio	mortgage ratio	loan ratio	mortgage ratio	loan ratio	loan ratio
357	loan ratio	mortgage loan ratio cap	loan ratio	loan ratio	loan ratio	▁146
358	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan
359	loan property	property mortgage loan	loan property	property mortgage loan	loan property	property mortgage loan
360	countercyclical macroprudential measure	countercyclical macro measure	countercyclical macroprudential measure	countercyclical macro measure	countercyclical macroprudential measure	countercyclical macroprudential measure
361	▔	authority	▔	authority	▔	hkma
362	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property
363	% credit product	% credit product	% credit product	% credit product	% credit product	▁15
364	interest	interest	interest	interest	interest	▁278
365	partial principal repayment	partial principal repayment	partial principal repayment	partial principal repayment	partial principal repayment	▁279
366	credit product	credit product	credit product	credit product	credit product	credit product
367	authority	authority	authority	authority	authority	hkma
