	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
228	countercyclical capital buffer ratio	countercyclical capital ratio	countercyclical capital buffer ratio	countercyclical capital buffer ratio	countercyclical capital buffer ratio	▁200
229	hkma	hkma	hkma	hkma	hkma	hkma
230	social security beneficiary	social security beneficiary	social security beneficiary	social security beneficiary	social security beneficiary	▁147
231	social welfare department	social welfare department	social welfare department	social welfare department	social welfare department	social welfare department
232	hkma	hkma	hkma	hkma	hkma	hkma
233	hkab	hong kong association of banks	hkab	hkab	hkab	hong kong association of banks
234	sme	sme	sme	sme	sme	sme
235	medium enterprise	medium enterprise	medium enterprise	medium enterprise	medium enterprise	▁9
236	hkma	hkma	hkma	hkma	hkma	hkma
237	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
238	pre-approved payment holiday	pre-approved holiday	pre-approved payment holiday	pre-approved payment	pre-approved payment holiday	▁230
239	sme	sme	sme	sme	sme	sme
240	100 % guaranteed concessionary loan	100 % guaranteed special loan	100 % guaranteed concessionary loan	100 % guaranteed concessionary loan	100 % guaranteed concessionary loan	▁139
241	banking	banking sector	banking	banking sector	banking	banking sector
242	hkma	hkma	hkma	hkma	hkma	hkma
243	pre-approved payment	pre-approved holiday	pre-approved payment	pre-approved payment	pre-approved payment	▁230
244	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme
245	mandatory background check programme	mandatory background check programme	mandatory background check programme	mandatory background check programme	mandatory background check programme	▁88
246	consultation paper	consultation paper	consultation paper	consultation paper	consultation paper	consultation paper
247	hkma	hkma	hkma	hkma	hkma	hkma
248	hkma	hkma	hkma	hkma	hkma	hkma
249	self of banking culture review report	self of banking culture review report	self of banking culture review report	self of banking culture review report	self of banking culture review report	▁215
250	sme	sme	sme	sme	sme	sme
251	credit product	credit product	credit product	credit product	credit product	▁23
252	hkma	hkma	hkma	hkma	hkma	hkma
253	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
254	banking talent programme	banking talent programme	banking talent programme	banking talent programme	banking talent programme	banking talent programme
255	climate issue	climate issue	climate issue	climate issue	climate issue	climate issue
256	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking
257	hkma	hkma	hkma	hkma	hkma	hkma
258	banking	banking sector	banking	banking sector	banking	banking sector
259	trust business	trust business	trust business	trust business	trust business	trust business
260	hkma	hkma	hkma	hkma	hkma	hkma
261	hkma	hkma	hkma	hkma	hkma	hkma
262	retail bond	retail bond	retail bond	retail bond	retail bond	retail bond
263	sme	sme	sme	sme	sme	sme
264	trade financing	trade financing	trade financing	trade finance	trade financing	trade finance
265	scheme	scheme	scheme	scheme	scheme	▁203
266	hkma	hkma	hkma	hkma	hkma	hkma
267	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
268	pre-approved	pre-approved holiday	pre-approved	pre-approved payment	pre-approved	▁230
269	authority	▁0	authority	authority	authority	▁18
270	insurance product	insurance product	insurance product	insurance product	insurance product	insurance product
271	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	▁142
272	video conferencing	video conferencing	video conferencing	video conferencing	video conferencing	▁178
273	hkma	hkma	hkma	hkma	hkma	hkma
274	regulatory measure	regulatory measure	regulatory measure	regulatory measure	regulatory measure	▁72
275	macroprudential regulatory	macroprudential regulatory	macroprudential regulatory	regulatory	macroprudential regulatory	prudential supervision
276	loan ratio	loan ratio	loan ratio	loan ratio	loan ratio	▁102
277	loan ratio cap	loan ratio cap	loan ratio cap	loan ratio cap	loan ratio cap	loan ratio cap
278	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	▁133
279	countercyclical regulatory measure	countercyclical regulatory measure	countercyclical regulatory measure	countercyclical macroprudential regulatory measure	countercyclical regulatory measure	▁199
280	hkma	hkma	hkma	hkma	hkma	hkma
281	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property	▁226
282	non-residential property mortgage loan	non-residential property mortgage loan	non-residential property mortgage loan	non-residential property mortgage loan	non-residential property mortgage loan	▁227
283	sme	sme	sme	sme	sme	sme
284	credit product	credit product	credit product	credit product	credit product	▁23
285	repayment measure	repayment measure	repayment measure	repayment measure	repayment measure	▁85
286	sme	sme	sme	sme	sme	sme
287	hkma	hkma	hkma	hkma	hkma	hkma
288	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
289	pre-approved payment holiday	pre-approved holiday	pre-approved payment holiday	pre-approved payment	pre-approved payment holiday	▁230
290	sme	sme	sme	sme	sme	sme
291	disclosure	disclose	disclosure	disclosure	disclosure	disclosure
292	hkma	hkma	hkma	hkma	hkma	hkma
293	sme	sme	sme	sme	sme	sme
294	100 % guaranteed concessionary loan	100 % guaranteed special loan	100 % guaranteed concessionary loan	100 % guaranteed concessionary loan	100 % guaranteed concessionary loan	▁139
295	anti-money laundering	money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering
296	anti-money laundering and counter	money terrorist financing	anti-money laundering and counter	anti-money laundering and counter	anti-money laundering and counter	▁92
297	digitalisation programme	digitalisation programme	digitalisation programme	digitalisation programme	digitalisation programme	digitalisation programme
298	hkma	hkma	hkma	hkma	hkma	hkma
299	insurance product	insurance product	insurance product	insurance product	insurance product	insurance product
300	mystery shopping programme	mystery shopping programme	mystery shopping programme	mystery shopping programme	mystery shopping programme	mystery shopping programme
301	hkma	hkma	hkma	hkma	hkma	hkma
302	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
303	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme
304	hkma	hkma	hkma	hkma	hkma	hkma
305	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
306	risk management	risk management	risk management	risk management	risk management	risk management
307	risk management and compliance	risk management and compliance	risk management and compliance	risk management and compliance	risk management and compliance	risk management and compliance
308	cyber defence capability	cyber defence capability	cyber defence capability	cyber defence capability	cyber defence capability	▁165
309	cyber risk	cyber risk	cyber risk	cyber risk	cyber risk	cyber risk
310	hkma	hkma	hkma	hkma	hkma	hkma
311	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
312	risk management	risk management	risk management	risk management	risk management	risk management
313	deposit board	deposit board	deposit board	deposit board	deposit board	▁71
314	banking service guideline for person with intellectual disability	banking service guideline for person with intellectual disability	banking service guideline for person with intellectual disability	banking service guideline for person with intellectual disability	banking service guideline for person with intellectual disability	▁113
315	hkma	hkma	hkma	hkma	hkma	hkma
316	professional capability	professional competencies	professional capability	professional capability	professional capability	▁80
317	business risk	business risk	business risk	operational risk	business risk	operational risk
318	business risk management	business risk management	business risk management	business risk management	business risk management	▁119
319	hkma	hkma	hkma	hkma	hkma	hkma
320	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
321	risk management	risk management	risk management	risk management	risk management	risk management
322	disclosure	disclose	disclosure	disclosure	disclosure	disclosure
323	non-retail banking customer familiar investment	non-retail banking customer familiar investment	non-retail banking customer familiar investment	non-retail banking customer familiar investment	non-retail banking customer familiar investment	▁132
324	hkma	hkma	hkma	hkma	hkma	hkma
325	non-retail banking	retail bank	non-retail banking	retail bank	non-retail banking	retail bank
326	hkma	hkma	hkma	hkma	hkma	hkma
327	financial institution	financial institution	financial institution	financial institution	financial institution	financial institution
328	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre
329	central bank	central bank	central bank	central bank	central bank	central banking
330	central bank	central bank	central bank	central bank	central bank	central bank
331	cross payment	cross payment	cross payment	cross payment	cross payment	cross payment
332	hkma	hkma	hkma	hkma	hkma	hkma
333	anti-money laundering	money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering
334	assessment and compliance group	assessment and compliance group	assessment and compliance group	assessment and compliance group	assessment and compliance group	▁180
335	fatf	fatf	fatf	fatf	fatf	▁184
336	hkma	hkma	hkma	hkma	hkma	hkma
337	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre
338	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
339	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission
340	hkma	hkma	hkma	hkma	hkma	hkma
341	apply research	apply research	apply research	apply financial research	apply research	apply research
342	apply research report	apply research report	apply research report	apply financial research report	apply research report	apply research report
343	▔	▁4	▔	research institute	▔	▁143
344	technology	fintech	technology	fintech	technology	fintech
345	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
346	adoption and innovation technology kong banking sector	adoption and innovation technology kong banking sector	adoption and innovation technology kong banking sector	adoption and innovation technology kong banking sector	adoption and innovation technology kong banking sector	▁239
347	pbc	bank	pbc	pboc	pbc	pboc
348	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area
349	hkma	hkma	hkma	hkma	hkma	hkma
350	bank for international settlement	bank for international settlement	bank for international settlement	bank for international settlement	bank for international settlement	bank for international settlement
351	bank international settlement	bank international settlement	bank international settlement	bank international settlement	bank international settlement	▁55
352	kong centre under innovation bank international settlement	kong centre under innovation bank international settlement	kong centre under innovation bank international settlement	kong centre under innovation bank international settlement	kong centre under innovation bank international settlement	▁56
353	trade finance	trade financing	trade finance	trade finance	trade finance	trade finance
354	hkma	hkma	hkma	hkma	hkma	hkma
355	central bank	central bank	central bank	central bank	central bank	central banking
356	meeting and pacific central banks	meeting and pacific central banks	meeting and pacific central banks	east asia and pacific central banks conference	meeting and pacific central banks	▁118
357	ceo	executive	ceo	chief executive	ceo	chief executive
358	hkma	hkma	hkma	hkma	hkma	hkma
359	apply financial research	apply research	apply financial research	apply financial research	apply financial research	apply research
360	apply financial research report	apply research report	apply financial research report	apply financial research report	apply financial research report	apply research report
361	research institute	▁4	research institute	research institute	research institute	▁143
362	banking	banking sector	banking	banking sector	banking	banking sector
363	intelligence banking : transform compliance and regulatory environment	intelligence banking : transform compliance and regulatory environment	intelligence banking : transform compliance and regulatory environment	intelligence banking : transform compliance and regulatory environment	intelligence banking : transform compliance and regulatory environment	▁216
364	investment fund	investment fund	investment fund	investment fund	investment fund	investment fund
365	limited partnership fund	limited partnership fund	limited partnership fund	limited partnership fund	limited partnership fund	limited partnership fund
366	limited liability	limited liability	limited liability	limited liability	limited liability	▁116
367	sme	sme	sme	sme	sme	sme
368	pbc	bank	pbc	pboc	pbc	pboc
369	investhk	investhk	investhk	investhk	investhk	investhk
370	e	e	e	e	e	e
371	trade blockchain platform	trade blockchain platform	trade blockchain platform	trade blockchain platform	trade blockchain platform	▁194
372	hkma	hkma	hkma	hkma	hkma	hkma
373	fintech	fintech	fintech	fintech	fintech	fintech
374	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem
375	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week
376	state secretariat for international finance	state secretariat for international finance	state secretariat for international finance	state secretariat for international finance	state secretariat for international finance	▁137
377	state secretariat for international finance	state secretariat for international finance	state secretariat for international finance	state secretariat for international finance	state secretariat for international finance	▁138
378	hkma	hkma	hkma	hkma	hkma	hkma
