	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
39	紓緩措施	紓緩措施	紓緩措施	困 措施	紓緩措施	紓緩措施
40	中小企業	中小企業	中小企業	中小企業	中小企業	▁350
41	銀行業	銀行業	銀行業	銀行業	銀行業	▁381
42	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
43	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶
44	客戶審查程序	客戶審查程序	客戶審查程序	客戶審查程序	客戶審查程序	▁104
45	金融普惠性	金融普惠性	金融普惠性	金融普惠	金融普惠性	▁154
46	分層銀行服務	分層銀行服務	分層銀行服務	分層銀行服務	分層銀行服務	▁388
47	簡易 銀行	簡易 銀行	簡易 銀行	簡易 銀行	簡易 銀行	▁348
48	帳戶	帳戶	帳戶	帳戶	帳戶	▁337
49	客戶審查	客戶審查	客戶審查	客戶審查	客戶審查	▁102
50	內地	內地	內地	內地	內地	內地
51	金融互聯互通	金融互聯互通	金融互聯互通	金融互聯互通	金融互聯互通	金融聯繫
52	與 地 互通	與 地 互通	與 地 互通	與 地 互通	與 地 互通	▁150
53	▔	香港金融管理局	▔	香港金融管理局	▔	金管局
54	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室	科技 促進 公室	金融科技促進辦公室	金融科技促進辦公室
55	智慧銀行	智慧銀行	智慧銀行	智慧銀行	智慧銀行	智慧銀行
56	稅、市政費及水費	稅、市政費及水費	稅、市政費及水費	稅、市政費及水費	稅、市政費及水費	▁378
57	快速 支付 系統	快速 支付 系統	快速 支付 系統	快速 支付 系統	快速 支付 系統	▁144
58	快速支付系統	快速支付系統	快速支付系統	快速支付系統	快速支付系統	▁165
59	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
60	開放 程式	開放 程式	開放 程式	開放 程式	開放 程式	▁281
61	銀行產品及服務	銀行產品及服務	銀行產品及服務	銀行產品及服務	銀行產品及服務	銀行產品及服務
62	科技風險管理	科技風險管理	科技風險管理	科技風險管理	科技風險管理	科技風險管理
63	銀行業	銀行業	銀行業	銀行業	銀行業	▁381
64	HKMA	香港金融管理局	HKMA	香港金融管理局	HKMA	金管局
65	Regtech生態系統	Regtech生態系統	Regtech生態系統	Regtech生態系統	Regtech生態系統	▁320
66	監管科技	監管科技	監管科技	監管科技	監管科技	監管科技
67	銀行監管機構	銀行監管機構	銀行監管機構	銀行監管機構	銀行監管機構	▁39
68	反恐融資	反恐融資	反恐融資	反恐融資	反恐融資	▁89
69	▔	▁16	▔	▁17	▔	▁214
70	合規	合規	合規	合規	合規	▁321
71	監管科技	監管科技	監管科技	監管科技	監管科技	▁323
72	監管科技	監管科技	監管科技	監管科技	監管科技	監管科技
73	監管科技	監管科技	監管科技	監管科技	監管科技	▁319
74	反洗錢及反恐融資（AML/CFT）	反洗錢及反恐融資（AML/CFT）	反洗錢及反恐融資（AML/CFT）	反洗錢及反恐怖主義融資（AML/CFT）	反洗錢及反恐融資（AML/CFT）	▁10
75	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒
76	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
77	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒
78	試驗性 測試	試驗性 測試	試驗性 測試	試驗性 測試	試驗性 測試	▁296
79	銀行業	銀行業	銀行業	銀行業	銀行業	▁381
80	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行
81	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	▁27
82	泰國銀行	泰國銀行	泰國銀行	泰國銀行	泰國銀行	▁29
83	中央 銀行 數位 貨幣	中央 銀行 數位 貨幣	中央 銀行 數位 貨幣	中央 銀行 數位 貨幣	中央 銀行 數位 貨幣	▁61
84	創新樞紐中心	創新樞紐中心	創新樞紐中心	創新中心	創新樞紐中心	創新樞紐中心
85	中央銀行	央行	中央銀行	央行	中央銀行	中央銀行
86	中央銀行	中央銀行	中央銀行	中央銀行	中央銀行	中央銀行
87	金融科技發展	金融科技發展	金融科技發展	金融科技發展	金融科技發展	金融科技發展
88	中國人民銀行	中國人民銀行	中國人民銀行	中國人民銀行	中國人民銀行	▁293
89	概念驗證	概念驗證	概念驗證	概念驗證	概念驗證	概念驗證
90	貿易融資	貿易融資	貿易融資	貿易融資	貿易融資	貿易融資
91	PoC	PoC	PoC	▁21	PoC	▁300
92	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
93	綠色金融發展	綠色金融發展	綠色金融發展	綠色金融發展	綠色金融發展	▁176
94	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
95	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業界
96	銀行監管機構	銀行監管機構	銀行監管機構	銀行監管機構	銀行監管機構	▁39
97	監管期望與要求	監管期望與要求	監管期望與要求	監管期望與要求	監管期望與要求	▁368
98	ESG資產	ESG資產	ESG資產	ESG資產	ESG資產	ESG資產
99	ESG	ESG	ESG	ESG	ESG	ESG投資
100	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
101	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
102	經理	經理	經理	經理	經理	經理
103	負責任投資	負責任投資	負責任投資	負責任投資	負責任投資	負責任投資
104	綠色及ESG投資	綠色及ESG投資	綠色及ESG投資	綠色及ESG投資	綠色及ESG投資	綠色及ESG投資
105	綠色債券	綠色債券	綠色債券	綠色債券	綠色債券	綠色債券
106	綠色債券市場	綠色債券市場	綠色債券市場	綠色債券市場	綠色債券市場	綠色債券市場
107	債券 組合	債券 組合	債券 組合	債券 組合	債券 組合	▁174
108	國際組織	國際組織	國際組織	國際組織	國際組織	國際組織
109	風險調整後基準	風險調整後基準	風險調整後基準	風險調整後基準	風險調整後基準	▁332
110	社會 管治	社會 管治	社會 管治	環境 社會 管治	社會 管治	環境、社會及管治
111	ESG	ESG	ESG	ESG	ESG	▁128
112	勞動市場	勞動市場	勞動市場	勞動市場	勞動市場	▁235
113	資產品 質	資產質素	資產品 質	資產品 質	資產品 質	資產質素
114	資本儲備	資本儲備	資本儲備	資本儲備	資本儲備	▁57
115	貨幣 定性	貨幣 定性	貨幣 定性	貨幣 定性	貨幣 定性	▁261
116	貨幣體系	貨幣體系	貨幣體系	貨幣體系	貨幣體系	貨幣體系
117	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場
118	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
119	流動資金設施框架	流動資金設施框架	流動資金設施框架	流動資金設施框架	流動資金設施框架	▁242
120	決策機制	決策機制	決策機制	決策機制	決策機制	▁326
121	銀行業穩定性	銀行體系穩定	銀行業穩定性	銀行體系穩定	銀行業穩定性	銀行體系穩定
122	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
123	智能銀行	智慧銀行	智能銀行	智慧銀行	智能銀行	智慧銀行
124	銀行體系穩定	銀行體系穩定	銀行體系穩定	銀行體系穩定	銀行體系穩定	銀行體系穩定
125	信貸及流動性風險	信貸及流動性風險	信貸及流動性風險	信貸及流動性風險	信貸及流動性風險	▁94
126	監管科技	監管科技	監管科技	監管科技	監管科技	▁323
127	科技風險管理	科技風險管理	科技風險管理	科技風險管理	科技風險管理	科技風險管理
128	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行
129	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照
130	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
131	以客戶為中心的文化	以客戶為中心的文化	以客戶為中心的文化	以客戶為中心的文化	以客戶為中心的文化	▁101
132	財務行動任務組	FATF	財務行動任務組	FATF	財務行動任務組	▁145
133	FATF成員地區	FATF成員地區	FATF成員地區	FATF成員地區	FATF成員地區	▁146
134	財務行動任務組	金融 行動 工作 組	財務行動任務組	金融 行動 工作 組	財務行動任務組	▁149
135	互評	相互評估	互評	相互評估	互評	相互評估
136	反恐融资	反恐融資	反恐融资	反恐融資	反恐融资	▁89
137	銀行監管體系	銀行監管體系	銀行監管體系	銀行監管體系	銀行監管體系	▁35
138	監管體系	監管體制	監管體系	監管制度	監管體系	監管制度
139	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
140	損失承擔能力	損失承擔能力	損失承擔能力	吸收損失能力	損失承擔能力	▁247
141	落實銀行解決機制	落實銀行解決機制	落實銀行解決機制	落實銀行解決機制	落實銀行解決機制	▁282
142	解決機制	解決機制	解決機制	決議機制	解決機制	處置機制
143	本地系統重要性金融機構	本地系統重要性金融機構	本地系統重要性金融機構	本地系統重要性金融機構	本地系統重要性金融機構	▁373
144	本地系統重要性金融機構	本地系統重要性金融機構	本地系統重要性金融機構	本地系統重要性金融機構	本地系統重要性金融機構	▁116
145	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	▁27
146	國際清算銀行創新中心	國際清算銀行創新中心	國際清算銀行創新中心	國際清算銀行創新中心	國際清算銀行創新中心	▁28
147	創新中心	創新樞紐中心	創新中心	創新中心	創新中心	創新樞紐中心
148	開放 應用 介面 框架	開放 應用 介面 框架	開放 應用 介面 框架	開放 應用 介面 框架	開放 應用 介面 框架	▁280
149	銀行業	銀行業	銀行業	銀行業	銀行業	▁381
150	快速 系統	快速 支付 系統	快速 系統	快速 支付 系統	快速 系統	▁144
151	開放應用程式介面（API）	開放應用程式介面（API）	開放應用程式介面（API）	開放應用程式介面	開放應用程式介面（API）	▁279
152	大灣區	大灣區	大灣區	大灣區	大灣區	大灣區
153	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區
154	內地	內地	內地	內地	內地	內地
155	人民幣	人民幣	人民幣	人民幣	人民幣	人民幣
156	金融聯繫	金融互聯互通	金融聯繫	金融互聯互通	金融聯繫	金融聯繫
157	金融聯繫	與 地 互通	金融聯繫	與 地 互通	金融聯繫	▁150
158	股權	股權	股權	股票	股權	股票
159	股權 基金	股權 基金	股權 基金	私募基金	股權 基金	▁127
160	設施	設施	設施	設施	設施	基建
161	私人 股權	私人 股權	私人 股權	私人 股權	私人 股權	私募股權
162	卓越 中心	卓越 中心	卓越 中心	卓越 中心	卓越 中心	▁62
163	金融領導人才	金融領導人才	金融領導人才	金融領導人才	金融領導人才	▁155
164	貨幣及金融研究	貨幣及金融研究	貨幣及金融研究	貨幣及金融研究	貨幣及金融研究	貨幣與金融研究
165	香港 學院	香港 學院	香港 學院	香港 金融 學院	香港 學院	▁194
166	資產管理	資產管理	資產管理	儲備管理	資產管理	儲備管理
167	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
168	投資回報率	投資回報率	投資回報率	投資回報率	投資回報率	投資回報
169	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
170	▔	▁19	▔	LTGP	▔	▁250
171	責任投資	負責任投資	責任投資	負責任投資	責任投資	負責任投資
172	年化內部報酬率	年化內部報酬率	年化內部報酬率	年化內部報酬率	年化內部報酬率	▁14
173	▔	▁8	▔	▁8	▔	▁86
174	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
175	資訊中心	資訊中心	資訊中心	資訊中心	資訊中心	資訊中心
176	有效溝通	有效溝通	有效溝通	有效溝通	有效溝通	有效溝通
177	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
178	資訊科技安全	資訊科技安全	資訊科技安全	資訊科技安全	資訊科技安全	▁232
179	財務紀律	財務紀律	財務紀律	財務紀律	財務紀律	▁151
180	貨幣 定性	貨幣 定性	貨幣 定性	貨幣 定性	貨幣 定性	▁261
181	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
182	流動資金設施框架	流動資金設施框架	流動資金設施框架	流動資金設施框架	流動資金設施框架	▁242
183	結算設施	決策機制	結算設施	決策機制	結算設施	▁326
184	港元隔夜指數平均值	港元隔夜指數平均值	港元隔夜指數平均值	港元隔夜指數平均值	港元隔夜指數平均值	▁197
185	香港 銀行 利率	香港 銀行 利率	香港 銀行 利率	香港 銀行 利率	香港 銀行 利率	▁202
186	財政市場 協會	財政市場 協會	財政市場 協會	財政市場 協會	財政市場 協會	▁393
187	替代參考利率	替代參考利率	替代參考利率	替代參考利率	替代參考利率	▁9
188	TMA	TMA	TMA	TMA	TMA	▁389
189	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
190	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會
191	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會
192	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
193	持牌銀行	持牌銀行	持牌銀行	持牌銀行	持牌銀行	持牌銀行
194	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行
195	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照
196	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
197	個人資料的應用	個人資料的應用	個人資料的應用	個人資料的應用	個人資料的應用	▁294
198	香港銀行協會	香港銀行公會	香港銀行協會	香港銀行公會	香港銀行協會	香港銀行公會
199	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
200	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶
201	客戶審查程序	客戶審查程序	客戶審查程序	客戶審查程序	客戶審查程序	▁103
202	簡辦 帳戶	簡辦 帳戶	簡辦 帳戶	簡辦 帳戶	簡辦 帳戶	▁347
203	中小企業	中小企業	中小企業	中小企業	中小企業	▁350
204	新創公司	新創公司	新創公司	新創公司	新創公司	▁358
205	客戶審查程序	客戶審查	客戶審查程序	客戶審查	客戶審查程序	▁102
206	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
207	機構	機構	機構	機構	機構	▁22
208	▔	▁0	▔	機構	▔	認可機構
209	保險業監管局	保險業監管局	保險業監管局	保險業監管局	保險業監管局	保險業監管局
210	貨幣管理局	貨幣管理局	貨幣管理局	貨幣當局	貨幣管理局	▁258
211	貨幣管理局	貨幣管理局	貨幣管理局	貨幣當局	貨幣管理局	▁385
212	人工智能	▁0	人工智能	機構	人工智能	認可機構
213	諒解備忘錄	諒解備忘錄	諒解備忘錄	備忘錄	諒解備忘錄	諒解備忘錄
214	諒解備忘錄	諒解備忘錄	諒解備忘錄	備忘錄	諒解備忘錄	諒解備忘錄
215	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
216	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會
217	設施	設施	設施	設施	設施	基建
218	諒解備忘錄	諒解備忘錄	諒解備忘錄	備忘錄	諒解備忘錄	諒解備忘錄
219	證監會	證監會	證監會	證監會	證監會	▁341
220	CFT 制度	CFT 制度	CFT 制度	CFT 制度	CFT 制度	▁12
221	亞太打擊洗錢組織	亞太打擊洗錢組織	亞太打擊洗錢組織	亞太打擊洗錢組織	亞太打擊洗錢組織	▁19
222	FATF	FATF	FATF	FATF	FATF	▁145
223	FATF成員管轄區	FATF成員地區	FATF成員管轄區	FATF成員地區	FATF成員管轄區	▁146
224	金融 行動 工作 組	金融 行動 工作 組	金融 行動 工作 組	金融 行動 工作 組	金融 行動 工作 組	▁149
225	相互評估	相互評估	相互評估	相互評估	相互評估	相互評估
226	相互評估報告	相互評估報告	相互評估報告	相互評估報告	相互評估報告	相互評估報告
227	反恐怖主義融資	反恐融資	反恐怖主義融資	反恐融資	反恐怖主義融資	▁89
228	反洗錢及反恐怖主義融資（AML/CFT）	反洗錢及反恐融資（AML/CFT）	反洗錢及反恐怖主義融資（AML/CFT）	反洗錢及反恐怖主義融資（AML/CFT）	反洗錢及反恐怖主義融資（AML/CFT）	▁10
229	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
230	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會
231	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
232	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
233	銀行牌照	持牌銀行	銀行牌照	持牌銀行	銀行牌照	持牌銀行
234	限制性銀行牌照	限制性銀行牌照	限制性銀行牌照	限制性銀行牌照	限制性銀行牌照	▁329
235	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
236	銀行業 企業 貸款 協調 機制	銀行業 企業 貸款 協調 機制	銀行業 企業 貸款 協調 機制	銀行業 企業 貸款 協調 機制	銀行業 企業 貸款 協調 機制	▁37
237	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
238	銀行業	銀行業	銀行業	銀行業	銀行業	▁381
239	按揭保險計劃	按揭保險計劃	按揭保險計劃	按揭保險計劃	按揭保險計劃	按揭保險計劃
240	香港按揭保險公司	香港按揭保險公司	香港按揭保險公司	香港信用保險公司	香港按揭保險公司	▁192
241	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
242	開放API	開放API	開放API	開放API	開放API	▁277
243	開放應用程式介面	開放應用程式介面（API）	開放應用程式介面	開放應用程式介面	開放應用程式介面	▁279
244	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
245	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業界
246	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
247	▔	▁1	▔	▁0	▔	▁11
248	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
249	監管科技	監管科技	監管科技	監管科技	監管科技	▁319
250	反洗錢／反恐怖融資（AML/CFT）	反洗錢及反恐融資（AML/CFT）	反洗錢／反恐怖融資（AML/CFT）	反洗錢及反恐怖主義融資（AML/CFT）	反洗錢／反恐怖融資（AML/CFT）	▁10
251	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
252	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業界
253	監管科技	監管科技	監管科技	監管科技	監管科技	▁323
254	監管科技	監管科技	監管科技	監管科技	監管科技	▁319
255	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
256	相關	相關	相關	▁2	相關	▁20
257	銀行業	銀行業	銀行業	銀行業	銀行業	銀行業界
258	儲值設施	儲值設施	儲值設施	儲值設施	儲值設施	儲值支付工具
259	儲值設施	儲值設施	儲值設施	SVF	儲值設施	儲值支付工具
260	保證 產品	保證 產品	保證 產品	保證 產品	保證 產品	▁180
261	特惠貸款計劃	特惠貸款計劃	特惠貸款計劃	中小企業融資擔保計劃	特惠貸款計劃	▁342
262	香港信用保險公司	香港按揭保險公司	香港信用保險公司	香港信用保險公司	香港信用保險公司	▁192
263	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
264	勞動市場	勞動市場	勞動市場	勞動市場	勞動市場	▁235
265	中美貿易摩擦	中美貿易摩擦	中美貿易摩擦	中美貿易摩擦	中美貿易摩擦	中美貿易摩擦
266	病毒 疫情	病毒 疫情	病毒 疫情	病毒 疫情	病毒 疫情	▁85
267	新型冠狀病毒疫情	新型冠狀病毒疫情	新型冠狀病毒疫情	新型冠狀病毒疫情	新型冠狀病毒疫情	▁271
268	中小企業	中小企業	中小企業	中小企業	中小企業	▁350
269	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒
270	經濟回顧	經濟回顧	經濟回顧	經濟回顧	經濟回顧	經濟回顧
271	實體活動	實體活動	實體活動	實體活動	實體活動	實體經濟活動
272	圖1	圖1	圖1	圖1	圖1	圖1
273	出口	出口	出口	出口	出口	▁139
274	國內生產總值	國內生產總值	國內生產總值	GDP	國內生產總值	▁167
275	國內生產總值	國內生產總值	國內生產總值	國內生產總值	國內生產總值	▁178
276	▔	▁6	▔	▁5	▔	▁52
277	商品出口	商品出口	商品出口	商品出口	商品出口	▁138
278	外部方面	外部方面	外部方面	外部方面	外部方面	▁141
279	商品 和服 的 進口	商品 和服 的 進口	商品 和服 的 進口	商品 和服 的 進口	商品 和服 的 進口	▁209
280	入境旅遊	入境旅遊	入境旅遊	入境旅遊	入境旅遊	▁210
281	投資支出	投資支出	投資支出	投資支出	投資支出	投資支出
282	淨貿易	淨貿易	淨貿易	淨貿易	淨貿易	▁265
283	私人消費支出	私人消費支出	私人消費支出	私人消費支出	私人消費支出	私人消費支出
284	80 % 擔保產品	80 % 擔保產品	80 % 擔保產品	80 % 擔保產品	80 % 擔保產品	▁2
285	90 % 貸款擔保產品	90 % 貸款擔保產品	90 % 貸款擔保產品	90 % 貸款擔保產品	90 % 貸款擔保產品	▁3
286	銀行業 協調 機制	銀行業 企業 貸款 協調 機制	銀行業 協調 機制	銀行業 企業 貸款 協調 機制	銀行業 協調 機制	▁37
287	逆週期資本緩衝比率	逆週期資本緩衝比率	逆週期資本緩衝比率	逆週期資本緩衝比率	逆週期資本緩衝比率	▁90
288	擔保產品	保證 產品	擔保產品	保證 產品	擔保產品	▁180
289	金管局	香港金融管理局	金管局	香港金融管理局	金管局	金管局
290	中小企業融資擔保計劃	特惠貸款計劃	中小企業融資擔保計劃	中小企業融資擔保計劃	中小企業融資擔保計劃	▁342
291	銀行信貸	銀行信貸	銀行信貸	銀行信貸	銀行信貸	▁26
292	現金流	現金流	現金流	現金流	現金流	現金流量
293	紓困措施	紓緩措施	紓困措施	困 措施	紓困措施	紓緩措施
294	中小企業	中小企業	中小企業	中小企業	中小企業	▁350
295	中小企業融資擔保計劃	中小企業融資擔保計劃	中小企業融資擔保計劃	中小企業融資擔保計劃	中小企業融資擔保計劃	▁352
296	貨幣條件	貨幣條件	貨幣條件	貨幣條件	貨幣條件	▁259
297	總結餘	總結餘	總結餘	總結餘	總結餘	總結餘
298	最佳貸款利率	最佳貸款利率	最佳貸款利率	最佳貸款利率	最佳貸款利率	▁171
299	兌換 機制	兌換 機制	兌換 機制	兌換 機制	兌換 機制	▁83
300	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	香港金融管理局	金管局
301	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
302	美國聯邦基金利率	美國聯邦基金利率	美國聯邦基金利率	美國聯邦基金利率	美國聯邦基金利率	美國聯邦基金利率
303	銀行間利率	銀行間利率	銀行間利率	銀行間利率	銀行間利率	▁219
304	貨幣供應總額	貨幣供應總額	貨幣供應總額	貨幣供應總額	貨幣供應總額	▁255
305	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場
306	弱方 兌換 機制	弱方 兌換 機制	弱方 兌換 機制	弱方 兌換 機制	弱方 兌換 機制	▁398
307	盤整	盤整	盤整	▁7	盤整	▁77
308	消費者	消費者	消費者	消費者	消費者	▁80
309	住宅部分	住宅部分	住宅部分	住宅部分	住宅部分	▁208
310	一次性纾困措施	一次性纾困措施	一次性纾困措施	一次性纾困措施	一次性纾困措施	▁274
311	困 措施	紓緩措施	困 措施	困 措施	困 措施	紓緩措施
312	勞動市場	勞動市場	勞動市場	勞動市場	勞動市場	▁235
313	勞動市場	勞動市場	勞動市場	勞動市場	勞動市場	▁235
314	建築業	建築業	建築業	建築業	建築業	▁78
315	消費及旅遊相關行業	消費及旅遊相關行業	消費及旅遊相關行業	消費及旅遊相關行業	消費及旅遊相關行業	消費及旅遊相關行業
316	勞動參與率	勞動參與率	勞動參與率	勞動參與率	勞動參與率	▁234
317	名義工資和薪資	名義工資和薪資	名義工資和薪資	名義工資和薪資	名義工資和薪資	▁268
318	失業率	失業率	失業率	失業率	失業率	失業率
