	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
235	90 % guarantee product	90 % guarantee product	90 % guarantee product	90 % guarantee product	90 % guarantee product	90 % guarantee product
236	80 % guarantee product	80 % guarantee product	80 % guarantee product	80 % guarantee product	80 % guarantee product	80 % guarantee product
237	hkma	hkma	hkma	hkma	hkma	hkma
238	banking sector sme lending coordination mechanism	banking sector sme lending coordination mechanism	banking sector sme lending coordination mechanism	banking sector sme lending coordination mechanism	banking sector sme lending coordination mechanism	banking sector sme lending coordination mechanism
239	positive neutral countercyclical capital buffer	positive neutral countercyclical capital buffer	positive neutral countercyclical capital buffer	positive neutral countercyclical capital buffer	positive neutral countercyclical capital buffer	positive neutral countercyclical capital buffer
240	merchant	merchant	merchant	merchant	merchant	▁46
241	digital scam	digital scam	digital scam	digital fraud	digital scam	digital fraud
242	hkma	hkma	hkma	hkma	hkma	hkma
243	financial regulator	financial regulator	financial regulator	financial regulator	financial regulator	financial regulator
244	fraud	fraud	fraud	fraud	fraud	scam
245	insurtech	insurtech	insurtech	insurance	insurtech	insurtech
246	greentech	greentech	greentech	green	greentech	greentech
247	wealthtech	wealthtech	wealthtech	wealth	wealthtech	wealthtech
248	hkma	hkma	hkma	hkma	hkma	hkma
249	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance	sustainable finance
250	hkma	hkma	hkma	hkma	hkma	hkma
251	hong kong taxonomy for sustainable finance	hong kong taxonomy for sustainable finance	hong kong taxonomy for sustainable finance	hong kong taxonomy for sustainable finance	hong kong taxonomy for sustainable finance	hong kong taxonomy for sustainable finance
252	fraudulent call	fraudulent call	fraudulent call	fraudulent call	fraudulent call	▁25
253	hkma	hkma	hkma	hkma	hkma	hkma
254	▔	▁1	▔	▁1	▔	▁16
255	trade association	trade association	trade association	trade association	trade association	▁47
256	hkma	hkma	hkma	hkma	hkma	hkma
257	banking sector support seminar for sme	banking sector support seminar for sme	banking sector support seminar for sme	banking sector support seminar for sme	banking sector support seminar for sme	▁174
258	hkma	hkma	hkma	hkma	hkma	hkma
259	▔	financial service	▔	financial service	▔	financial service
260	cross transmission credit datum	cross transmission credit datum	cross transmission credit datum	cross transmission credit datum	cross transmission credit datum	▁72
261	hkma	hkma	hkma	hkma	hkma	hkma
262	▔	▁0	▔	▁0	▔	▁0
263	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
264	ordinance	ordinance	ordinance	ordinance	ordinance	ordinance
265	ordinance draft	ordinance draft	ordinance draft	draft ordinance	ordinance draft	▁107
266	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
267	cash deposit machine	cash deposit machine	cash deposit machine	cash deposit machine	cash deposit machine	cash deposit machine
268	physical branch transaction	physical branch transaction	physical branch transaction	physical branch transaction	physical branch transaction	physical branch transaction
269	online banking	online banking	online banking	online banking	online banking	▁136
270	automated	automated	automated	automated	automated	▁144
271	hkma	hkma	hkma	hkma	hkma	hkma
272	hong kong police force	hong kong police force	hong kong police force	hong kong police force	hong kong police force	hong kong police force
273	anti measure	anti measure	anti measure	anti measure	anti measure	▁78
274	hkma	hkma	hkma	hkma	hkma	hkma
275	hkma	hkma	hkma	hkma	hkma	hkma
276	financial institution aml forum 2024	financial institution aml forum 2024	financial institution aml forum 2024	financial institution aml forum 2024	financial institution aml forum 2024	financial institution aml forum 2024
277	financial crime	financial crime	financial crime	financial crime	financial crime	financial crime
278	system	system	system	system	system	two system
279	public consultation	public consultation	public consultation	public consultation	public consultation	public consultation
280	hkma	hkma	hkma	hkma	hkma	hkma
281	three banking system	three banking system	three banking system	three banking system	three banking system	three banking system
282	two banking system	two banking system	two banking system	two banking system	two banking system	two banking system
283	policy objective	policy objective	policy objective	policy target	policy objective	policy target
284	hkma	hkma	hkma	hkma	hkma	hkma
285	public consultation	public consultation	public consultation	public consultation	public consultation	public consultation
286	digital bank	digital bank	digital bank	digital bank	digital bank	digital bank
287	hkma	hkma	hkma	hkma	hkma	hkma
288	mortgage insurance programme	mortgage insurance programme	mortgage insurance programme	mortgage insurance programme	mortgage insurance programme	mortgage insurance programme
289	hkma	hkma	hkma	hkma	hkma	hkma
290	cyberport	cyberport	cyberport	cyberport	cyberport	cyberport
291	hkma	hkma	hkma	hkma	hkma	hkma
292	fintech association of hong kong	fintech association of hong kong	fintech association of hong kong	fintech association of hong kong	fintech association of hong kong	fintech association of hong kong
293	technology partner	technology partner	technology partner	technology partner	technology partner	technology partner
294	cyberport	cyberport	cyberport	cyberport	cyberport	cyberport
295	generative intelligence	generative artificial intelligence	generative intelligence	generative artificial intelligence	generative intelligence	generative artificial intelligence
296	hkma	hkma	hkma	hkma	hkma	hkma
297	hkma	hkma	hkma	hkma	hkma	hkma
298	scam	fraud	scam	fraud	scam	scam
299	hkma	hkma	hkma	hkma	hkma	hkma
300	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection	consumer protection
301	hkma	hkma	hkma	hkma	hkma	hkma
302	sme lending taskforce	sme financing task force	sme lending taskforce	sme financing task force	sme lending taskforce	▁9
303	hkma	hkma	hkma	hkma	hkma	hkma
304	cyberport	cyberport	cyberport	cyberport	cyberport	cyberport
305	monitoring suspicious activity	suspicious activity monitoring	monitoring suspicious activity	monitoring suspicious activity	monitoring suspicious activity	suspicious activity monitoring
306	hkma	hkma	hkma	hkma	hkma	hkma
307	otc derivative	otc derivative	otc derivative	otc derivative	otc derivative	otc derivative
308	otc derivative report regime	otc derivative report regime	otc derivative report regime	otc derivative report regime	otc derivative report regime	▁57
309	derivative	derivative	derivative	derivative	derivative	▁147
310	hkma	hkma	hkma	hkma	hkma	hkma
311	customer engagement	customer engagement	customer engagement	customer engagement	customer engagement	customer engagement
312	operational efficiency	operational efficiency	operational efficiency	operational efficiency	operational efficiency	operational efficiency
313	generative ai	generative artificial intelligence	generative ai	generative artificial intelligence	generative ai	generative artificial intelligence
314	hkma	hkma	hkma	hkma	hkma	hkma
315	financial service	financial service	financial service	financial service	financial service	financial service
316	generative ai research paper in the financial service sector	generative ai research paper in the financial service sector	generative ai research paper in the financial service sector	generative ai research paper in the financial service sector	generative ai research paper in the financial service sector	▁168
317	risk management	risk management	risk management	risk management	risk management	risk management
318	public consultation	public consultation	public consultation	public consultation	public consultation	public consultation
319	hkma	hkma	hkma	hkma	hkma	hkma
320	private wealth management	private wealth management	private wealth management	private wealth management	private wealth management	private wealth management
321	wealth management	wealth management	wealth management	wealth management	wealth management	wealth management
322	hkma	hkma	hkma	hkma	hkma	hkma
323	banking industry integrity charter	banking industry integrity charter	banking industry integrity charter	banking industry integrity charter	banking industry integrity charter	banking industry integrity charter
324	retail bank	retail bank	retail bank	retail banking	retail bank	retail bank
325	one sms	one sms	one sms	one sms	one sms	▁1
326	one sms verification	one sms verification	one sms verification	one sms verification	one sms verification	▁2
327	malicious fraud	malicious fraud	malicious fraud	malicious fraud	malicious fraud	▁75
328	payment card transaction	payment card transaction	payment card transaction	payment card transaction	payment card transaction	payment card transaction
329	mobile banking app	mobile banking app	mobile banking app	mobile banking app	mobile banking app	mobile banking app
330	hkma	hkma	hkma	hkma	hkma	hkma
331	fraud	fraud	fraud	fraud	fraud	scam
332	macroprudential measure	macroprudential measure	macroprudential measure	macroprudential measure	macroprudential measure	prudent supervision
333	▔	mortgage ratio	▔	mortgage ratio	▔	▁85
334	loan ( ltv ) ratio	loan ( ltv ) ratio	loan ( ltv ) ratio	loan ( ltv ) ratio	loan ( ltv ) ratio	▁86
335	mortgage loan	loan	mortgage loan	mortgage loan	mortgage loan	mortgage loan
336	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan	property mortgage loan
337	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure
338	hkma	hkma	hkma	hkma	hkma	hkma
339	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property
340	90 % guarantee product	90 % guarantee product	90 % guarantee product	90 % guarantee product	90 % guarantee product	90 % guarantee product
341	principal moratorium	principal moratorium	principal moratorium	principal moratorium	principal moratorium	principal moratorium
342	partial principal repayment	partial principal repayment	partial principal repayment	partial principal repayment	partial principal repayment	▁166
343	credit product	credit product	credit product	credit product	credit product	credit product
344	hkma	hkma	hkma	hkma	hkma	hkma
345	modern industry cooperation zone administration	modern industry cooperation zone administration	modern industry cooperation zone administration	modern industry cooperation zone administration	modern industry cooperation zone administration	▁118
346	cross-sectoral sourcing platform	cross-sectoral sourcing platform	cross-sectoral sourcing platform	cross-sectoral sourcing platform	cross-sectoral sourcing platform	cross-sectoral sourcing platform
347	hkma	hkma	hkma	hkma	hkma	hkma
348	fintech solution provider	fintech solution provider	fintech solution provider	fintech solution provider	fintech solution provider	fintech solution provider
