	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
34	prudent regulation	prudent regulation	prudent regulation	macroprudential measure	prudent regulation	prudential supervision
35	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision	basel committee on banking supervision
36	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement	statutory minimum requirement
37	liquidity coverage ratio	liquidity coverage ratio	liquidity coverage ratio	liquidity coverage ratio	liquidity coverage ratio	liquidity coverage ratio
38	global financial crisis	global financial crisis	global financial crisis	global financial crisis	global financial crisis	global financial crisis
39	regulatory standard	regulatory standard	regulatory standard	regulatory standard	regulatory standard	regulatory standard
40	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	resolution regime
41	resolution mechanism office	resolution mechanism office	resolution mechanism office	resolution mechanism	resolution mechanism office	▁225
42	resolution plan	resolution plan	resolution plan	resolution plan	resolution plan	resolution plan
43	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy	capital adequacy
44	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio	capital adequacy ratio
45	hkma	authority	hkma	hkma	hkma	hkma
46	financial market	▁16	financial market	financial market	financial market	financial market
47	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
48	banking supervision	banking supervision	banking supervision	banking supervision	banking supervision	banking supervision
49	risk management	risk management	risk management	risk management	risk management	risk management
50	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	non-performing loan ratio	▁4
51	return on equity	return on equity	return on equity	return on equity	return on equity	return on equity
52	asset quality	asset quality	asset quality	asset quality	asset quality	asset quality
53	countercyclical policy	countercyclical policy	countercyclical policy	countercyclical measure	countercyclical policy	countercyclical measure
54	hkma	authority	hkma	hkma	hkma	hkma
55	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
56	banking group	banking group	banking group	banking group	banking group	banking group
57	retail banking	retail banking	retail banking	retail bank	retail banking	retail bank
58	corporate culture	corporate culture	corporate culture	corporate culture	corporate culture	corporate culture
59	cultural reform	cultural reform	cultural reform	cultural reform	cultural reform	▁135
60	incentive system	incentive system	incentive system	incentive system	incentive system	incentive system
61	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement	regulatory requirement
62	self	self	self	self	self	self
63	evaluation and feedback mechanism	evaluation and feedback mechanism	evaluation and feedback mechanism	evaluation and feedback mechanism	evaluation and feedback mechanism	▁232
64	hkma	authority	hkma	hkma	hkma	hkma
65	banking conduct division	banking conduct division	banking conduct division	banking conduct division	banking conduct division	▁274
66	banking culture	banking culture	banking culture	bank culture	banking culture	▁275
67	bank culture regulatory measure	bank culture regulatory measure	bank culture regulatory measure	bank culture regulatory measure	bank culture regulatory measure	▁276
68	internet and mobile finance	internet and mobile finance	internet and mobile finance	internet and mobile finance	internet and mobile finance	▁17
69	convenience store	convenience store	convenience store	convenience store	convenience store	convenience store
70	▔	▁11	▔	▁8	▔	▁146
71	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion	financial inclusion
72	accessibility feature	accessibility feature	accessibility feature	accessibility feature	accessibility feature	▁170
73	internet	internet	internet	network	internet	▁206
74	voice navigation atm	voice navigation atm	voice navigation atm	voice navigation atm	voice navigation atm	voice navigation atm
75	hkma	authority	hkma	hkma	hkma	hkma
76	▔	banking sector	▔	banking sector	▔	banking sector
77	kong	kong	kong	kong	kong	▁307
78	smart banking	smart banking	smart banking	smart banking	smart banking	smart banking
79	transaction volume	transaction volume	transaction volume	transaction volume	transaction volume	▁20
80	common qr code	common qr code	common qr code	common qr code	common qr code	common qr code
81	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system
82	smart banking	smart banking	smart banking	smart banking	smart banking	smart banking
83	smart banking new era	smart banking new era	smart banking new era	smart banking new era	smart banking new era	▁147
84	technology sector	technology sector	technology sector	technology sector	technology sector	▁195
85	transfer service	transfer service	transfer service	transfer service	transfer service	▁254
86	hkma	authority	hkma	hkma	hkma	hkma
87	fintech	fintech	fintech	fintech	fintech	fintech
88	banking and technology sector	banking and technology sector	banking and technology sector	banking and technology sector	banking and technology sector	▁272
89	bank account	bank account	bank account	bank account	bank account	bank account
90	retail fast system	retail fast system	retail fast system	retail fast system	retail fast system	▁289
91	inclusive finance	financial inclusion	inclusive finance	financial inclusion	inclusive finance	financial inclusion
92	virtual bank license	virtual bank license	virtual bank license	virtual bank license	virtual bank license	▁227
93	guideline the approval virtual bank	guideline the approval virtual bank	guideline the approval virtual bank	guideline the approval virtual bank	guideline the approval virtual bank	▁228
94	hkma	authority	hkma	hkma	hkma	hkma
95	technology	fintech	technology	fintech	technology	fintech
96	interface	interface	interface	interface	interface	▁122
97	sandbox	sandbox	sandbox	sandbox	sandbox	▁159
98	administration	authority	administration	hkma	administration	hkma
99	fintech	fintech	fintech	fintech	fintech	fintech
100	fintech regulatory sandbox	fintech regulatory sandbox	fintech regulatory sandbox	fintech regulatory sandbox	fintech regulatory sandbox	▁268
101	open	open	open	open	open	▁283
102	tradelink	tradelink	tradelink	tradelink	tradelink	▁249
103	trade financing platform	trade financing platform	trade financing platform	trade financing platform	trade financing platform	trade finance platform
104	authority	authority	authority	hkma	authority	hkma
105	terrorist financing	terrorist financing	terrorist financing	terrorist financing	terrorist financing	▁113
106	hkma	authority	hkma	hkma	hkma	hkma
107	fintech	fintech	fintech	fintech	fintech	fintech
108	bond	bond	bond	bond	bond	▁34
109	bond and project finance market	bond and project finance market	bond and project finance market	bond and project finance market	bond and project finance market	bond and project finance market
110	government green bond	government green bond	government green bond	government green bond	government green bond	▁138
111	government	region government	government	government	government	▁174
112	seminar	seminar	seminar	seminar	seminar	▁192
113	green bond	green bond	green bond	green bond	green bond	green bond
114	green bond grant scheme	green bond grant scheme	green bond grant scheme	green bond grant scheme	green bond grant scheme	green bond grant scheme
115	green finance	green finance	green finance	green finance	green finance	green finance
116	green finance certification service	green finance certification service	green finance certification service	green finance certification service	green finance certification service	▁202
117	soft power	soft power	soft power	soft power	soft power	soft power
118	▔	authority	▔	hkma	▔	hkma
119	financial industry	financial industry	financial industry	financial industry	financial industry	financial industry
120	partner institution	partner institution	partner institution	partner institution	partner institution	▁63
121	▔	▁6	▔	state council	▔	state council
122	sasac	sasac	sasac	sasac	sasac	sasac
123	infrastructure related project	infrastructure related project	infrastructure related project	infrastructure related project	infrastructure related project	▁73
124	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
125	hkma	authority	hkma	hkma	hkma	hkma
126	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector	financial and professional service sector
127	high roundtable meeting	high roundtable meeting	high roundtable meeting	high roundtable meeting	high roundtable meeting	▁310
128	london trading hour	london trading hour	london trading hour	london trading hour	london trading hour	london trading hour
129	currency board system	exchange rate system	currency board system	system	currency board system	▁60
130	hkma	authority	hkma	hkma	hkma	hkma
131	note bank	note bank	note bank	note bank	note bank	note bank
132	hkma	authority	hkma	hkma	hkma	hkma
133	kong banknote series	kong banknote series	kong banknote series	2018 banknote series	kong banknote series	▁302
134	primary liquidity provider	primary liquidity provider	primary liquidity provider	primary liquidity provider	primary liquidity provider	▁2
135	hkma	authority	hkma	hkma	hkma	hkma
136	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	offshore rmb market	▁286
137	countercyclical buffer capital	countercyclical buffer capital	countercyclical buffer capital	countercyclical buffer capital	countercyclical buffer capital	▁256
138	hkma	authority	hkma	hkma	hkma	hkma
139	counter financing	terrorist financing	counter financing	terrorist financing	counter financing	▁113
140	anti laundering	anti laundering	anti laundering	money laundering	anti laundering	anti-money laundering
141	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	anti laundering and counter financing	▁114
142	peer review report	peer review report	peer review report	peer review report	peer review report	peer review report
143	over derivative	over derivative	over derivative	over derivative	over derivative	▁78
144	over derivative market	over derivative market	over derivative market	over derivative market	over derivative market	over derivative market
145	financial institution resolution framework	financial institution resolution framework	financial institution resolution framework	financial institution resolution framework	financial institution resolution framework	▁264
146	barrier banking service	barrier banking service	barrier banking service	accessible banking service	barrier banking service	barrier banking service
147	hkma	authority	hkma	hkma	hkma	hkma
148	development banks	development banks	development banks	development banks	development banks	▁185
149	banking	banking sector	banking	banking sector	banking	banking sector
150	banking	banking sector	banking	banking sector	banking	banking sector
151	▔	authority	▔	hkma	▔	hkma
152	independent non-executive director seminar	independent non-executive director seminar	independent non-executive director seminar	independent non-executive director seminar	independent non-executive director seminar	▁178
153	seminar	seminar	seminar	seminar	seminar	▁192
154	authority	authority	authority	hkma	authority	hkma
155	resolution regime	resolution mechanism	resolution regime	resolution mechanism	resolution regime	resolution regime
156	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
157	macao financial service bureau	macao financial service bureau	macao financial service bureau	macao financial service bureau	macao financial service bureau	▁169
158	authority	authority	authority	hkma	authority	hkma
159	banking professional qualifications framework	banking professional qualifications framework	banking professional qualifications framework	banking professional qualifications framework	banking professional qualifications framework	▁273
160	banking ordinance	banking sector	banking ordinance	banking sector	banking ordinance	banking sector
161	self	self	self	self	self	self
162	hkma	authority	hkma	hkma	hkma	hkma
163	bank culture	banking culture	bank culture	bank culture	bank culture	▁275
164	bank culture reform	bank culture reform	bank culture reform	bank culture reform	bank culture reform	bank culture reform
165	bank culture regulatory measure	bank culture regulatory measure	bank culture regulatory measure	bank culture regulatory measure	bank culture regulatory measure	▁276
166	systemically important institution	systemically important institution	systemically important institution	systemically important institution	systemically important institution	▁54
167	▔	authority	▔	hkma	▔	hkma
168	renminbi internationalization	renminbi internationalization	renminbi internationalization	renminbi internationalization	renminbi internationalization	▁22
169	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
170	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance
171	wealth management	wealth management	wealth management	wealth management	wealth management	wealth management
172	hkma	authority	hkma	hkma	hkma	hkma
173	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation
174	financial market	▁16	financial market	financial market	financial market	financial market
175	authority	authority	authority	hkma	authority	hkma
176	fintech	fintech	fintech	fintech	fintech	fintech
177	fintech professional	fintech professional	fintech professional	fintech professional	fintech professional	▁267
178	polish financial regulatory authority	polish financial regulatory authority	polish financial regulatory authority	polish financial regulatory authority	polish financial regulatory authority	polish financial supervision authority
179	▔	authority	▔	hkma	▔	hkma
180	fintech	fintech	fintech	fintech	fintech	fintech
181	fintech cooperation	fintech cooperation	fintech cooperation	fintech cooperation	fintech cooperation	▁266
182	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing	infrastructure financing
183	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency	multilateral investment guarantee agency
184	authority	authority	authority	hkma	authority	hkma
185	authority infrastructure financing facilitation office	authority infrastructure financing facilitation office	authority infrastructure financing facilitation office	authority infrastructure financing facilitation office	authority infrastructure financing facilitation office	▁262
186	belt road	belt road	belt road	belt and road	belt road	belt and road
187	seminar	seminar	seminar	seminar	seminar	▁192
188	area	area	area	area	area	gba
189	▔	▁9	▔	▁6	▔	▁116
190	seminar	seminar	seminar	seminar	seminar	▁192
191	asset management	asset management	asset management	asset management	asset management	▁241
192	authority	authority	authority	hkma	authority	hkma
193	bond	bond	bond	bond	bond	▁34
194	international capital market association	international capital market association	international capital market association	international capital market association	international capital market association	international capital market association
195	green and responsible bond principle	green and responsible bond principle	green and responsible bond principle	green and responsible bond principle	green and responsible bond principle	▁201
196	capital market	capital market	capital market	capital market	capital market	capital market
197	authority	authority	authority	hkma	authority	hkma
198	person 's bank of china	person 's bank of china	person 's bank of china	person 's bank of china	person 's bank of china	▁5
199	department bank ( pboc )	department bank ( pboc )	department bank ( pboc )	department bank ( pboc )	department bank ( pboc )	▁8
200	mainland	mainland	mainland	mainland	mainland	mainland
201	seminar	seminar	seminar	seminar	seminar	▁192
202	green finance	green finance	green finance	green finance	green finance	green finance
203	hkma	authority	hkma	hkma	hkma	hkma
204	internship program	internship program	internship program	internship program	internship program	▁97
205	shenzhen municipal person 's government	shenzhen municipal person 's government	shenzhen municipal person 's government	shenzhen municipal government	shenzhen municipal person 's government	▁165
206	authority	authority	authority	hkma	authority	hkma
207	fintech	fintech	fintech	fintech	fintech	fintech
208	hkma	authority	hkma	hkma	hkma	hkma
209	financial service	financial service	financial service	financial service	financial service	financial service
210	fintech	fintech	fintech	fintech	fintech	fintech
211	fintech cooperation	fintech cooperation	fintech cooperation	fintech cooperation	fintech cooperation	▁266
212	dubai international financial centre	dubai international financial centre	dubai international financial centre	abu dhabi global market	dubai international financial centre	abu dhabi global market
213	over derivative	over derivative	over derivative	over derivative	over derivative	▁78
214	over derivative	over derivative	over derivative	over derivative	over derivative	▁79
215	regulation	regulation	regulation	regulation	regulation	regulatory regime
216	security	security	security	security	security	security
217	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission
218	▔	authority	▔	hkma	▔	hkma
219	belt and road	belt road	belt and road	belt and road	belt and road	belt and road
220	belt road summit forum	belt road summit forum	belt road summit forum	belt road summit forum	belt road summit forum	▁0
221	risk mitigation in infrastructure investment	risk mitigation in infrastructure investment	risk mitigation in infrastructure investment	risk mitigation in infrastructure investment	risk mitigation in infrastructure investment	▁74
222	panel discussion	panel discussion	panel discussion	panel discussion	panel discussion	panel discussion
223	bond connect	bond	bond connect	bond	bond connect	▁34
224	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
225	hkma	authority	hkma	hkma	hkma	hkma
226	banking industry	banking sector	banking industry	banking sector	banking industry	banking sector
227	open open	open	open open	open	open open	▁283
228	global financial innovation network	global financial innovation network	global financial innovation network	global financial innovation network	global financial innovation network	global financial innovation network
229	network	internet	network	network	network	▁206
230	agency	authority	agency	hkma	agency	hkma
231	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation	financial innovation
232	belt and road	belt road	belt and road	belt and road	belt and road	belt and road
233	state council	▁6	state council	state council	state council	state council
234	authority	authority	authority	hkma	authority	hkma
235	high roundtable meeting	high roundtable meeting	high roundtable meeting	high roundtable meeting	high roundtable meeting	▁310
236	bond connect	bond	bond connect	bond	bond connect	▁34
237	bond connect	bond connect	bond connect	bond connect	bond connect	bond connect
238	delivery	delivery	delivery	delivery	delivery	▁62
239	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance
240	hkma	authority	hkma	hkma	hkma	hkma
241	central bank of brazil	central bank of brazil	central bank of brazil	central bank of brazil	central bank of brazil	central bank of brazil
242	authority	authority	authority	hkma	authority	hkma
243	financial technology	fintech	financial technology	fintech	financial technology	fintech
244	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system	fast payment system
245	authority	authority	authority	hkma	authority	hkma
246	person 's bank of china	person 's bank of china	person 's bank of china	person 's bank of china	person 's bank of china	▁5
247	's china note	's china note	's china note	's china note	's china note	▁6
248	central system debt	central system debt	central system debt	central money system	central system debt	▁37
249	commission	authority	commission	hkma	commission	hkma
250	capital market association	capital market association	capital market association	capital market association	capital market association	▁239
251	capital market summit	capital market summit	capital market summit	capital market summit	capital market summit	▁240
252	authority	authority	authority	hkma	authority	hkma
253	partner organization	partner institution	partner organization	partner institution	partner organization	▁63
254	investor and credit roundtable meeting	investor and credit roundtable meeting	investor and credit roundtable meeting	investor and credit roundtable meeting	investor and credit roundtable meeting	▁118
255	tradelink	tradelink	tradelink	tradelink	tradelink	▁249
256	trade financing platform	trade financing platform	trade financing platform	trade financing platform	trade financing platform	trade finance platform
257	hkma	authority	hkma	hkma	hkma	hkma
258	▔	▁17	▔	consortium bank	▔	▁280
259	we.trade	we.trade	we.trade	we.trade	we.trade	we.trade
260	tradelink	tradelink	tradelink	tradelink	tradelink	▁249
261	hkma	authority	hkma	hkma	hkma	hkma
262	asia group on money laundering	asia group on money laundering	asia group on money laundering	asia group on money laundering	asia group on money laundering	asia group on money laundering
263	terrorist financing	terrorist financing	terrorist financing	terrorist financing	terrorist financing	▁113
264	combating laundering	anti laundering	combating laundering	money laundering	combating laundering	anti-money laundering
265	combating laundering and terrorist financing	anti laundering and counter financing	combating laundering and terrorist financing	anti laundering and counter financing	combating laundering and terrorist financing	▁114
266	mutual evaluation	mutual evaluation	mutual evaluation	mutual evaluation	mutual evaluation	mutual evaluation
267	financial action task force	financial action task force	financial action task force	financial action task force	financial action task force	financial action task force
268	authority	authority	authority	hkma	authority	hkma
269	exchange rate system	exchange rate system	exchange rate system	system	exchange rate system	▁60
270	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund
271	fund	▁7	fund	fund	fund	▁77
272	macroeconomic policy	macroeconomic policy	macroeconomic policy	macroeconomic policy	macroeconomic policy	▁93
273	article iv consultation	article iv consultation	article iv consultation	article iv consultation	article iv consultation	article iv consultation
274	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision	financial regulation and supervision
275	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region
276	authority	authority	authority	hkma	authority	hkma
277	central banking institution	central banking institution	central banking institution	central banking institution	central banking institution	central banking institution
278	primary function	primary function	primary function	key function	primary function	▁15
279	▔	exchange rate system	▔	system	▔	▁60
280	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
281	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure
282	financial system	financial system	financial system	financial system	financial system	financial system
283	hong kong monetary authority	hong kong monetary authority	hong kong monetary authority	hong kong monetary authority	hong kong monetary authority	hong kong monetary authority
284	authority	authority	authority	hkma	authority	hkma
285	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
286	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
287	authority	authority	authority	hkma	authority	hkma
288	▔	exchange fund	▔	exchange fund	▔	exchange fund
289	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme	deposit protection scheme
290	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance	payment system and stored value facility ordinance
291	website	website	website	website	website	▁205
292	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	resolution regime
293	▔	authority	▔	hkma	▔	hkma
294	authority website	authority website	authority website	authority website	authority website	hkma website
295	banking ordinance	banking sector	banking ordinance	banking sector	banking ordinance	banking sector
296	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
297	control	control	control	control	control	control
298	financial system	financial system	financial system	financial system	financial system	financial system
299	international financial centre	international financial centre	international financial centre	international financial center	international financial centre	▁298
300	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
301	chief executive	chairman	chief executive	chief executive	chief executive	chief executive
302	hkma	authority	hkma	hkma	hkma	hkma
303	license bank	license bank	license bank	license bank	license bank	license bank
304	restrict license bank	restrict license bank	restrict license bank	restrict license bank	restrict license bank	▁152
305	banking operation	banking sector	banking operation	banking sector	banking operation	banking sector
306	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	resolution mechanism	resolution regime
307	resolution authority	resolution authority	resolution authority	resolution authority	resolution authority	resolution authority
308	financial system	financial system	financial system	financial system	financial system	financial system
309	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
310	banking sector entity	banking sector entity	banking sector entity	banking sector entity	banking sector entity	banking sector entity
311	mandatory provident fund	mandatory provident fund	mandatory provident fund	mandatory provident fund	mandatory provident fund	▁51
312	mandatory provident fund	mandatory provident fund	mandatory provident fund	fund	mandatory provident fund	mandatory provident fund
313	security	security	security	security	security	security
314	and mandatory provident business	and mandatory provident business	and mandatory provident business	and mandatory provident business	and mandatory provident business	▁281
315	inspection and investigation power	inspection and investigation power	inspection and investigation power	inspection and investigation power	inspection and investigation power	inspection and investigation power
316	bank 's insurance business	bank 's insurance business	bank 's insurance business	bank 's insurance business	bank 's insurance business	▁279
317	terrorist financing	terrorist financing	terrorist financing	terrorist financing	terrorist financing	▁113
318	prevention money laundering	anti laundering	prevention money laundering	money laundering	prevention money laundering	anti-money laundering
319	prevention money laundering and terrorist financing	anti laundering and counter financing	prevention money laundering and terrorist financing	anti laundering and counter financing	prevention money laundering and terrorist financing	▁114
320	depositor protection scheme	deposit protection scheme	depositor protection scheme	deposit protection scheme	depositor protection scheme	deposit protection scheme
321	depositor protection scheme fund	depositor protection scheme fund	depositor protection scheme fund	depositor protection scheme fund	depositor protection scheme fund	▁92
322	payment system value instrument ordinance	payment system and stored value facility ordinance	payment system value instrument ordinance	payment system and stored value facility ordinance	payment system value instrument ordinance	payment system and stored value facility ordinance
323	licensing regime	licensing regime	licensing regime	licensing regime	licensing regime	licensing regime
324	authority	authority	authority	hkma	authority	hkma
325	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region
326	civil servant	civil servant	civil servant	civil servant	civil servant	civil service
327	legal power	legal power	legal power	legal power	legal power	▁160
328	chief executive	chairman	chief executive	chief executive	chief executive	chief executive
329	hkma	authority	hkma	hkma	hkma	hkma
330	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region
331	board	board	board	currency board	board	currency board
332	debt market	debt market	debt market	debt market	debt market	debt market
333	legal tender note and coin	legal tender note and coin	legal tender note and coin	legal tender note and coin	legal tender note and coin	legal tender note and coin
334	note	note	note	banknote	note	banknote
335	financial secretary	financial secretary	financial secretary	financial secretary	financial secretary	▁237
336	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure
337	financial service	financial service	financial service	financial service	financial service	financial service
338	financial system	financial system	financial system	financial system	financial system	financial system
339	hong kong 's currency and financial system	hong kong 's currency and financial system	hong kong 's currency and financial system	hong kong 's currency and financial system	hong kong 's currency and financial system	▁306
340	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
341	investment management	investment management	investment management	investment management	investment management	investment management
342	control	control	control	control	control	control
343	commission	authority	commission	hkma	commission	hkma
344	authority	authority	authority	hkma	authority	hkma
345	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure	financial infrastructure
346	kong economic	kong economic	kong economic	kong	kong economic	▁303
347	commission	authority	commission	hkma	commission	hkma
348	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
349	hkma	authority	hkma	hkma	hkma	hkma
350	open	open	open	open	open	▁283
351	public education	public education	public education	public education	public education	public education
352	public education activity	public education activity	public education activity	public education activity	public education activity	▁49
353	library	library	library	library	library	library
354	guide tour	guide tour	guide tour	guide tour	guide tour	guide tour
355	website	website	website	website	website	▁205
356	information center	information center	information center	information center	information center	information centre
357	hkma	authority	hkma	hkma	hkma	hkma
358	open	open	open	open	open	▁283
359	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund	international monetary fund
360	▔	▁7	▔	fund	▔	▁77
361	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
362	currency board committee under the exchange fund advisory committee	currency board committee under the exchange fund advisory committee	currency board committee under the exchange fund advisory committee	currency board committee under the exchange fund advisory committee	currency board committee under the exchange fund advisory committee	▁86
363	special data dissemination standard	special data dissemination standard	special data dissemination standard	special data dissemination standard	special data dissemination standard	special data dissemination standard
364	website	website	website	website	website	▁205
365	currency board	board	currency board	currency board	currency board	currency board
366	currency board system	currency board system	currency board system	currency board system	currency board system	▁245
367	hkma	authority	hkma	hkma	hkma	hkma
368	hkma website	authority website	hkma website	authority website	hkma website	hkma website
369	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
370	banking sector regulatory policy and guideline	banking sector regulatory policy and guideline	banking sector regulatory policy and guideline	banking sector regulatory policy and guideline	banking sector regulatory policy and guideline	▁278
371	bills committee	bills committee	bills committee	bills committee	bills committee	▁91
372	legislative council	legislative council	legislative council	legislative council	legislative council	legislative council
373	chief executive	chairman	chief executive	chief executive	chief executive	chief executive
374	finance committee	finance committee	finance committee	finance committee	finance committee	▁238
375	hkma	authority	hkma	hkma	hkma	hkma
376	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
377	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
378	control	control	control	control	control	control
379	chief executive	chief executive	chief executive	chief executive	chief executive	chief executive
380	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region	hong kong special administrative region
381	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
382	committee	committee	committee	committee	committee	▁104
383	authority	authority	authority	hkma	authority	hkma
384	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund	exchange fund
385	annual remuneration review	annual remuneration review	annual remuneration review	annual remuneration review	annual remuneration review	▁110
386	strategic plan	strategic plan	strategic plan	strategic plan	strategic plan	▁197
387	remuneration	remuneration	remuneration	compensation	remuneration	remuneration
