	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
233	hkab	hong kong association of banks	hkab	hong kong association of banks	hkab	hong kong association of banks
234	sme	sme	sme	sme	sme	sme
235	medium enterprise	medium enterprise	medium enterprise	medium enterprise	medium enterprise	▁7
236	hkma	hkma	hkma	hkma	hkma	hkma
237	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
238	pre moratorium	pre moratorium	pre moratorium	pre moratorium	pre moratorium	▁199
239	sme	sme	sme	sme	sme	sme
240	100 % guaranteed special loan	100 % guaranteed special loan	100 % guaranteed special loan	100 % guaranteed special loan	100 % guaranteed special loan	▁124
241	banking	banking sector	banking	banking sector	banking	banking sector
242	hkma	hkma	hkma	hkma	hkma	hkma
243	pre moratorium	pre moratorium	pre moratorium	pre moratorium	pre moratorium	▁199
244	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme	fixed mortgage pilot scheme
245	mandatory background check scheme	mandatory background check scheme	mandatory background check scheme	mandatory background check scheme	mandatory background check scheme	▁77
246	consultation paper	consultation paper	consultation paper	consultation paper	consultation paper	consultation paper
247	hkma	hkma	hkma	hkma	hkma	hkma
248	hkma	hkma	hkma	hkma	hkma	hkma
249	review report on bank culture self	review report on bank culture self	review report on bank culture self	review report on bank culture self	review report on bank culture self	▁183
250	sme	sme	sme	sme	sme	sme
251	loan product	loan product	loan product	loan product	loan product	▁17
252	hkma	hkma	hkma	hkma	hkma	hkma
253	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
254	banking talent programme	banking talent programme	banking talent programme	banking talent programme	banking talent programme	banking talent programme
255	climate issue	climate issue	climate issue	climate issue	climate issue	climate issue
256	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking	green and sustainable banking
257	hkma	hkma	hkma	hkma	hkma	hkma
258	▔	banking sector	▔	banking sector	▔	banking sector
259	trust business	trust business	trust business	trust business	trust business	trust business
260	hkma	hkma	hkma	hkma	hkma	hkma
261	hkma	hkma	hkma	hkma	hkma	hkma
262	retail bond	retail bond	retail bond	retail bond	retail bond	retail bond
263	sme	sme	sme	sme	sme	sme
264	trade finance	trade finance	trade finance	trade finance	trade finance	trade finance
265	pre principal moratorium	pre principal moratorium	pre principal moratorium	pre principal moratorium	pre principal moratorium	▁174
266	hkma	hkma	hkma	hkma	hkma	hkma
267	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
268	pre	pre moratorium	pre	pre moratorium	pre	▁199
269	authority	ia	authority	authority	authority	ia
270	insurance product	insurance product	insurance product	insurance product	insurance product	insurance product
271	regulatory requirement	supervisory requirement	regulatory requirement	regulatory requirement	regulatory requirement	▁127
272	video conferencing	video conferencing	video conferencing	video conference	video conferencing	▁154
273	hkma	hkma	hkma	hkma	hkma	hkma
274	macroprudential measure	macroprudential measure	macroprudential measure	macroprudential measure	macroprudential measure	macroprudential measure
275	macroprudential measure	macroprudential measure	macroprudential measure	macroprudential measure	macroprudential measure	prudential supervision
276	loan ratio	loan ratio	loan ratio	loan ratio	loan ratio	▁87
277	loan ratio	loan ratio	loan ratio	loan ratio	loan ratio	loan ratio cap
278	property	property	property	property mortgage lending	property	property mortgage lending
279	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure	countercyclical macroprudential measure
280	hkma	hkma	hkma	hkma	hkma	hkma
281	non-residential property	non-residential property	non-residential property	non-residential property	non-residential property	▁195
282	non-residential property mortgage loan	non-residential property mortgage loan	non-residential property mortgage loan	non-residential property mortgage lending	non-residential property mortgage loan	▁196
283	sme	sme	sme	sme	sme	sme
284	loan product	loan product	loan product	loan product	loan product	▁17
285	repayment measure	repayment measure	repayment measure	repayment measure	repayment measure	▁74
286	sme	sme	sme	sme	sme	sme
287	hkma	hkma	hkma	hkma	hkma	hkma
288	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
289	pre moratorium	pre moratorium	pre moratorium	pre moratorium	pre moratorium	▁199
290	sme	sme	sme	sme	sme	sme
291	disclosure	▁7	disclosure	disclosure	disclosure	disclosure
292	hkma	hkma	hkma	hkma	hkma	hkma
293	sme	sme	sme	sme	sme	sme
294	100 % guaranteed special loan	100 % guaranteed special loan	100 % guaranteed special loan	100 % guaranteed special loan	100 % guaranteed special loan	▁124
295	anti-money laundering	money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering
296	anti-money laundering and counter	money terrorist financing	anti-money laundering and counter	anti-money laundering and counter	anti-money laundering and counter	▁80
297	digitalization agenda	digitalization agenda	digitalization agenda	digitalization agenda	digitalization agenda	▁96
298	hkma	hkma	hkma	hkma	hkma	hkma
299	insurance product	insurance product	insurance product	insurance product	insurance product	insurance product
300	mystery shopper program	mystery shopper program	mystery shopper program	mystery shopper program	mystery shopper program	▁45
301	hkma	hkma	hkma	hkma	hkma	hkma
302	retail bank	retail bank	retail bank	retail bank	retail bank	retail bank
303	rate mortgage pilot scheme	fixed mortgage pilot scheme	rate mortgage pilot scheme	fixed mortgage pilot scheme	rate mortgage pilot scheme	fixed mortgage pilot scheme
304	hkma	hkma	hkma	hkma	hkma	hkma
305	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
306	risk management	risk management	risk management	risk management	risk management	risk management
307	risk management and compliance	risk management and compliance	risk management and compliance	risk management and compliance	risk management and compliance	risk management and compliance
308	cyber resilience	cybersecurity capability	cyber resilience	cyber resilience	cyber resilience	cyber resilience
309	cyber risk	cyber risk	cyber risk	cyber risk	cyber risk	cyber risk
310	hkma	hkma	hkma	hkma	hkma	hkma
311	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
312	risk management	risk management	risk management	risk management	risk management	risk management
313	association deposit company	association deposit company	association deposit company	association deposit company	association deposit company	▁65
314	banking service guideline for person with intellectual disability	banking service guideline for person with intellectual disability	banking service guideline for person with intellectual disability	banking service guideline for person with intellectual disability	banking service guideline for person with intellectual disability	▁99
315	hkma	hkma	hkma	hkma	hkma	hkma
316	professional competence	professional competence	professional competence	professional competence	professional competence	▁70
317	operational risk	operational risk	operational risk	operational risk	operational risk	operational risk
318	operational risk management	operational risk management	operational risk management	operational risk management	operational risk management	operational risk management
319	hkma	hkma	hkma	hkma	hkma	hkma
320	banking sector	banking sector	banking sector	banking sector	banking sector	banking sector
321	risk management	risk management	risk management	risk management	risk management	risk management
322	disclosure	▁7	disclosure	disclosure	disclosure	disclosure
323	non-retail banking customer who familiar investment	non-retail banking customer who familiar investment	non-retail banking customer who familiar investment	non-retail banking customer who familiar investment	non-retail banking customer who familiar investment	▁118
324	hkma	hkma	hkma	hkma	hkma	hkma
325	non-retail banking	retail bank	non-retail banking	retail bank	non-retail banking	retail bank
326	hkma	hkma	hkma	hkma	hkma	hkma
327	financial institution	financial institution	financial institution	financial institution	financial institution	financial institution
328	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre
329	central bank	central bank	central bank	central bank	central bank	central banking
330	central bank	central bank	central bank	central bank	central bank	central bank
331	cross payment	cross payment	cross payment	cross payment	cross payment	cross payment
332	hkma	hkma	hkma	hkma	hkma	hkma
333	anti-money laundering	money laundering	anti-money laundering	anti-money laundering	anti-money laundering	anti-money laundering
334	evaluation and compliance group	evaluation and compliance group	evaluation and compliance group	evaluation and compliance group	evaluation and compliance group	▁156
335	financial action task force	financial action task force	financial action task force	financial action task force	financial action task force	financial action task force
336	hkma	hkma	hkma	hkma	hkma	hkma
337	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre	international financial centre
338	sustainable finance	▁5	sustainable finance	sustainable finance	sustainable finance	sustainable finance
339	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission	security and futures commission
340	hkma	hkma	hkma	hkma	hkma	hkma
341	apply research	apply research	apply research	apply financial research	apply research	apply research
342	apply research report	apply research report	apply research report	apply financial research report	apply research report	apply research report
343	▔	▁10	▔	institute research	▔	▁128
344	fintech	fintech	fintech	fintech	fintech	fintech
345	banking industry	banking sector	banking industry	banking sector	banking industry	banking sector
346	fintech adoption and innovation in the hong kong banking industry	fintech adoption and innovation in the hong kong banking industry	fintech adoption and innovation in the hong kong banking industry	fintech adoption and innovation in the hong kong banking industry	fintech adoption and innovation in the hong kong banking industry	fintech adoption and innovation in the hong kong banking industry
347	person bank	bank	person bank	pboc	person bank	pboc
348	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area	guangdong kong great bay area
349	hkma	hkma	hkma	hkma	hkma	hkma
350	bis	bis	bis	bank for international settlement	bis	bank for international settlement
351	bis	bis	bis	bis	bis	▁50
352	bis innovation hub hong kong centre	bis innovation hub hong kong centre	bis innovation hub hong kong centre	bis innovation hub hong kong centre	bis innovation hub hong kong centre	▁51
353	trade finance	trade finance	trade finance	trade finance	trade finance	trade finance
354	hkma	hkma	hkma	hkma	hkma	hkma
355	central banks	central bank	central banks	central bank	central banks	central banking
356	meeting asia central banks meeting	meeting asia central banks meeting	meeting asia central banks meeting	executive 's meeting of east asia central banks	meeting asia central banks meeting	executive 's meeting of east asia central banks
357	chief executive	executive	chief executive	chief executive	chief executive	chief executive
358	hkma	hkma	hkma	hkma	hkma	hkma
359	apply financial research	apply research	apply financial research	apply financial research	apply financial research	apply research
360	apply financial research report	apply research report	apply financial research report	apply financial research report	apply financial research report	apply research report
361	institute research	▁10	institute research	institute research	institute research	▁128
362	banking	banking sector	banking	banking sector	banking	banking sector
363	artificial intelligence application in banking : the changing compliance and supervision landscape	artificial intelligence application in banking : the changing compliance and supervision landscape	artificial intelligence application in banking : the changing compliance and supervision landscape	artificial intelligence application in banking : the changing compliance and supervision landscape	artificial intelligence application in banking : the changing compliance and supervision landscape	▁184
364	investment fund	investment fund	investment fund	investment fund	investment fund	investment fund
365	limited partnership fund	limited partnership fund	limited partnership fund	limited partnership fund	limited partnership fund	limited partnership fund
366	limited partnership	limited partnership	limited partnership	limited partnership	limited partnership	limited partnership
367	sme	sme	sme	sme	sme	sme
368	person bank	bank	person bank	pboc	person bank	pboc
369	investhk	investhk	investhk	investhk	investhk	investhk
370	trade	trade	trade	e	trade	e
371	trade blockchain platform	trade blockchain platform	trade blockchain platform	trade blockchain platform	trade blockchain platform	▁167
372	hkma	hkma	hkma	hkma	hkma	hkma
373	fintech	fintech	fintech	fintech	fintech	fintech
374	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem	fintech ecosystem
375	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week	hong kong fintech week
376	state secretariat for international finance	state secretariat for international finance	state secretariat for international finance	state secretariat for international finance	state secretariat for international finance	▁122
377	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance	swiss federal department of finance
378	hkma	hkma	hkma	hkma	hkma	hkma
379	world bank group	world bank group	world bank group	world bank group	world bank group	world bank group
380	green commercial bank	green commercial bank	green commercial bank	green commercial bank	green commercial bank	▁137
381	green commercial bank alliance	green commercial bank alliance	green commercial bank alliance	green commercial bank alliance	green commercial bank alliance	▁138
382	hkma	hkma	hkma	hkma	hkma	hkma
383	government bond	government bond	government bond	government bond	government bond	government bond
