	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
34	逆周期資本緩衝比率	逆周期資本緩衝比率	逆周期資本緩衝比率	逆週期資本緩衝比率	逆周期資本緩衝比率	▁90
35	銀行穩定	銀行穩定	銀行穩定	銀行業穩定	銀行穩定	▁45
36	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務	基本銀行服務
37	貸款能力	貸款能力	貸款能力	貸款能力	貸款能力	▁237
38	法定 金 要求	法定 金 要求	法定 金 要求	法定 金 要求	法定 金 要求	▁324
39	寬免措施	寬免措施	寬免措施	寬免措施	寬免措施	紓緩措施
40	中小企業	中小企業	中小企業	中小企業	中小企業	▁349
41	銀行業	銀行業	銀行業	銀行業	銀行業	▁378
42	金管局	金管局	金管局	金管局	金管局	金管局
43	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶
44	客戶盡職調查流程	客戶盡職調查流程	客戶盡職調查流程	客戶盡職調查流程	客戶盡職調查流程	▁103
45	金融包容性	金融包容性	金融包容性	金融普惠	金融包容性	▁153
46	分層帳戶服務	分層帳戶服務	分層帳戶服務	分層帳戶服務	分層帳戶服務	分層帳戶服務
47	簡易 銀行	簡易 銀行	簡易 銀行	簡易 銀行	簡易 銀行	▁347
48	▔	▁21	▔	▁24	▔	▁338
49	客戶盡職調查	客戶盡職調查	客戶盡職調查	客戶盡職調查	客戶盡職調查	▁101
50	內地	內地	內地	內地	內地	內地
51	互通	互通	互通	互通	互通	金融聯繫
52	與 地 互通	與 地 互通	與 地 互通	與 地 互通	與 地 互通	▁149
53	金管局	金管局	金管局	金管局	金管局	金管局
54	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室	金融科技促進辦公室
55	智能銀行	智能銀行	智能銀行	智慧銀行	智能銀行	智慧銀行
56	繳稅、繳費和繳水費	繳稅、繳費和繳水費	繳稅、繳費和繳水費	繳稅、繳費和繳水費	繳稅、繳費和繳水費	▁375
57	快速 支付 系統	快速 支付 系統	快速 支付 系統	快速 支付 系統	快速 支付 系統	▁143
58	快速支付系統	快速支付系統	快速支付系統	FPS	快速支付系統	▁165
59	金管局	金管局	金管局	金管局	金管局	金管局
60	開放應用程式介面	開放應用程式介面	開放應用程式介面	開放應用程式介面	開放應用程式介面	開放應用程式介面
61	銀行產品和服務	銀行產品和服務	銀行產品和服務	銀行產品及服務	銀行產品和服務	銀行產品及服務
62	技術風險管理	技術風險管理	技術風險管理	技術風險管理	技術風險管理	科技風險管理
63	銀行業	銀行業	銀行業	銀行業	銀行業	▁378
64	金管局	金管局	金管局	金管局	金管局	金管局
65	監管科技生態系統	監管科技生態系統	監管科技生態系統	監管科技生態系統	監管科技生態系統	▁322
66	監管科技	監管科技	監管科技	監管科技	監管科技	監管科技
67	銀行監管機構	銀行監管機構	銀行監管機構	銀行監管機構	銀行監管機構	▁47
68	反恐融資	反恐融資	反恐融資	反恐融資	反恐融資	▁89
69	▔	▁14	▔	▁14	▔	▁211
70	監管合規	監管合規	監管合規	監管合規	監管合規	監管合規
71	監管科技	監管科技	監管科技	監管科技	監管科技	▁325
72	監管科技	監管科技	監管科技	監管科技	監管科技	監管科技
73	監管科技	監管科技	監管科技	監管科技	監管科技	▁321
74	反洗錢和反恐融資（AML/CFT）	反洗錢和反恐融資（AML/CFT）	反洗錢和反恐融資（AML/CFT）	AML/CFT	反洗錢和反恐融資（AML/CFT）	▁11
75	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒
76	金管局	金管局	金管局	金管局	金管局	金管局
77	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒	金融科技監管沙盒
78	試點 試驗	試點 試驗	試點 試驗	試點 試驗	試點 試驗	▁295
79	銀行業	銀行業	銀行業	銀行業	銀行業	▁378
80	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行
81	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	國際清算銀行	國際結算銀行
82	泰國銀行	泰國銀行	泰國銀行	泰國銀行	泰國銀行	▁35
83	中央 銀行 數位 貨幣	中央 銀行 數位 貨幣	中央 銀行 數位 貨幣	中央 銀行 數位 貨幣	中央 銀行 數位 貨幣	▁68
84	創新中心	創新中心	創新中心	創新中心	創新中心	▁217
85	中央銀行	央行	中央銀行	央行	中央銀行	中央銀行
86	中央銀行	中央銀行	中央銀行	中央銀行	中央銀行	中央銀行
87	金融科技發展	金融科技發展	金融科技發展	金融科技發展	金融科技發展	金融科技發展
88	中國人民銀行	中國人民銀行	中國人民銀行	中國人民銀行	中國人民銀行	▁292
89	概念驗證	概念驗證	概念驗證	概念驗證	概念驗證	概念驗證
90	貿易融資	貿易融資	貿易融資	貿易融資	貿易融資	貿易融資
91	▔	▁20	▔	▁23	▔	▁299
92	金管局	金管局	金管局	金管局	金管局	金管局
93	綠色 金融 發展	綠色 金融 發展	綠色 金融 發展	綠色 金融 發展	綠色 金融 發展	▁178
94	金管局	金管局	金管局	金管局	金管局	金管局
95	銀行業務	銀行業務	銀行業務	銀行業	銀行業務	▁39
96	銀行監管機構	銀行監管機構	銀行監管機構	銀行監管機構	銀行監管機構	▁47
97	監管期望和要求	監管期望和要求	監管期望和要求	監管期望和要求	監管期望和要求	▁365
98	ESG	ESG	ESG	ESG	ESG	▁129
99	ESG 投資	ESG 投資	ESG 投資	ESG	ESG 投資	ESG投資
100	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
101	金管局	金管局	金管局	金管局	金管局	金管局
102	管理	管理	管理	經理	管理	經理
103	負責任 投資	負責任 投資	負責任 投資	負責任投資	負責任 投資	負責任投資
104	▔	▁10	▔	▁11	▔	▁175
105	綠色債券	綠色債券	綠色債券	綠色債券	綠色債券	綠色債券
106	綠色債券市場	綠色債券市場	綠色債券市場	綠色債券市場	綠色債券市場	綠色債券市場
107	綠色 債券 組合	綠色 債券 組合	綠色 債券 組合	綠色 債券 組合	綠色 債券 組合	▁176
108	國際 組織	國際 組織	國際 組織	國際組織	國際 組織	國際組織
109	調整	調整	調整	調整	調整	▁333
110	社會 和 治理	社會 和 治理	社會 和 治理	環境、社會及治理	社會 和 治理	▁123
111	ESG	ESG	ESG	ESG	ESG	▁127
112	勞工市場	勞工市場	勞工市場	勞工市場	勞工市場	勞工市場
113	資產質素	資產品 質	資產質素	資產品 質	資產質素	資產質素
114	資本狀況	資本狀況	資本狀況	資本狀況	資本狀況	資本狀況
115	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
116	貨幣體系	貨幣體系	貨幣體系	貨幣制度	貨幣體系	貨幣體系
117	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場
118	金管局	金管局	金管局	金管局	金管局	金管局
119	流動資金設施框架	流動資金設施框架	流動資金設施框架	流動性設施框架	流動資金設施框架	▁240
120	危機處理機制	危機處理機制	危機處理機制	危機處理機制	危機處理機制	▁328
121	銀行業穩定	銀行穩定	銀行業穩定	銀行業穩定	銀行業穩定	▁45
122	金管局	金管局	金管局	金管局	金管局	金管局
123	智慧銀行	智能銀行	智慧銀行	智慧銀行	智慧銀行	智慧銀行
124	銀行業穩定	銀行穩定	銀行業穩定	銀行業穩定	銀行業穩定	▁45
125	信貸及流動資金風險	信貸和流動性風險	信貸及流動資金風險	信貸和流動性風險	信貸及流動資金風險	▁94
126	金融科技	監管科技	金融科技	監管科技	金融科技	▁325
127	科技風險管理	技術風險管理	科技風險管理	技術風險管理	科技風險管理	科技風險管理
128	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行
129	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照
130	金管局	金管局	金管局	金管局	金管局	金管局
131	客戶 中心 銀行 文化	客戶 中心 銀行 文化	客戶 中心 銀行 文化	客戶 中心 銀行 文化	客戶 中心 銀行 文化	▁100
132	FATF	FATF	FATF	FATF	FATF	▁144
133	FATF 成員 管轄區	FATF 成員 管轄區	FATF 成員 管轄區	FATF 成員 管轄區	FATF 成員 管轄區	▁145
134	金融 行動 組織	金融 行動 組	金融 行動 組織	金融 行動 工作 組	金融 行動 組織	▁148
135	相互評估	互評估	相互評估	相互評估	相互評估	相互評估
136	反恐融資	反恐融資	反恐融資	反恐融資	反恐融資	▁89
137	銀行監管制度	銀行監管制度	銀行監管制度	銀行監管制度	銀行監管制度	▁43
138	監管制度	監管制度	監管制度	監管制度	監管制度	監管制度
139	金管局	金管局	金管局	金管局	金管局	金管局
140	損失吸收能力	損失吸收能力	損失吸收能力	損失吸收能力	損失吸收能力	▁247
141	落實 處理 機制	落實 處理 機制	落實 處理 機制	落實 處理 機制	落實 處理 機制	▁281
142	處理 機制	處理 機制	處理 機制	處置機制	處理 機制	處置機制
143	具系統重要性的銀行	具系統重要性的銀行	具系統重要性的銀行	具系統重要性的銀行	具系統重要性的銀行	▁370
144	本地具系統重要性的銀行	本地具系統重要性的銀行	本地具系統重要性的銀行	本地具系統重要性的銀行	本地具系統重要性的銀行	▁116
145	國際結算銀行	國際清算銀行	國際結算銀行	國際清算銀行	國際結算銀行	國際結算銀行
146	國際結算銀行創新中心	國際結算銀行創新中心	國際結算銀行創新中心	國際結算銀行創新中心	國際結算銀行創新中心	▁34
147	創新中心	創新中心	創新中心	創新中心	創新中心	▁217
148	開放應用程式介面框架	開放應用程式介面框架	開放應用程式介面框架	開放應用程式介面框架	開放應用程式介面框架	開放應用程式介面框架
149	銀行業	銀行業	銀行業	銀行業	銀行業	▁378
150	快速 系統	快速 支付 系統	快速 系統	快速 支付 系統	快速 系統	▁143
151	開放應用程式介面	開放應用程式介面	開放應用程式介面	開放應用程式介面	開放應用程式介面	▁280
152	大灣區	大灣區	大灣區	大灣區	大灣區	大灣區
153	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區	粵港澳大灣區
154	內地	內地	內地	內地	內地	內地
155	人民幣	人民幣	人民幣	人民幣	人民幣	人民幣
156	金融聯繫	互通	金融聯繫	互通	金融聯繫	金融聯繫
157	金融聯繫	與 地 互通	金融聯繫	與 地 互通	金融聯繫	▁149
158	股權	股權	股權	股票	股權	股票
159	股權 基金	股權 基金	股權 基金	股權 基金	股權 基金	▁126
160	設施	設施	設施	設施	設施	基建
161	私募 股權	私募 股權	私募 股權	私募 股權	私募 股權	私募股權
162	卓越 中心	卓越 中心	卓越 中心	卓越 中心	卓越 中心	▁69
163	金融領導人才	金融領導人才	金融領導人才	金融領導人才	金融領導人才	▁154
164	貨幣及金融研究	貨幣及金融研究	貨幣及金融研究	▁22	貨幣及金融研究	▁261
165	香港 學院	香港 學院	香港 學院	香港 金融 學院	香港 學院	▁194
166	儲備管理	儲備管理	儲備管理	儲備管理	儲備管理	儲備管理
167	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金	外匯基金
168	投資回報率	投資回報率	投資回報率	投資回報率	投資回報率	投資回報
169	金管局	金管局	金管局	金管局	金管局	金管局
170	LTGP	LTGP	LTGP	LTGP	LTGP	▁250
171	負責任投資	負責任 投資	負責任投資	負責任投資	負責任投資	負責任投資
172	年化內部回報率	年化內部回報率	年化內部回報率	年化內部回報率	年化內部回報率	▁15
173	機構職能	機構職能	機構職能	▁6	機構職能	機構職能
174	金管局	金管局	金管局	金管局	金管局	金管局
175	資訊中心	資訊中心	資訊中心	資訊中心	資訊中心	資訊中心
176	有效溝通	有效溝通	有效溝通	有效溝通	有效溝通	有效溝通
177	金管局	金管局	金管局	金管局	金管局	金管局
178	資訊科技保安	資訊科技保安	資訊科技保安	資訊科技保安	資訊科技保安	資訊科技保安
179	財務紀律	財務紀律	財務紀律	財務紀律	財務紀律	▁150
180	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定	貨幣穩定
181	金管局	金管局	金管局	金管局	金管局	金管局
182	流動性設施框架	流動資金設施框架	流動性設施框架	流動性設施框架	流動性設施框架	▁240
183	危機解決機制	危機處理機制	危機解決機制	危機處理機制	危機解決機制	▁328
184	港元隔夜指數平均值	港元隔夜指數平均值	港元隔夜指數平均值	港元隔夜指數平均值	港元隔夜指數平均值	▁197
185	香港銀行同業拆息	香港銀行同業拆息	香港銀行同業拆息	香港銀行同業拆息	香港銀行同業拆息	香港銀行同業拆息
186	財政市場公會	財政市場公會	財政市場公會	財政市場公會	財政市場公會	▁388
187	替代基準利率	替代基準利率	替代基準利率	替代基準利率	替代基準利率	▁10
188	TMA	TMA	TMA	TMA	TMA	▁384
189	金管局	金管局	金管局	金管局	金管局	金管局
190	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會
191	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會
192	金管局	金管局	金管局	金管局	金管局	金管局
193	持牌銀行	持牌銀行	持牌銀行	持照銀行	持牌銀行	持牌銀行
194	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行	虛擬銀行
195	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照	虛擬銀行牌照
196	金管局	金管局	金管局	金管局	金管局	金管局
197	數位時代個人資料的使用	數位時代個人資料的使用	數位時代個人資料的使用	數位時代個人資料的使用	數位時代個人資料的使用	▁293
198	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會
199	金管局	金管局	金管局	金管局	金管局	金管局
200	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶	銀行帳戶
201	客戶盡職調查要求	客戶盡職調查要求	客戶盡職調查要求	客戶盡職調查要求	客戶盡職調查要求	▁102
202	簡易 銀行 帳戶	簡易 銀行 帳戶	簡易 銀行 帳戶	簡易 銀行 帳戶	簡易 銀行 帳戶	▁346
203	中小企業	中小企業	中小企業	中小企業	中小企業	▁349
204	初創公司	初創公司	初創公司	初創公司	初創公司	▁357
205	客戶盡職調查	客戶盡職調查	客戶盡職調查	客戶盡職調查	客戶盡職調查	▁101
206	金管局	金管局	金管局	金管局	金管局	金管局
207	獲授權機構	獲授權機構	獲授權機構	獲授權機構	獲授權機構	▁26
208	獲授權機構	獲授權機構	獲授權機構	認可機構	獲授權機構	認可機構
209	保險業監管局	保險業監管局	保險業監管局	保險業監管局	保險業監管局	保險業監管局
210	金融管理局	金融管理局	金融管理局	金融管理局	金融管理局	▁262
211	金融管理局	金融管理局	金融管理局	金融管理局	金融管理局	▁381
212	獲授權機構	獲授權機構	獲授權機構	認可機構	獲授權機構	認可機構
213	諒解備忘錄	諒解備忘錄	諒解備忘錄	諒解備忘錄	諒解備忘錄	諒解備忘錄
214	諒解備忘錄	諒解備忘錄	諒解備忘錄	諒解備忘錄	諒解備忘錄	諒解備忘錄
215	金管局	金管局	金管局	金管局	金管局	金管局
216	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會	證券及期貨事務監察委員會
217	設施	設施	設施	設施	設施	基建
218	諒解備忘錄	諒解備忘錄	諒解備忘錄	諒解備忘錄	諒解備忘錄	諒解備忘錄
219	證券及期貨事務監察委員會（SFC）	證券及期貨事務監察委員會（SFC）	證券及期貨事務監察委員會（SFC）	證券及期貨事務監察委員會（SFC）	證券及期貨事務監察委員會（SFC）	▁341
220	反洗錢及反恐融資制度	反洗錢及反恐融資制度	反洗錢及反恐融資制度	AML/CFT制度	反洗錢及反恐融資制度	▁13
221	亞太反洗錢組織	亞太反洗錢組織	亞太反洗錢組織	亞太反洗錢組織	亞太反洗錢組織	▁21
222	FATF	FATF	FATF	FATF	FATF	▁144
223	FATF 成員 管轄區	FATF 成員 管轄區	FATF 成員 管轄區	FATF 成員 管轄區	FATF 成員 管轄區	▁145
224	金融 行動 工作 組	金融 行動 組	金融 行動 工作 組	金融 行動 工作 組	金融 行動 工作 組	▁148
225	共同評估	互評估	共同評估	相互評估	共同評估	相互評估
226	共同評估報告	共同評估報告	共同評估報告	共同評估報告	共同評估報告	▁267
227	反恐融資	反恐融資	反恐融資	反恐融資	反恐融資	▁89
228	反洗錢及反恐融資制度	反洗錢和反恐融資（AML/CFT）	反洗錢及反恐融資制度	AML/CFT	反洗錢及反恐融資制度	▁11
229	金管局	金管局	金管局	金管局	金管局	金管局
230	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會	香港銀行公會
231	金管局	金管局	金管局	金管局	金管局	金管局
232	金管局	金管局	金管局	金管局	金管局	金管局
233	銀行牌照	持牌銀行	銀行牌照	持照銀行	銀行牌照	持牌銀行
234	有限制銀行牌照	有限制銀行牌照	有限制銀行牌照	有限制銀行牌照	有限制銀行牌照	有限制銀行牌照
235	金管局	金管局	金管局	金管局	金管局	金管局
236	銀行業中小企貸款協調機制	銀行業 企業 貸款 協調 機制	銀行業中小企貸款協調機制	銀行業 企業 貸款 協調 機制	銀行業中小企貸款協調機制	銀行業中小企貸款協調機制
237	金管局	金管局	金管局	金管局	金管局	金管局
238	銀行業	銀行業	銀行業	銀行業	銀行業	▁378
239	按揭保險計劃	按揭保險計劃	按揭保險計劃	按揭保險計劃	按揭保險計劃	按揭保險計劃
240	香港按揭保險公司	香港按揭保險公司	香港按揭保險公司	香港按揭保險公司	香港按揭保險公司	▁192
241	金管局	金管局	金管局	金管局	金管局	金管局
242	開放應用程式介面	開放應用程式介面	開放應用程式介面	開放應用程式介面	開放應用程式介面	▁277
243	開放應用程式介面	開放應用程式介面	開放應用程式介面	開放應用程式介面	開放應用程式介面	▁280
244	金管局	金管局	金管局	金管局	金管局	金管局
245	銀行業	銀行業務	銀行業	銀行業	銀行業	▁39
246	金管局	金管局	金管局	金管局	金管局	金管局
247	反洗錢及反恐融資生態系統	反洗錢及反恐融資生態系統	反洗錢及反恐融資生態系統	反洗錢及反恐融資生態系統	反洗錢及反恐融資生態系統	▁12
248	金管局	金管局	金管局	金管局	金管局	金管局
249	監管科技	監管科技	監管科技	監管科技	監管科技	▁321
250	反洗錢及反恐融資	反洗錢和反恐融資（AML/CFT）	反洗錢及反恐融資	AML/CFT	反洗錢及反恐融資	▁11
251	金管局	金管局	金管局	金管局	金管局	金管局
252	銀行業	銀行業務	銀行業	銀行業	銀行業	▁39
253	監管科技	監管科技	監管科技	監管科技	監管科技	▁325
254	監管科技	監管科技	監管科技	監管科技	監管科技	▁321
255	金管局	金管局	金管局	金管局	金管局	金管局
256	相關	相關	相關	▁0	相關	▁22
257	銀行業	銀行業務	銀行業	銀行業	銀行業	▁39
258	儲值支付工具	儲值支付工具	儲值支付工具	儲值支付工具	儲值支付工具	儲值支付工具
259	儲值支付工具	儲值支付工具	儲值支付工具	SVF	儲值支付工具	儲值支付工具
260	擔保產品	擔保產品	擔保產品	信貸擔保產品	擔保產品	信貸擔保產品
261	SFGS	SFGS	SFGS	中小企業融資擔保計劃	SFGS	▁342
262	香港按揭保險公司	香港按揭保險公司	香港按揭保險公司	香港按揭保險公司	香港按揭保險公司	▁192
263	金管局	金管局	金管局	金管局	金管局	金管局
264	勞工市場	勞工市場	勞工市場	勞工市場	勞工市場	勞工市場
265	中美貿易衝突	中美貿易衝突	中美貿易衝突	中美貿易衝突	中美貿易衝突	▁392
266	病毒	病毒	病毒	冠狀病毒爆發	病毒	冠狀病毒爆發
267	新型 病毒	新型 病毒	新型 病毒	新型 病毒	新型 病毒	▁273
268	中小企業	中小企業	中小企業	中小企業	中小企業	▁349
269	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒	新型冠狀病毒
270	經濟回顧	經濟回顧	經濟回顧	經濟回顧	經濟回顧	經濟回顧
271	實質活動	實質活動	實質活動	實質活動	實質活動	▁318
272	圖1	圖1	圖1	圖 1	圖1	圖1
273	服務輸出	服務輸出	服務輸出	服務輸出	服務輸出	服務輸出
274	國內生產毛額	國內生產毛額	國內生產毛額	GDP	國內生產毛額	▁168
275	國內生產毛額	國內生產毛額	國內生產毛額	國內生產毛額	國內生產毛額	▁180
276	▔	▁2	▔	▁2	▔	▁60
277	貨物出口	貨物出口	貨物出口	貨物出口	貨物出口	▁138
278	外圍方面	外圍方面	外圍方面	外圍	外圍方面	▁140
279	貨物及服務進口	貨物及服務進口	貨物及服務進口	貨物及服務進口	貨物及服務進口	▁208
280	訪港旅遊業	訪港旅遊業	訪港旅遊業	訪港旅遊業	訪港旅遊業	訪港旅遊業
281	投資支出	投資支出	投資支出	投資支出	投資支出	投資支出
282	淨貿易	淨貿易	淨貿易	淨貿易	淨貿易	▁268
283	私人消費支出	私人消費支出	私人消費支出	私人消費支出	私人消費支出	私人消費支出
284	80 % 擔保產品	80 % 擔保產品	80 % 擔保產品	80 % 擔保產品	80 % 擔保產品	▁3
285	90 % 貸款擔保產品	90 % 貸款擔保產品	90 % 貸款擔保產品	90 % 貸款擔保產品	90 % 貸款擔保產品	▁4
286	銀行業 協調 機制	銀行業 企業 貸款 協調 機制	銀行業 協調 機制	銀行業 企業 貸款 協調 機制	銀行業 協調 機制	銀行業中小企貸款協調機制
287	逆週期資本緩衝比率	逆周期資本緩衝比率	逆週期資本緩衝比率	逆週期資本緩衝比率	逆週期資本緩衝比率	▁90
288	信貸擔保產品	擔保產品	信貸擔保產品	信貸擔保產品	信貸擔保產品	信貸擔保產品
289	金管局	金管局	金管局	金管局	金管局	金管局
290	中小企業融資擔保計劃	SFGS	中小企業融資擔保計劃	中小企業融資擔保計劃	中小企業融資擔保計劃	▁342
291	信貸	信貸	信貸	信貸	信貸	▁33
292	▔	▁3	▔	▁3	▔	現金流量
293	紓緩措施	寬免措施	紓緩措施	寬免措施	紓緩措施	紓緩措施
294	中小企業	中小企業	中小企業	中小企業	中小企業	▁349
295	中小企業融資擔保計劃	中小企業融資擔保計劃	中小企業融資擔保計劃	中小企業融資擔保計劃	中小企業融資擔保計劃	▁351
296	貨幣狀況	貨幣狀況	貨幣狀況	貨幣條件	貨幣狀況	貨幣狀況
297	總結餘	總結餘	總結餘	總結餘	總結餘	總結餘
298	最優惠貸款利率	最優惠貸款利率	最優惠貸款利率	最優惠貸款利率	最優惠貸款利率	最優惠貸款利率
299	兌換保證	兌換保證	兌換保證	兌換保證	兌換保證	兌換保證
300	金管局	金管局	金管局	金管局	金管局	金管局
301	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度	聯繫匯率制度
302	聯邦 資金	聯邦 資金	聯邦 資金	美國聯邦基金利率	聯邦 資金	美國聯邦基金利率
303	拆息	拆息	拆息	拆息	拆息	▁219
304	貨幣總額	貨幣總額	貨幣總額	貨幣總額	貨幣總額	▁258
305	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場	貨幣市場
306	弱方兌換保證	弱方兌換保證	弱方兌換保證	弱方兌換保證	弱方兌換保證	弱方兌換保證
307	▔	▁5	▔	▁5	▔	▁81
308	消費物 價通	消費物 價通	消費物 價通	消費物 價通	消費物 價通	▁84
309	住屋部分	住屋部分	住屋部分	住屋部分	住屋部分	▁207
310	一次性紓困措施	一次性紓困措施	一次性紓困措施	一次性紓困措施	一次性紓困措施	一次性紓困措施
311	紓困措施	寬免措施	紓困措施	寬免措施	紓困措施	紓緩措施
312	勞工市場	勞工市場	勞工市場	勞工市場	勞工市場	勞工市場
313	勞工市場	勞工市場	勞工市場	勞工市場	勞工市場	勞工市場
314	建築業	建築業	建築業	建築業	建築業	▁82
315	消費及旅遊相關行業	消費及旅遊相關行業	消費及旅遊相關行業	消費及旅遊相關行業	消費及旅遊相關行業	消費及旅遊相關行業
316	勞動人口參與率	勞動人口參與率	勞動人口參與率	勞動人口參與率	勞動人口參與率	勞動人口參與率
317	名義工資及收益	名義工資及收益	名義工資及收益	名義工資及收益	名義工資及收益	▁270
318	失業率	失業率	失業率	失業率	失業率	失業率
319	股市	股市	股市	股市	股市	股市
320	恆生指數	恆生指數	恆生指數	恆生指數	恆生指數	▁183
321	內地	內地	內地	內地	內地	內地
322	內地	內地	內地	▁21	內地	▁252
323	內地 科技 公司	內地 科技 公司	內地 科技 公司	內地 科技 公司	內地 科技 公司	▁253
324	股市	股市	股市	股市	股市	股市
325	央行	央行	央行	央行	央行	中央銀行
326	股本	股權	股本	股票	股本	股票
327	股本資金	股權 基金	股本資金	股權 基金	股本資金	▁126
328	首次公開募股	首次公開募股	首次公開募股	首次公開募股	首次公開募股	▁215
329	IPO	IPO	IPO	IPO	IPO	▁232
330	房地產市場	房地產市場	房地產市場	房地產市場	房地產市場	物業市場
